,Protein ID,Gene names ,UniProt id,UniProt gene name,Monomer ID
2013,sp|P65367|YQCA_ECOLI,yqcA,P65367,YQCA_ECOLI,G7448-MONOMER
2014,sp|P65556|YFCD_ECOLI,yfcD,P65556,YFCD_ECOLI,G7191-MONOMER
2015,sp|P65870|QUED_ECOLI,queD,P65870,QUED_ECOLI,G7431-MONOMER
2016,sp|P66817|DIAA_ECOLI,diaA,P66817,DIAA_ECOLI,YRAO-MONOMER
2017,sp|P66948|BEPA_ECOLI,bepA,P66948,BEPA_ECOLI,G7311-MONOMER
2018,sp|P67080|PLPHP_ECOLI,yggS,P67080,PLPHP_ECOLI,G7527-MONOMER
2019,sp|P67087|RSMI_ECOLI,rsmI,P67087,RSMI_ECOLI,G7641-MONOMER
2020,sp|P67095|YFCE_ECOLI,yfcE,P67095,YFCE_ECOLI,G7192-MONOMER
2021,sp|P67244|YQHA_ECOLI,yqhA,P67244,YQHA_ECOLI,G7559-MONOMER
2022,sp|P67553|YNFC_ECOLI,ynfC,P67553,YNFC_ECOLI,G6843-MONOMER
2023,sp|P67601|YOBD_ECOLI,yobD,P67601,YOBD_ECOLI,G6998-MONOMER
2024,sp|P67603|YQFB_ECOLI,yqfB,P67603,YQFB_ECOLI,G7513-MONOMER
2025,sp|P67624|YHEU_ECOLI,yheU,P67624,YHEU_ECOLI,G7719-MONOMER
2026,sp|P67660|YHAJ_ECOLI,yhaJ,P67660,YHAJ_ECOLI,G7619-MONOMER
2027,sp|P67662|AAER_ECOLI,aaeR,P67662,AAER_ECOLI,G7688-MONOMER
2028,sp|P67699|YDDM_ECOLI,yddM,P67699,YDDM_ECOLI,G6774-MONOMER
2029,sp|P67762|YHBP_ECOLI,yhbP,P67762,YHBP_ECOLI,G7648-MONOMER
2030,sp|P67826|CUTC_ECOLI,cutC,P67826,CUTC_ECOLI,G7024-MONOMER
2031,sp|P67910|HLDD_ECOLI,rfaD,P67910,HLDD_ECOLI,EG10838-MONOMER
2032,sp|P68066|GRCA_ECOLI,grcA,P68066,GRCA_ECOLI,EG11784-MONOMER
2033,sp|P68206|YJBJ_ECOLI,yjbJ,P68206,YJBJ_ECOLI,EG11928-MONOMER
2034,sp|P68567|RSMJ_ECOLI,rsmJ,P68567,RSMJ_ECOLI,EG12233-MONOMER
2035,sp|P68679|RS21_ECOLI,rpsU,P68679,RS21_ECOLI,EG10920-MONOMER
2036,sp|P68688|GLRX1_ECOLI,grxA,P68688,GLRX1_ECOLI,RED-GLUTAREDOXIN
2037,sp|P68699|ATPL_ECOLI,atpE,P68699,ATPL_ECOLI,ATPE-MONOMER
2038,sp|P68739|NFI_ECOLI,nfi,P68739,NFI_ECOLI,EG11915-MONOMER
2039,sp|P68767|AMPA_ECOLI,pepA,P68767,AMPA_ECOLI,EG10694-MONOMER
2040,sp|P68919|RL25_ECOLI,rplY,P68919,RL25_ECOLI,EG10885-MONOMER
2041,sp|P69222|IF1_ECOLI,infA,P69222,IF1_ECOLI,EG10504-MONOMER
2042,sp|P69228|BAER_ECOLI,baeR,P69228,BAER_ECOLI,BAER-MONOMER
2043,sp|P69346|YEFM_ECOLI,yefM,P69346,YEFM_ECOLI,EG12844-MONOMER
2044,sp|P69411|RCSF_ECOLI,rcsF,P69411,RCSF_ECOLI,RCSF-MONOMER
2045,sp|P69425|TATB_ECOLI,tatB,P69425,TATB_ECOLI,G7808-MONOMER
2046,sp|P69428|TATA_ECOLI,tatA,P69428,TATA_ECOLI,TATA
2047,sp|P69441|KAD_ECOLI,adk,P69441,KAD_ECOLI,ADENYL-KIN-MONOMER
2048,sp|P69451|LCFA_ECOLI,fadD,P69451,LCFA_ECOLI,ACYLCOASYN-MONOMER
2049,sp|P69488|CUTA_ECOLI,cutA,P69488,CUTA_ECOLI,EG12177-MONOMER
2050,sp|P69490|CCME_ECOLI,ccmE,P69490,CCME_ECOLI,CCME-MONOMER
2051,sp|P69503|APT_ECOLI,apt,P69503,APT_ECOLI,ADENPRIBOSYLTRAN-MONOMER
2052,sp|P69681|AMTB_ECOLI,amtB,P69681,AMTB_ECOLI,AMTB-MONOMER
2053,sp|P69776|LPP_ECOLI,lpp,P69776,LPP_ECOLI,EG10544-MONOMER
2054,sp|P69783|PTGA_ECOLI,crr,P69783,PTGA_ECOLI,CRR-MONOMER
2055,sp|P69786|PTGCB_ECOLI,ptsG,P69786,PTGCB_ECOLI,PTSG-MONOMER
2056,sp|P69791|PTQA_ECOLI,chbA,P69791,PTQA_ECOLI,CELC-MONOMER
2057,sp|P69795|PTQB_ECOLI,chbB,P69795,PTQB_ECOLI,CELA-MONOMER
2058,sp|P69797|PTNAB_ECOLI,manX,P69797,PTNAB_ECOLI,MANX-MONOMER
2059,sp|P69805|PTND_ECOLI,manZ,P69805,PTND_ECOLI,MANZ-MONOMER
2060,sp|P69811|PTFAH_ECOLI,fruB,P69811,PTFAH_ECOLI,FRUB-MONOMER
2061,sp|P69820|ULAC_ECOLI,ulaC,P69820,ULAC_ECOLI,YJFU-MONOMER
2062,sp|P69822|ULAB_ECOLI,ulaB,P69822,ULAB_ECOLI,YJFT-MONOMER
2063,sp|P69829|PTSN_ECOLI,ptsN,P69829,PTSN_ECOLI,EG11682-MONOMER
2064,sp|P69853|DMSD_ECOLI,dmsD,P69853,DMSD_ECOLI,G6849-MONOMER
2065,sp|P69874|POTA_ECOLI,potA,P69874,POTA_ECOLI,POTA-MONOMER
2066,sp|P69910|DCEB_ECOLI,gadB,P69910,DCEB_ECOLI,GLUTDECARBOXB-MONOMER
2067,sp|P69913|CSRA_ECOLI,csrA,P69913,CSRA_ECOLI,EG11447-MONOMER
2068,sp|P69922|FUCI_ECOLI,fucI,P69922,FUCI_ECOLI,FUCISOM-MONOMER
2069,sp|P69924|RIR2_ECOLI,nrdB,P69924,RIR2_ECOLI,NRDB-MONOMER
2070,sp|P69931|HDA_ECOLI,hda,P69931,HDA_ECOLI,G7313-MONOMER
2071,sp|P71298|INTF_ECOLI,intF,P71298,INTF_ECOLI,G6152-MONOMER
2072,sp|P75672|YAFS_ECOLI,yafS,P75672,YAFS_ECOLI,G6100-MONOMER
2073,sp|P75687|RCLB_ECOLI,rclB,P75687,RCLB_ECOLI,G6173-MONOMER
2074,sp|P75691|YAHK_ECOLI,yahK,P75691,YAHK_ECOLI,G6190-MONOMER
2075,sp|P75694|YAHO_ECOLI,yahO,P75694,YAHO_ECOLI,G6194-MONOMER
2076,sp|P75713|ALLE_ECOLI,allE,P75713,ALLE_ECOLI,G6284-MONOMER
2077,sp|P75728|UBIF_ECOLI,ubiF,P75728,UBIF_ECOLI,OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON
2078,sp|P75736|YBFF_ECOLI,ybfF,P75736,YBFF_ECOLI,EG11776-MONOMER
2079,sp|P75745|YBGK_ECOLI,ybgK,P75745,YBGK_ECOLI,G6381-MONOMER
2080,sp|P75746|YBGL_ECOLI,ybgL,P75746,YBGL_ECOLI,G6382-MONOMER
2081,sp|P75750|YBGQ_ECOLI,ybgQ,P75750,YBGQ_ECOLI,G6387-MONOMER
2082,sp|P75767|GNGF_ECOLI,ybhK,P75767,GNGF_ECOLI,G6402-MONOMER
2083,sp|P75777|YBHG_ECOLI,ybhG,P75777,YBHG_ECOLI,G6412-MONOMER
2084,sp|P75779|YBIX_ECOLI,ybiX,P75779,YBIX_ECOLI,G6413-MONOMER
2085,sp|P75780|FIU_ECOLI,fiu,P75780,FIU_ECOLI,G6414-MONOMER
2086,sp|P75782|RLMF_ECOLI,rlmF,P75782,RLMF_ECOLI,G6416-MONOMER
2087,sp|P75785|OPGE_ECOLI,opgE,P75785,OPGE_ECOLI,G6418-MONOMER
2088,sp|P75791|YBIU_ECOLI,ybiU,P75791,YBIU_ECOLI,G6424-MONOMER
2089,sp|P75792|SUPH_ECOLI,ybiV,P75792,SUPH_ECOLI,G6425-MONOMER
2090,sp|P75796|GSIA_ECOLI,gsiA,P75796,GSIA_ECOLI,YLIA-MONOMER
2091,sp|P75797|GSIB_ECOLI,gsiB,P75797,GSIB_ECOLI,YLIB-MONOMER
2092,sp|P75798|GSIC_ECOLI,gsiC,P75798,GSIC_ECOLI,YLIC-MONOMER
2093,sp|P75799|GSID_ECOLI,gsiD,P75799,GSID_ECOLI,YLID-MONOMER
2094,sp|P75800|YLIE_ECOLI,yliE,P75800,YLIE_ECOLI,G6433-MONOMER
2095,sp|P75801|YLIF_ECOLI,yliF,P75801,YLIF_ECOLI,G6434-MONOMER
2096,sp|P75809|YBJI_ECOLI,ybjI,P75809,YBJI_ECOLI,G6442-MONOMER
2097,sp|P75811|RCDA_ECOLI,rcdA,P75811,RCDA_ECOLI,G6444-MONOMER
2098,sp|P75817|RLMC_ECOLI,rlmC,P75817,RLMC_ECOLI,G6449-MONOMER
2099,sp|P75818|YBJP_ECOLI,ybjP,P75818,YBJP_ECOLI,G6450-MONOMER
2100,sp|P75820|AMID_ECOLI,amiD,P75820,AMID_ECOLI,G6452-MONOMER
2101,sp|P75821|YBJS_ECOLI,ybjS,P75821,YBJS_ECOLI,G6453-MONOMER
2102,sp|P75822|YBJT_ECOLI,ybjT,P75822,YBJT_ECOLI,G6454-MONOMER
2103,sp|P75823|LTAE_ECOLI,ltaE,P75823,LTAE_ECOLI,LTAA-MONOMER
2104,sp|P75829|YBJX_ECOLI,ybjX,P75829,YBJX_ECOLI,G6460-MONOMER
2105,sp|P75830|MACA_ECOLI,macA,P75830,MACA_ECOLI,MACA
2106,sp|P75831|MACB_ECOLI,macB,P75831,MACB_ECOLI,MACB
2107,sp|P75838|YCAO_ECOLI,ycaO,P75838,YCAO_ECOLI,G6468-MONOMER
2108,sp|P75849|GLO22_ECOLI,gloC,P75849,GLO22_ECOLI,G6475-MONOMER
2109,sp|P75853|SSUA_ECOLI,ssuA,P75853,SSUA_ECOLI,G6478-MONOMER
2110,sp|P75855|ELFA_ECOLI,elfA,P75855,ELFA_ECOLI,G6480-MONOMER
2111,sp|P75858|ELFG_ECOLI,elfG,P75858,ELFG_ECOLI,G6483-MONOMER
2112,sp|P75862|ZAPC_ECOLI,zapC,P75862,ZAPC_ECOLI,G6486-MONOMER
2113,sp|P75863|YCBX_ECOLI,ycbX,P75863,YCBX_ECOLI,G6487-MONOMER
2114,sp|P75864|RLMKL_ECOLI,rlmL,P75864,RLMKL_ECOLI,G6488-MONOMER
2115,sp|P75867|LONH_ECOLI,ycbZ,P75867,LONH_ECOLI,G6493-MONOMER
2116,sp|P75869|SXY_ECOLI,sxy,P75869,SXY_ECOLI,G6494-MONOMER
2117,sp|P75870|YCCS_ECOLI,yccS,P75870,YCCS_ECOLI,G6495-MONOMER
2118,sp|P75874|YCCU_ECOLI,yccU,P75874,YCCU_ECOLI,G6499-MONOMER
2119,sp|P75876|RLMI_ECOLI,rlmI,P75876,RLMI_ECOLI,G6501-MONOMER
2120,sp|P75882|GFCD_ECOLI,gfcD,P75882,GFCD_ECOLI,G6505-MONOMER
2121,sp|P75908|YCDT_ECOLI,ycdT,P75908,YCDT_ECOLI,G6532-MONOMER
2122,sp|P75913|GHRA_ECOLI,ghrA,P75913,GHRA_ECOLI,G6539-MONOMER
2123,sp|P75914|YCDX_ECOLI,ycdX,P75914,YCDX_ECOLI,G6540-MONOMER
2124,sp|P75915|YCDY_ECOLI,ycdY,P75915,YCDY_ECOLI,G6541-MONOMER
2125,sp|P75920|OPGC_ECOLI,mdoC,P75920,OPGC_ECOLI,G6552-MONOMER
2126,sp|P75931|YCEM_ECOLI,yceM,P75931,YCEM_ECOLI,G6560-MONOMER
2127,sp|P75933|FLGA_ECOLI,flgA,P75933,FLGA_ECOLI,G357-MONOMER
2128,sp|P75936|FLGD_ECOLI,flgD,P75936,FLGD_ECOLI,G360-MONOMER
2129,sp|P75937|FLGE_ECOLI,flgE,P75937,FLGE_ECOLI,G361-MONOMER
2130,sp|P75938|FLGF_ECOLI,flgF,P75938,FLGF_ECOLI,FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN
2131,sp|P75946|YCFL_ECOLI,ycfL,P75946,YCFL_ECOLI,G6564-MONOMER
2132,sp|P75948|THIK_ECOLI,thiK,P75948,THIK_ECOLI,THIKIN-MONOMER
2133,sp|P75949|NAGZ_ECOLI,nagZ,P75949,NAGZ_ECOLI,G6567-MONOMER
2134,sp|P75952|COMR_ECOLI,comR,P75952,COMR_ECOLI,G6569-MONOMER
2135,sp|P75954|YCFS_ECOLI,ycfS,P75954,YCFS_ECOLI,G6571-MONOMER
2136,sp|P75957|LOLD_ECOLI,lolD,P75957,LOLD_ECOLI,YCFV-MONOMER
2137,sp|P75958|LOLE_ECOLI,lolE,P75958,LOLE_ECOLI,YCFW-MONOMER
2138,sp|P75959|NAGK_ECOLI,nagK,P75959,NAGK_ECOLI,G6576-MONOMER
2139,sp|P75960|NPD_ECOLI,cobB,P75960,NPD_ECOLI,
2140,sp|P75966|RLUE_ECOLI,rluE,P75966,RLUE_ECOLI,G6581-MONOMER
2141,sp|P75968|YMFE_ECOLI,ymfE,P75968,YMFE_ECOLI,G6583-MONOMER
2142,sp|P75974|COHE_ECOLI,cohE,P75974,COHE_ECOLI,G6589-MONOMER
2143,sp|P75989|BLUR_ECOLI,bluR,P75989,BLUR_ECOLI,G6602-MONOMER
2144,sp|P76001|YCGJ_ECOLI,ycgJ,P76001,YCGJ_ECOLI,G6614-MONOMER
2145,sp|P76002|PLIG_ECOLI,pliG,P76002,PLIG_ECOLI,G6615-MONOMER
2146,sp|P76004|YCGM_ECOLI,ycgM,P76004,YCGM_ECOLI,G6617-MONOMER
2147,sp|P76007|NHAP2_ECOLI,cvrA,P76007,NHAP2_ECOLI,YCGO-MONOMER
2148,sp|P76008|LDCA_ECOLI,ldcA,P76008,LDCA_ECOLI,G6621-MONOMER
2149,sp|P76010|YCGR_ECOLI,ycgR,P76010,YCGR_ECOLI,G6623-MONOMER
2150,sp|P76014|DHAL_ECOLI,dhaL,P76014,DHAL_ECOLI,MONOMER0-1261
2151,sp|P76015|DHAK_ECOLI,dhaK,P76015,DHAK_ECOLI,G6627-MONOMER
2152,sp|P76016|DHAR_ECOLI,dhaR,P76016,DHAR_ECOLI,G6628-MONOMER
2153,sp|P76027|OPPD_ECOLI,oppD,P76027,OPPD_ECOLI,OPPD-MONOMER
2154,sp|P76034|YCIT_ECOLI,yciT,P76034,YCIT_ECOLI,G6638-MONOMER
2155,sp|P76035|YCIW_ECOLI,yciW,P76035,YCIW_ECOLI,G6640-MONOMER
2156,sp|P76046|YCJX_ECOLI,ycjX,P76046,YCJX_ECOLI,G6659-MONOMER
2157,sp|P76049|YCJY_ECOLI,ycjY,P76049,YCJY_ECOLI,G6663-MONOMER
2158,sp|P76055|TTCA_ECOLI,ttcA,P76055,TTCA_ECOLI,G6675-MONOMER
2159,sp|P76062|RACR_ECOLI,racR,P76062,RACR_ECOLI,G6680-MONOMER
2160,sp|P76068|YNAK_ECOLI,ynaK,P76068,YNAK_ECOLI,G6688-MONOMER
2161,sp|P76072|STFR_ECOLI,stfR,P76072,STFR_ECOLI,G6695-MONOMER
2162,sp|P76086|PAAX_ECOLI,paaX,P76086,PAAX_ECOLI,G6720-MONOMER
2163,sp|P76104|YDCP_ECOLI,ydcP,P76104,YDCP_ECOLI,G6746-MONOMER
2164,sp|P76108|YDCS_ECOLI,ydcS,P76108,YDCS_ECOLI,YDCS-MONOMER
2165,sp|P76112|MNAT_ECOLI,mnaT,P76112,MNAT_ECOLI,G6759-MONOMER
2166,sp|P76113|CURA_ECOLI,curA,P76113,CURA_ECOLI,G6760-MONOMER
2167,sp|P76115|YNCD_ECOLI,yncD,P76115,YNCD_ECOLI,G6762-MONOMER
2168,sp|P76116|YNCE_ECOLI,yncE,P76116,YNCE_ECOLI,G6763-MONOMER
2169,sp|P76128|DDPA_ECOLI,ddpA,P76128,DDPA_ECOLI,YDDS-MONOMER
2170,sp|P76129|DOSP_ECOLI,dosP,P76129,DOSP_ECOLI,G6783-MONOMER
2171,sp|P76141|LSRR_ECOLI,lsrR,P76141,LSRR_ECOLI,G6799-MONOMER
2172,sp|P76143|LSRF_ECOLI,lsrF,P76143,LSRF_ECOLI,G6804-MONOMER
2173,sp|P76145|TAM_ECOLI,tam,P76145,TAM_ECOLI,G6806-MONOMER
2174,sp|P76149|SAD_ECOLI,sad,P76149,SAD_ECOLI,G6811-MONOMER
2175,sp|P76170|YNFB_ECOLI,ynfB,P76170,YNFB_ECOLI,G6841-MONOMER
2176,sp|P76176|YDGD_ECOLI,ydgD,P76176,YDGD_ECOLI,G6856-MONOMER
2177,sp|P76177|YDGH_ECOLI,ydgH,P76177,YDGH_ECOLI,G6860-MONOMER
2178,sp|P76182|RSXD_ECOLI,rsxD,P76182,RSXD_ECOLI,G6874-MONOMER
2179,sp|P76185|YDHJ_ECOLI,ydhJ,P76185,YDHJ_ECOLI,G6884-MONOMER
2180,sp|P76187|YDHF_ECOLI,ydhF,P76187,YDHF_ECOLI,G6887-MONOMER
2181,sp|P76190|MEPH_ECOLI,mepH,P76190,MEPH_ECOLI,G6892-MONOMER
2182,sp|P76193|YNHG_ECOLI,ynhG,P76193,YNHG_ECOLI,G6904-MONOMER
2183,sp|P76194|SUFE_ECOLI,sufE,P76194,SUFE_ECOLI,G6905-MONOMER
2184,sp|P76204|YDIV_ECOLI,ydiV,P76204,YDIV_ECOLI,G6925-MONOMER
2185,sp|P76206|YDIY_ECOLI,ydiY,P76206,YDIY_ECOLI,G6928-MONOMER
2186,sp|P76208|YNIB_ECOLI,yniB,P76208,YNIB_ECOLI,G6931-MONOMER
2187,sp|P76213|CHO_ECOLI,cho,P76213,CHO_ECOLI,G6937-MONOMER
2188,sp|P76217|ASTD_ECOLI,astD,P76217,ASTD_ECOLI,SUCCGLUALDDEHYD-MONOMER
2189,sp|P76220|YDJY_ECOLI,ydjY,P76220,YDJY_ECOLI,G6946-MONOMER
2190,sp|P76222|YNJA_ECOLI,ynjA,P76222,YNJA_ECOLI,G6948-MONOMER
2191,sp|P76223|YNJB_ECOLI,ynjB,P76223,YNJB_ECOLI,G6949-MONOMER
2192,sp|P76227|YNJH_ECOLI,ynjH,P76227,YNJH_ECOLI,G6955-MONOMER
2193,sp|P76231|YEAC_ECOLI,yeaC,P76231,YEAC_ECOLI,G6964-MONOMER
2194,sp|P76234|YEAE_ECOLI,yeaE,P76234,YEAE_ECOLI,G6967-MONOMER
2195,sp|P76237|YEAJ_ECOLI,yeaJ,P76237,YEAJ_ECOLI,G6972-MONOMER
2196,sp|P76241|NIMR_ECOLI,nimR,P76241,NIMR_ECOLI,G6976-MONOMER
2197,sp|P76243|YEAO_ECOLI,yeaO,P76243,YEAO_ECOLI,G6978-MONOMER
2198,sp|P76245|YEAP_ECOLI,yeaP,P76245,YEAP_ECOLI,G6980-MONOMER
2199,sp|P76250|DMLR_ECOLI,dmlR,P76250,DMLR_ECOLI,G6985-MONOMER
2200,sp|P76251|DMLA_ECOLI,dmlA,P76251,DMLA_ECOLI,G6986-MONOMER
2201,sp|P76256|TSAB_ECOLI,tsaB,P76256,TSAB_ECOLI,G6991-MONOMER
2202,sp|P76257|YOAA_ECOLI,yoaA,P76257,YOAA_ECOLI,G6992-MONOMER
2203,sp|P76268|KDGR_ECOLI,kdgR,P76268,KDGR_ECOLI,G7003-MONOMER
2204,sp|P76270|MSRC_ECOLI,msrC,P76270,MSRC_ECOLI,G7005-MONOMER
2205,sp|P76272|YEBT_ECOLI,yebT,P76272,YEBT_ECOLI,G7007-MONOMER
2206,sp|P76273|RSMF_ECOLI,rsmF,P76273,RSMF_ECOLI,G7008-MONOMER
2207,sp|P76290|CMOA_ECOLI,cmoA,P76290,CMOA_ECOLI,G7020-MONOMER
2208,sp|P76291|CMOB_ECOLI,cmoB,P76291,CMOB_ECOLI,G7021-MONOMER
2209,sp|P76297|FLHE_ECOLI,flhE,P76297,FLHE_ECOLI,G7027-MONOMER
2210,sp|P76298|FLHA_ECOLI,flhA,P76298,FLHA_ECOLI,G370-MONOMER
2211,sp|P76316|DCYD_ECOLI,dcyD,P76316,DCYD_ECOLI,DCYSDESULF-MONOMER
2212,sp|P76329|MPGP_ECOLI,yedP,P76329,MPGP_ECOLI,G7048-MONOMER
2213,sp|P76330|YEDQ_ECOLI,yedQ,P76330,YEDQ_ECOLI,G7049-MONOMER
2214,sp|P76339|YEDV_ECOLI,yedV,P76339,YEDV_ECOLI,G7056-MONOMER
2215,sp|P76340|YEDW_ECOLI,yedW,P76340,YEDW_ECOLI,G7057-MONOMER
2216,sp|P76341|HIUH_ECOLI,hiuH,P76341,HIUH_ECOLI,G7058-MONOMER
2217,sp|P76342|MSRP_ECOLI,msrP,P76342,MSRP_ECOLI,G7059-MONOMER
2218,sp|P76344|ZINT_ECOLI,zinT,P76344,ZINT_ECOLI,G7061-MONOMER
2219,sp|P76346|MTFA_ECOLI,mtfA,P76346,MTFA_ECOLI,G7063-MONOMER
2220,sp|P76361|YEER_ECOLI,yeeR,P76361,YEER_ECOLI,G7081-MONOMER
2221,sp|P76372|WZZB_ECOLI,wzzB,P76372,WZZB_ECOLI,G7090-MONOMER
2222,sp|P76389|YEGH_ECOLI,yegH,P76389,YEGH_ECOLI,G7108-MONOMER
2223,sp|P76394|YEGJ_ECOLI,yegJ,P76394,YEGJ_ECOLI,G7110-MONOMER
2224,sp|P76397|MDTA_ECOLI,mdtA,P76397,MDTA_ECOLI,MDTA
2225,sp|P76398|MDTB_ECOLI,mdtB,P76398,MDTB_ECOLI,B2075-MONOMER
2226,sp|P76399|MDTC_ECOLI,mdtC,P76399,MDTC_ECOLI,B2076-MONOMER
2227,sp|P76402|YEGP_ECOLI,yegP,P76402,YEGP_ECOLI,G7117-MONOMER
2228,sp|P76403|YEGQ_ECOLI,yegQ,P76403,YEGQ_ECOLI,G7118-MONOMER
2229,sp|P76406|YEGR_ECOLI,yegR,P76406,YEGR_ECOLI,G7122-MONOMER
2230,sp|P76407|YEGS_ECOLI,yegS,P76407,YEGS_ECOLI,G7123-MONOMER
2231,sp|P76418|YEGU_ECOLI,yegU,P76418,YEGU_ECOLI,G7131-MONOMER
2232,sp|P76422|THID_ECOLI,thiD,P76422,THID_ECOLI,HMP-P-KIN-MONOMER
2233,sp|P76423|THIM_ECOLI,thiM,P76423,THIM_ECOLI,THZ-KIN-MONOMER
2234,sp|P76440|PRET_ECOLI,preT,P76440,PRET_ECOLI,G7145-MONOMER
2235,sp|P76445|LPXT_ECOLI,lpxT,P76445,LPXT_ECOLI,G7146-MONOMER
2236,sp|P76446|RTN_ECOLI,rtn,P76446,RTN_ECOLI,G7148-MONOMER
2237,sp|P76466|YFAT_ECOLI,yfaT,P76466,YFAT_ECOLI,G7156-MONOMER
2238,sp|P76469|RHMA_ECOLI,rhmA,P76469,RHMA_ECOLI,G7158-MONOMER
2239,sp|P76471|YFAZ_ECOLI,yfaZ,P76471,YFAZ_ECOLI,G7163-MONOMER
2240,sp|P76472|ARND_ECOLI,arnD,P76472,ARND_ECOLI,G7169-MONOMER
2241,sp|P76486|YFBP_ECOLI,yfbP,P76486,YFBP_ECOLI,G7182-MONOMER
2242,sp|P76491|5DNU_ECOLI,yfbR,P76491,5DNU_ECOLI,G7185-MONOMER
2243,sp|P76502|SIXA_ECOLI,sixA,P76502,SIXA_ECOLI,G7211-MONOMER
2244,sp|P76503|FADI_ECOLI,fadI,P76503,FADI_ECOLI,G7213-MONOMER
2245,sp|P76506|MLAA_ECOLI,mlaA,P76506,MLAA_ECOLI,G7216-MONOMER
2246,sp|P76507|YFDI_ECOLI,yfdI,P76507,YFDI_ECOLI,G7221-MONOMER
2247,sp|P76513|YFDQ_ECOLI,yfdQ,P76513,YFDQ_ECOLI,G7229-MONOMER
2248,sp|P76535|MURQ_ECOLI,murQ,P76535,MURQ_ECOLI,G7263-MONOMER
2249,sp|P76536|YFEX_ECOLI,yfeX,P76536,YFEX_ECOLI,G7266-MONOMER
2250,sp|P76537|YFEY_ECOLI,yfeY,P76537,YFEY_ECOLI,G7267-MONOMER
2251,sp|P76539|YPEA_ECOLI,ypeA,P76539,YPEA_ECOLI,G7269-MONOMER
2252,sp|P76541|EUTL_ECOLI,eutL,P76541,EUTL_ECOLI,G7271-MONOMER
2253,sp|P76558|MAO2_ECOLI,maeB,P76558,MAO2_ECOLI,MALIC-NADP-MONOMER
2254,sp|P76561|YPFH_ECOLI,ypfH,P76561,YPFH_ECOLI,G7296-MONOMER
2255,sp|P76562|TMCA_ECOLI,tmcA,P76562,TMCA_ECOLI,G7297-MONOMER
2256,sp|P76569|YFGD_ECOLI,yfgD,P76569,YFGD_ECOLI,G7312-MONOMER
2257,sp|P76575|YFGJ_ECOLI,yfgJ,P76575,YFGJ_ECOLI,G7318-MONOMER
2258,sp|P76576|YFGM_ECOLI,yfgM,P76576,YFGM_ECOLI,G7321-MONOMER
2259,sp|P76578|YFHM_ECOLI,yfhM,P76578,YFHM_ECOLI,G7323-MONOMER
2260,sp|P76584|YPHB_ECOLI,yphB,P76584,YPHB_ECOLI,G7338-MONOMER
2261,sp|P76594|PKA_ECOLI,pka,P76594,PKA_ECOLI,G7350-MONOMER
2262,sp|P76616|YGAQ_ECOLI,ygaQ,P76616,YGAQ_ECOLI,G7389-MONOMER
2263,sp|P76641|GUAD_ECOLI,guaD,P76641,GUAD_ECOLI,G7502-MONOMER
2264,sp|P76658|HLDE_ECOLI,hldE,P76658,HLDE_ECOLI,G7590-MONOMER
2265,sp|P77044|MHPC_ECOLI,mhpC,P77044,MHPC_ECOLI,MHPCHYDROL-MONOMER
2266,sp|P77148|YDHS_ECOLI,ydhS,P77148,YDHS_ECOLI,G6896-MONOMER
2267,sp|P77150|PDXY_ECOLI,pdxY,P77150,PDXY_ECOLI,PDXY-MONOMER
2268,sp|P77163|TFAR_ECOLI,tfaR,P77163,TFAR_ECOLI,G6696-MONOMER
2269,sp|P77169|YAGJ_ECOLI,yagJ,P77169,YAGJ_ECOLI,G6147-MONOMER
2270,sp|P77171|YDCI_ECOLI,ydcI,P77171,YDCI_ECOLI,G6737-MONOMER
2271,sp|P77173|ZIPA_ECOLI,zipA,P77173,ZIPA_ECOLI,G7258-MONOMER
2272,sp|P77179|RSXE_ECOLI,rsxE,P77179,RSXE_ECOLI,G6876-MONOMER
2273,sp|P77181|PAAY_ECOLI,paaY,P77181,PAAY_ECOLI,G6721-MONOMER
2274,sp|P77182|MNMC_ECOLI,mnmC,P77182,MNMC_ECOLI,G7199-MONOMER
2275,sp|P77202|DSBG_ECOLI,dsbG,P77202,DSBG_ECOLI,DSBG-MONOMER
2276,sp|P77206|YAFZ_ECOLI,yafZ,P77206,YAFZ_ECOLI,G6127-MONOMER
2277,sp|P77211|CUSC_ECOLI,cusC,P77211,CUSC_ECOLI,G6320-MONOMER
2278,sp|P77212|RCLA_ECOLI,rclA,P77212,RCLA_ECOLI,G6174-MONOMER
2279,sp|P77213|GCS2_ECOLI,ybdK,P77213,GCS2_ECOLI,G6326-MONOMER
2280,sp|P77214|CUSF_ECOLI,cusF,P77214,CUSF_ECOLI,G6321-MONOMER
2281,sp|P77239|CUSB_ECOLI,cusB,P77239,CUSB_ECOLI,G6322-MONOMER
