Protein ID	half_life (units.min)	notes	assignment
sp|P0AFT5|BTSR_ECOLI	494.1387223800001	> 6 hrs, 1 replicate	> 6
sp|P0AFU2|YFBS_ECOLI	327.70980294	> 3 hrs, inconsistent	> 3
sp|P0AFU4|GLRR_ECOLI	558.9920103000001	> 6 hrs, inconsistent	> 6
sp|P0AFU8|RISA_ECOLI	727.22420955	> 6 hrs, inconsistent	> 6
sp|P0AG00|WZZE_ECOLI	398.41384908	> 6 hrs, 1 replicate	> 6
sp|P0AG24|SPOT_ECOLI	739.2478383	> 6 hrs, inconsistent	> 6
sp|P0AG34|RHTB_ECOLI	88.45049742	< 3 hrs, inconsistent	< 3
sp|P0AG78|SUBI_ECOLI	299.22416496000005	> 3 hrs, inconsistent	> 3
sp|P0AG84|YGHA_ECOLI	567.83085054	> 6 hrs, inconsistent	> 6
sp|P0AG93|SECF_ECOLI	298.67455035	> 3 hrs, inconsistent	> 3
sp|P0AG96|SECE_ECOLI	576.38681562	> 6 hrs, 1 replicate	> 6
sp|P0AGA2|SECY_ECOLI	556.28676627	> 6 hrs, inconsistent	> 6
sp|P0AGC0|UHPT_ECOLI	116.2608726	< 3 hrs, inconsistent	< 3
sp|P0AGC3|SLT_ECOLI	507.80826612	> 6 hrs, inconsistent	> 6
sp|P0AGC7|SMP_ECOLI	544.5459258000001	> 6 hrs, 1 replicate	> 6
sp|P0AGH1|YHHJ_ECOLI	420.89569152	> 3 hrs, inconsistent	> 3
sp|P0AGH8|PSTC_ECOLI	641.72866662	> 3 hrs, inconsistent	> 3
sp|P0AGI1|RBSC_ECOLI	752.2441899	> 6 hrs, inconsistent	> 6
sp|P0AGJ7|TRML_ECOLI	710.4360126	> 6 hrs, inconsistent	> 6
sp|P0AGJ9|SYY_ECOLI	394.57695636	> 6 hrs, 1 replicate	> 6
sp|P0AGL7|RSME_ECOLI	512.2677143999999	> 6 hrs, inconsistent	> 6
sp|P0AGM5|SIRB1_ECOLI	16.875915120000002	< 3 hrs, 1 replicate	< 3
sp|P0C037|PPNP_ECOLI	583.9070397	> 6 hrs, inconsistent	> 6
sp|P0C0L7|PROP_ECOLI	306.62155524	> 3 hrs, inconsistent	> 3
sp|P0C0T5|MEPA_ECOLI	47.49905922	< 3 hrs, 1 replicate	< 3
sp|P0C8J6|GATY_ECOLI	56.328019620000006	< 3 hrs, 1 replicate	< 3
sp|P0CE47|EFTU1_ECOLI	167.16953682000002	< 3 hrs, 1 replicate	< 3
sp|P0CE51|INSH3_ECOLI	40.56822408	< 3 hrs, inconsistent	< 3
sp|P0CG19|RNPH_ECOLI	702.49597332	> 6 hrs, inconsistent	> 6
sp|P0CK95|ACFD_ECOLI	164.8693347	< 3 hrs, 1 replicate	< 3
sp|P0DMC5|RCSC_ECOLI	526.3495956	> 6 hrs, inconsistent	> 6
sp|P10100|RLPA_ECOLI	499.30808211	> 6 hrs, 1 replicate	> 6
sp|P10378|ENTE_ECOLI	319.03080954	> 3 hrs, 1 replicate	> 3
sp|P10442|RNH2_ECOLI	123.15538452	< 3 hrs, 1 replicate	< 3
sp|P11349|NARH_ECOLI	769.5319614	> 6 hrs, 1 replicate	> 6
sp|P11454|ENTF_ECOLI	323.89082526	> 3 hrs, inconsistent	> 3
sp|P11553|FUCK_ECOLI	75.75745881	< 3 hrs, 1 replicate	< 3
sp|P12295|UNG_ECOLI	671.7028263299999	> 6 hrs, inconsistent	> 6
sp|P13000|BIOD1_ECOLI	552.4044066600001	> 6 hrs, 1 replicate	> 6
sp|P13001|BIOH_ECOLI	723.85622616	> 6 hrs, inconsistent	> 6
sp|P13024|FDHE_ECOLI	233.5219281	> 3 hrs, inconsistent	> 3
sp|P13518|CSRD_ECOLI	362.79120966	> 6 hrs, 1 replicate	> 6
sp|P13669|MNGR_ECOLI	413.5383717	> 3 hrs, inconsistent	> 3
sp|P13738|NHAA_ECOLI	556.91674197	> 6 hrs, 1 replicate	> 6
sp|P13857|RIML_ECOLI	528.97824726	> 6 hrs, inconsistent	> 6
sp|P14175|PROV_ECOLI	69.60794238	< 3 hrs, 1 replicate	< 3
sp|P14377|ZRAS_ECOLI	802.6105107000001	> 6 hrs, inconsistent	> 6
sp|P15006|MCRC_ECOLI	269.53887888	> 3 hrs, 1 replicate	> 3
sp|P15028|FECB_ECOLI	381.88322541	> 3 hrs, inconsistent	> 3
sp|P15033|RACC_ECOLI	463.2537417	> 3 hrs, inconsistent	> 3
sp|P15047|ENTA_ECOLI	207.08678022	> 3 hrs, 1 replicate	> 3
sp|P15082|SRLR_ECOLI	538.96186353	> 6 hrs, inconsistent	> 6
sp|P15286|FLK_ECOLI	393.52551156	> 6 hrs, 1 replicate	> 6
sp|P15770|AROE_ECOLI	536.2822328999999	> 6 hrs, inconsistent	> 6
sp|P16676|CYSA_ECOLI	128.6846025	< 3 hrs, inconsistent	< 3
sp|P16678|PHNK_ECOLI	287.90554422	> 3 hrs, inconsistent	> 3
sp|P16684|PHNF_ECOLI	403.97511186	> 3 hrs, inconsistent	> 3
sp|P16701|CYST_ECOLI	422.7923523	> 6 hrs, 1 replicate	> 6
sp|P16869|FHUE_ECOLI	201.70761186	> 3 hrs, 1 replicate	> 3
sp|P16917|RHSB_ECOLI	650.2044204900001	> 6 hrs, 1 replicate	> 6
sp|P17115|GUTQ_ECOLI	592.1726136299999	> 6 hrs, inconsistent	> 6
sp|P17315|CIRA_ECOLI	353.33892936	> 3 hrs, inconsistent	> 3
sp|P18392|RSTB_ECOLI	541.2689085000001	> 6 hrs, inconsistent	> 6
sp|P18775|DMSA_ECOLI	491.43562653	> 3 hrs, inconsistent	> 3
sp|P18776|DMSB_ECOLI	402.14360748	> 3 hrs, inconsistent	> 3
sp|P18777|DMSC_ECOLI	313.39434246	> 3 hrs, inconsistent	> 3
sp|P18956|GGT_ECOLI	733.0675773	> 6 hrs, inconsistent	> 6
sp|P19317|NARW_ECOLI	92.43445926	< 3 hrs, 1 replicate	< 3
sp|P21338|RNI_ECOLI	587.6549470799999	> 6 hrs, 1 replicate	> 6
sp|P21345|GLTP_ECOLI	296.72718012	> 3 hrs, inconsistent	> 3
sp|P21365|YCIC_ECOLI	484.76367585	> 3 hrs, inconsistent	> 3
sp|P21514|YAHA_ECOLI	622.21019172	> 6 hrs, inconsistent	> 6
sp|P21515|ACPH_ECOLI	310.34591871000003	> 3 hrs, inconsistent	> 3
sp|P21693|DBPA_ECOLI	342.24337602	> 3 hrs, inconsistent	> 3
sp|P21889|SYD_ECOLI	732.011286	> 6 hrs, inconsistent	> 6
sp|P22564|RIHC_ECOLI	556.06433496	> 6 hrs, inconsistent	> 6
sp|P22634|MURI_ECOLI	673.621608	> 6 hrs, 1 replicate	> 6
sp|P23003|TRMA_ECOLI	554.52449124	> 6 hrs, inconsistent	> 6
sp|P23173|TNAB_ECOLI	658.6890816	> 6 hrs, 1 replicate	> 6
sp|P23325|ARPA_ECOLI	329.27084934	> 3 hrs, inconsistent	> 3
sp|P23721|SERC_ECOLI	548.6219410799999	> 6 hrs, inconsistent	> 6
sp|P23840|DIND_ECOLI	266.6970387	> 3 hrs, inconsistent	> 3
sp|P23862|PRIC_ECOLI	229.58450142	> 3 hrs, inconsistent	> 3
sp|P23871|HEMH_ECOLI	527.62382208	> 6 hrs, inconsistent	> 6
sp|P23872|AES_ECOLI	481.04095056	> 6 hrs, inconsistent	> 6
sp|P23878|FEPC_ECOLI	280.5296502	> 3 hrs, inconsistent	> 3
sp|P23886|CYDC_ECOLI	520.46694051	> 6 hrs, 1 replicate	> 6
sp|P23898|NLPC_ECOLI	37.59976668	< 3 hrs, 1 replicate	< 3
sp|P23908|ARGE_ECOLI	653.51105442	> 6 hrs, inconsistent	> 6
sp|P23917|MAK_ECOLI	587.51147256	> 6 hrs, inconsistent	> 6
sp|P24173|RFAC_ECOLI	790.57254	> 6 hrs, inconsistent	> 6
sp|P24177|ACRD_ECOLI	719.02324752	> 6 hrs, inconsistent	> 6
sp|P24188|YCEA_ECOLI	20.59523541	< 3 hrs, inconsistent	< 3
sp|P24197|YGID_ECOLI	511.93220559	> 3 hrs, inconsistent	> 3
sp|P24224|ACPS_ECOLI	665.3429682000001	> 6 hrs, inconsistent	> 6
sp|P24252|YBGA_ECOLI	306.96334788	> 3 hrs, inconsistent	> 3
sp|P24555|PTRB_ECOLI	648.60790407	> 6 hrs, inconsistent	> 6
sp|P25522|MNME_ECOLI	613.4628552	> 6 hrs, inconsistent	> 6
sp|P25714|YIDC_ECOLI	614.41654164	> 6 hrs, 1 replicate	> 6
sp|P25718|AMY1_ECOLI	568.64559336	> 6 hrs, 1 replicate	> 6
sp|P25737|LYSP_ECOLI	167.39158398	< 3 hrs, 1 replicate	< 3
sp|P25740|RFAG_ECOLI	506.8516099200001	> 6 hrs, inconsistent	> 6
sp|P25746|HFLD_ECOLI	611.1400194	> 6 hrs, inconsistent	> 6
sp|P25889|PREA_ECOLI	90.36322344	< 3 hrs, 1 replicate	< 3
sp|P26647|PLSC_ECOLI	501.70789308	> 3 hrs, inconsistent	> 3
sp|P27111|CYNR_ECOLI	372.6805593	> 6 hrs, 1 replicate	> 6
sp|P27126|RFAS_ECOLI	564.5203686599999	> 6 hrs, inconsistent	> 6
sp|P27300|LPXK_ECOLI	442.89113604	> 6 hrs, 1 replicate	> 6
sp|P27305|GLUQ_ECOLI	225.59234994	> 3 hrs, 1 replicate	> 3
sp|P27828|WECB_ECOLI	522.86839566	> 6 hrs, inconsistent	> 6
sp|P27829|WECC_ECOLI	473.53414284	> 6 hrs, inconsistent	> 6
sp|P27832|WECD_ECOLI	690.4835448	> 6 hrs, 1 replicate	> 6
sp|P27837|YIFK_ECOLI	416.49279672	> 6 hrs, 1 replicate	> 6
sp|P27838|CYAY_ECOLI	487.17920934000006	> 6 hrs, 1 replicate	> 6
sp|P27862|YIGZ_ECOLI	900.364002	> 6 hrs, 1 replicate	> 6
sp|P28631|HOLB_ECOLI	679.7758722000001	> 6 hrs, 1 replicate	> 6
sp|P28696|YAAI_ECOLI	260.36546982000004	> 3 hrs, inconsistent	> 3
sp|P28905|HOLC_ECOLI	647.73847344	> 6 hrs, inconsistent	> 6
sp|P29018|CYDD_ECOLI	594.05028324	> 6 hrs, 1 replicate	> 6
sp|P29208|MENC_ECOLI	578.0389053	> 6 hrs, 1 replicate	> 6
sp|P30015|LHR_ECOLI	551.90166378	> 6 hrs, inconsistent	> 6
sp|P30130|FIMD_ECOLI	274.81032477	> 3 hrs, inconsistent	> 3
sp|P30131|HYPF_ECOLI	584.67290694	> 6 hrs, inconsistent	> 6
sp|P30138|THIF_ECOLI	530.00079384	> 6 hrs, inconsistent	> 6
sp|P30847|BAES_ECOLI	675.88590432	> 6 hrs, inconsistent	> 6
sp|P30850|RNB_ECOLI	448.17093072	> 6 hrs, inconsistent	> 6
sp|P30863|DKGB_ECOLI	642.78600099	> 6 hrs, inconsistent	> 6
sp|P31057|PANB_ECOLI	532.65479256	> 6 hrs, inconsistent	> 6
sp|P31063|YEDD_ECOLI	498.02464074000005	> 6 hrs, 1 replicate	> 6
sp|P31069|KCH_ECOLI	471.32129538	> 6 hrs, 1 replicate	> 6
sp|P31126|YDEE_ECOLI	106.2392064	< 3 hrs, 1 replicate	< 3
sp|P31131|YDEJ_ECOLI	483.50378193	> 6 hrs, 1 replicate	> 6
sp|P31437|YICL_ECOLI	580.0038451199999	> 3 hrs, inconsistent	> 3
sp|P31440|ADEQ_ECOLI	273.31485702	> 3 hrs, inconsistent	> 3
sp|P31466|ADEP_ECOLI	762.5328291	> 6 hrs, inconsistent	> 6
sp|P31467|YIEH_ECOLI	418.55402229	> 3 hrs, inconsistent	> 3
sp|P31470|YIEK_ECOLI	194.13054738	> 3 hrs, inconsistent	> 3
sp|P31471|YIEL_ECOLI	113.23541796	< 3 hrs, 1 replicate	< 3
sp|P31475|YIEP_ECOLI	582.976449	> 6 hrs, 1 replicate	> 6
sp|P31545|EFEB_ECOLI	363.18288468	> 3 hrs, inconsistent	> 3
sp|P31547|METI_ECOLI	294.77787084	> 3 hrs, inconsistent	> 3
sp|P31663|PANC_ECOLI	709.1142615	> 6 hrs, inconsistent	> 6
sp|P31666|YADE_ECOLI	517.9754401199999	> 3 hrs, inconsistent	> 3
sp|P31806|NNR_ECOLI	460.02818694	> 6 hrs, inconsistent	> 6
sp|P31991|YDCD_ECOLI	257.15353068	> 3 hrs, inconsistent	> 3
sp|P32125|MOBB_ECOLI	570.8540514599999	> 6 hrs, 1 replicate	> 6
sp|P32128|YIHF_ECOLI	154.04697048	< 3 hrs, 1 replicate	< 3
sp|P32129|YIHG_ECOLI	361.58592864	> 3 hrs, inconsistent	> 3
sp|P32138|SQASE_ECOLI	754.4224664999999	> 6 hrs, inconsistent	> 6
sp|P32140|SQUS_ECOLI	307.16610102000004	> 3 hrs, inconsistent	> 3
sp|P32151|YIIG_ECOLI	394.7274087	> 3 hrs, inconsistent	> 3
sp|P32153|FRVX_ECOLI	151.9621065	< 3 hrs, 1 replicate	< 3
sp|P32166|MENA_ECOLI	564.54827247	> 3 hrs, inconsistent	> 3
sp|P32169|RHAD_ECOLI	306.10353383999995	> 3 hrs, inconsistent	> 3
sp|P32170|RHAA_ECOLI	500.38404324	> 6 hrs, 1 replicate	> 6
sp|P32173|MOBA_ECOLI	446.7252456	> 6 hrs, inconsistent	> 6
sp|P32680|YJAG_ECOLI	546.84016296	> 6 hrs, 1 replicate	> 6
sp|P32681|YJAH_ECOLI	289.82003823	> 3 hrs, inconsistent	> 3
sp|P32685|YJBD_ECOLI	111.96978738	< 3 hrs, inconsistent	< 3
sp|P32701|YJCC_ECOLI	542.0340267299999	> 6 hrs, inconsistent	> 6
sp|P32715|MDTO_ECOLI	15.71032036533	< 3 hrs, 1 replicate	< 3
sp|P32719|ALSE_ECOLI	35.81884896	< 3 hrs, 1 replicate	< 3
sp|P32720|ALSC_ECOLI	354.69879306	> 3 hrs, inconsistent	> 3
sp|P32721|ALSA_ECOLI	653.4110148	> 6 hrs, 1 replicate	> 6
sp|P33018|SFGH2_ECOLI	778.4838516000001	> 6 hrs, inconsistent	> 6
sp|P33029|YEIQ_ECOLI	37.8953988	< 3 hrs, inconsistent	< 3
sp|P33218|YEBE_ECOLI	580.85168133	> 6 hrs, inconsistent	> 6
sp|P33354|YEHR_ECOLI	452.91474984	> 6 hrs, 1 replicate	> 6
sp|P33366|YOHD_ECOLI	343.48641552	> 3 hrs, inconsistent	> 3
sp|P33371|DUSC_ECOLI	398.27492196	> 3 hrs, inconsistent	> 3
sp|P33595|SGRR_ECOLI	716.22342102	> 6 hrs, inconsistent	> 6
sp|P33596|RECX_ECOLI	241.68666444	> 3 hrs, inconsistent	> 3
sp|P33647|CHPB_ECOLI	365.09620914	> 3 hrs, inconsistent	> 3
sp|P33913|YEJA_ECOLI	523.3703276699999	> 6 hrs, inconsistent	> 6
sp|P33920|NDPA_ECOLI	529.16770218	> 6 hrs, inconsistent	> 6
sp|P33941|YOJI_ECOLI	225.06279426	> 3 hrs, inconsistent	> 3
sp|P36659|CBPA_ECOLI	595.47831441	> 6 hrs, 1 replicate	> 6
sp|P36662|TORD_ECOLI	254.5988085	> 3 hrs, inconsistent	> 3
sp|P36673|TRER_ECOLI	745.3578777	> 6 hrs, inconsistent	> 6
sp|P36680|ZAPD_ECOLI	414.2829144	> 6 hrs, 1 replicate	> 6
sp|P36881|YADI_ECOLI	52.64661894	< 3 hrs, inconsistent	< 3
sp|P36928|YEGD_ECOLI	567.57536544	> 6 hrs, inconsistent	> 6
sp|P36995|CSPB_ECOLI	73.08264419999999	< 3 hrs, 1 replicate	< 3
sp|P37007|YAGA_ECOLI	130.80097266	< 3 hrs, inconsistent	< 3
sp|P37019|CLCA_ECOLI	793.5843162000001	> 6 hrs, inconsistent	> 6
sp|P37024|HRPB_ECOLI	579.0790623600001	> 6 hrs, inconsistent	> 6
sp|P37025|THPR_ECOLI	386.3968827000001	> 6 hrs, 1 replicate	> 6
sp|P37047|CDAR_ECOLI	482.53497293999993	> 6 hrs, inconsistent	> 6
sp|P37052|YCHJ_ECOLI	378.54671388	> 3 hrs, inconsistent	> 3
sp|P37128|NUDK_ECOLI	274.50582197999995	> 3 hrs, inconsistent	> 3
sp|P37146|RIR4_ECOLI	140.28724512	< 3 hrs, inconsistent	< 3
sp|P37194|SLP_ECOLI	455.55053838	> 3 hrs, inconsistent	> 3
sp|P37197|YHJA_ECOLI	730.8567191999999	> 6 hrs, 1 replicate	> 6
sp|P37309|ARSR_ECOLI	161.06701314	< 3 hrs, 1 replicate	< 3
sp|P37325|YBCH_ECOLI	403.80529431	> 6 hrs, 1 replicate	> 6
sp|P37340|MDTK_ECOLI	314.42425521	> 3 hrs, inconsistent	> 3
sp|P37342|YJJI_ECOLI	303.46053138	> 3 hrs, inconsistent	> 3
sp|P37388|XYLG_ECOLI	318.90895539	> 3 hrs, inconsistent	> 3
sp|P37595|IAAA_ECOLI	670.66917594	> 6 hrs, inconsistent	> 6
sp|P37619|QPTR_ECOLI	138.28033056	< 3 hrs, 1 replicate	< 3
sp|P37629|YHIL_ECOLI	360.2848584	> 6 hrs, 1 replicate	> 6
sp|P37636|MDTE_ECOLI	365.69033292	> 3 hrs, inconsistent	> 3
sp|P37641|YHJC_ECOLI	258.4606782	> 3 hrs, inconsistent	> 3
sp|P37651|GUN_ECOLI	402.51930708	> 6 hrs, 1 replicate	> 6
sp|P37653|BCSA_ECOLI	145.92988776	< 3 hrs, inconsistent	< 3
sp|P37657|BCSE_ECOLI	41.40981522	< 3 hrs, inconsistent	< 3
sp|P37664|YIAC_ECOLI	249.22288302	> 3 hrs, inconsistent	> 3
sp|P37679|SGBU_ECOLI	96.28445454	< 3 hrs, 1 replicate	< 3
sp|P37692|RFAF_ECOLI	700.90689786	> 6 hrs, inconsistent	> 6
sp|P37751|WBBK_ECOLI	480.79486005	> 3 hrs, inconsistent	> 3
sp|P37772|YJFF_ECOLI	291.25268082	> 3 hrs, inconsistent	> 3
sp|P37906|PUUB_ECOLI	337.42789161	> 3 hrs, inconsistent	> 3
sp|P37908|YFJD_ECOLI	469.00865046	> 6 hrs, inconsistent	> 6
sp|P38054|CUSA_ECOLI	424.32542112	> 3 hrs, inconsistent	> 3
sp|P38105|RSPB_ECOLI	538.71613488	> 6 hrs, inconsistent	> 6
sp|P38134|ETK_ECOLI	322.99891443	> 3 hrs, inconsistent	> 3
sp|P39160|UXUB_ECOLI	281.31653226	> 3 hrs, inconsistent	> 3
sp|P39196|LPLT_ECOLI	280.73898747	> 3 hrs, inconsistent	> 3
sp|P39208|IDNK_ECOLI	142.96753203	< 3 hrs, inconsistent	< 3
sp|P39264|FIMI_ECOLI	363.8875944	> 3 hrs, inconsistent	> 3
sp|P39267|YJCZ_ECOLI	433.32867057	> 6 hrs, 1 replicate	> 6
sp|P39334|BDCR_ECOLI	364.35294918000005	> 3 hrs, inconsistent	> 3
sp|P39336|YJGL_ECOLI	440.77671336	> 3 hrs, inconsistent	> 3
sp|P39346|IDND_ECOLI	81.18164304	< 3 hrs, inconsistent	< 3
sp|P39347|INTB_ECOLI	553.6694113200001	> 3 hrs, inconsistent	> 3
sp|P39356|YJHU_ECOLI	487.47105981	> 6 hrs, inconsistent	> 6
sp|P39357|YJHF_ECOLI	393.68175048	> 3 hrs, inconsistent	> 3
sp|P39362|SGCE_ECOLI	72.46616313	< 3 hrs, inconsistent	< 3
sp|P39365|SGCC_ECOLI	527.85962223	> 6 hrs, 1 replicate	> 6
sp|P39376|YJIE_ECOLI	310.9645809	> 3 hrs, inconsistent	> 3
sp|P39380|KPTA_ECOLI	116.38829112	< 3 hrs, 1 replicate	< 3
sp|P39385|YJIN_ECOLI	735.4430652	> 6 hrs, inconsistent	> 6
sp|P39396|YJIY_ECOLI	333.09809433000004	> 3 hrs, inconsistent	> 3
sp|P39408|YJJV_ECOLI	567.22792311	> 6 hrs, inconsistent	> 6
sp|P39451|ADHP_ECOLI	8.867584560000001	< 3 hrs, inconsistent	< 3
sp|P39830|YBAL_ECOLI	641.11561368	> 6 hrs, 1 replicate	> 6
sp|P39834|YGIL_ECOLI	106.97884368	< 3 hrs, 1 replicate	< 3
sp|P40711|ARFB_ECOLI	337.2274857	> 3 hrs, inconsistent	> 3
sp|P40876|YCBF_ECOLI	172.28003604	< 3 hrs, 1 replicate	< 3
sp|P41036|NANT_ECOLI	229.16345583	> 3 hrs, inconsistent	> 3
sp|P41052|MLTB_ECOLI	216.4883916	inconsistent	> 0
sp|P42590|YGJI_ECOLI	230.0434929	> 3 hrs, inconsistent	> 3
sp|P42597|UTPP_ECOLI	98.35100988	< 3 hrs, 1 replicate	< 3
sp|P42620|YQJG_ECOLI	804.4563324000001	> 6 hrs, 1 replicate	> 6
sp|P42630|TDCG_ECOLI	134.01568344	< 3 hrs, inconsistent	< 3
sp|P42904|PTPB2_ECOLI	489.90525192	> 6 hrs, 1 replicate	> 6
sp|P42907|AGAS_ECOLI	206.3306736	> 3 hrs, inconsistent	> 3
sp|P43319|YRAK_ECOLI	389.20678998	> 6 hrs, 1 replicate	> 6
sp|P43533|FLGN_ECOLI	245.8425543	> 3 hrs, 1 replicate	> 3
sp|P45395|KDSD_ECOLI	617.8642486800001	> 6 hrs, inconsistent	> 6
sp|P45423|YHCG_ECOLI	353.17258794	> 3 hrs, inconsistent	> 3
sp|P45424|YHCH_ECOLI	463.67834388	> 6 hrs, inconsistent	> 6
sp|P45469|YRAR_ECOLI	280.52337771	> 3 hrs, inconsistent	> 3
sp|P45522|KEFB_ECOLI	744.3240636	> 6 hrs, 1 replicate	> 6
sp|P45530|TUSB_ECOLI	802.3644726	> 6 hrs, inconsistent	> 6
sp|P45552|YHFZ_ECOLI	335.23320156000005	> 3 hrs, inconsistent	> 3
sp|P45565|AIS_ECOLI	648.2498574	> 6 hrs, 1 replicate	> 6
sp|P45758|GSPD_ECOLI	131.77545084	< 3 hrs, 1 replicate	< 3
sp|P45804|YHGE_ECOLI	373.94149212	> 6 hrs, 1 replicate	> 6
sp|P46122|YAJI_ECOLI	675.6362526	> 6 hrs, 1 replicate	> 6
sp|P46852|YHHW_ECOLI	515.85068334	> 6 hrs, inconsistent	> 6
sp|P46883|AMO_ECOLI	387.01960278	> 6 hrs, 1 replicate	> 6
sp|P46887|YECH_ECOLI	331.8919029	> 3 hrs, inconsistent	> 3
sp|P46888|USPC_ECOLI	590.06246373	> 6 hrs, inconsistent	> 6
sp|P46923|TORZ_ECOLI	689.64446136	> 6 hrs, inconsistent	> 6
sp|P52037|YGFF_ECOLI	356.02019208	> 3 hrs, inconsistent	> 3
sp|P52045|SCPB_ECOLI	167.53524312000002	inconsistent	> 0
sp|P52060|YGGU_ECOLI	321.27746466	> 3 hrs, inconsistent	> 3
sp|P52094|HISQ_ECOLI	690.8196744	> 6 hrs, inconsistent	> 6
sp|P52095|DCLZ_ECOLI	478.27674786	> 6 hrs, inconsistent	> 6
sp|P52096|YAER_ECOLI	496.11173706	> 3 hrs, inconsistent	> 3
sp|P52119|RATB_ECOLI	301.02158217	> 3 hrs, inconsistent	> 3
sp|P52130|RNLB_ECOLI	306.69991230000005	> 3 hrs, inconsistent	> 3
sp|P52135|YFJT_ECOLI	86.97223842	< 3 hrs, 1 replicate	< 3
sp|P55734|YGAP_ECOLI	446.64546456	> 6 hrs, inconsistent	> 6
sp|P56262|DLHH_ECOLI	510.98401578	> 6 hrs, inconsistent	> 6
sp|P56580|PTHB_ECOLI	295.8838215	> 3 hrs, 1 replicate	> 3
sp|P60472|UPPS_ECOLI	241.43339682	> 3 hrs, 1 replicate	> 3
sp|P60546|KGUA_ECOLI	431.33914818	> 6 hrs, inconsistent	> 6
sp|P60566|FIXA_ECOLI	457.7366260200001	> 3 hrs, inconsistent	> 3
sp|P60720|LIPB_ECOLI	627.66325434	> 6 hrs, 1 replicate	> 6
sp|P60752|MSBA_ECOLI	684.61474626	> 6 hrs, inconsistent	> 6
sp|P60782|PLSY_ECOLI	377.14970304	> 3 hrs, inconsistent	> 3
sp|P60869|YBJL_ECOLI	440.40367626	> 6 hrs, 1 replicate	> 6
sp|P60932|UPPP_ECOLI	550.27393434	> 3 hrs, inconsistent	> 3
sp|P61887|RMLA2_ECOLI	488.92208151	> 6 hrs, inconsistent	> 6
sp|P61949|FLAV_ECOLI	293.22339258	> 3 hrs, inconsistent	> 3
sp|P62517|OPGH_ECOLI	588.24482169	> 6 hrs, 1 replicate	> 6
sp|P62617|ISPF_ECOLI	553.05769713	> 6 hrs, 1 replicate	> 6
sp|P63228|GMHBB_ECOLI	806.4858323999999	> 6 hrs, inconsistent	> 6
sp|P63235|GADC_ECOLI	597.4571002499999	> 3 hrs, inconsistent	> 3
sp|P64429|YPFJ_ECOLI	324.05466222	> 3 hrs, inconsistent	> 3
sp|P64479|YDIZ_ECOLI	607.4098667999999	> 6 hrs, 1 replicate	> 6
sp|P64499|YEBO_ECOLI	155.70049572	< 3 hrs, 1 replicate	< 3
sp|P64503|YEBV_ECOLI	110.0146725	< 3 hrs, 1 replicate	< 3
sp|P64506|YEBY_ECOLI	458.8354092	> 6 hrs, 1 replicate	> 6
sp|P64515|YECN_ECOLI	325.91540238	> 3 hrs, inconsistent	> 3
sp|P64530|RCNR_ECOLI	465.42590112	> 6 hrs, 1 replicate	> 6
sp|P64536|YEIS_ECOLI	144.72272256	< 3 hrs, 1 replicate	< 3
sp|P64545|YFGG_ECOLI	274.12577571	> 3 hrs, inconsistent	> 3
sp|P64578|HIGB_ECOLI	315.70287756	> 3 hrs, inconsistent	> 3
sp|P64588|YQJI_ECOLI	525.65383131	> 6 hrs, inconsistent	> 6
sp|P64602|MLAB_ECOLI	654.3749874900001	> 6 hrs, inconsistent	> 6
sp|P64610|YRBL_ECOLI	460.88106816	> 3 hrs, inconsistent	> 3
sp|P65290|YFGH_ECOLI	112.01252478	< 3 hrs, 1 replicate	< 3
sp|P66899|DPAL_ECOLI	251.92330998	> 3 hrs, inconsistent	> 3
sp|P67087|RSMI_ECOLI	708.1357476	> 6 hrs, inconsistent	> 6
sp|P67430|NEMR_ECOLI	701.8588517999999	> 6 hrs, 1 replicate	> 6
sp|P67601|YOBD_ECOLI	287.15689362	> 3 hrs, 1 replicate	> 3
sp|P67603|YQFB_ECOLI	485.93744802	> 6 hrs, inconsistent	> 6
sp|P67624|YHEU_ECOLI	236.09339772	> 3 hrs, inconsistent	> 3
sp|P67699|YDDM_ECOLI	139.33414883999998	< 3 hrs, inconsistent	< 3
sp|P68183|MALG_ECOLI	402.99856266	> 3 hrs, inconsistent	> 3
sp|P68187|MALK_ECOLI	208.7430345	> 3 hrs, 1 replicate	> 3
sp|P68206|YJBJ_ECOLI	662.68727382	> 6 hrs, inconsistent	> 6
sp|P68679|RS21_ECOLI	367.44363972	> 6 hrs, 1 replicate	> 6
sp|P68688|GLRX1_ECOLI	336.20305349999995	> 3 hrs, inconsistent	> 3
sp|P69228|BAER_ECOLI	704.48527377	> 6 hrs, inconsistent	> 6
sp|P69411|RCSF_ECOLI	590.6731095600001	> 6 hrs, inconsistent	> 6
sp|P69488|CUTA_ECOLI	399.84429513	> 3 hrs, inconsistent	> 3
sp|P69506|YTFE_ECOLI	162.98313546	< 3 hrs, 1 replicate	< 3
sp|P69776|LPP_ECOLI	670.20507618	> 6 hrs, inconsistent	> 6
sp|P69786|PTGCB_ECOLI	569.84986542	> 6 hrs, inconsistent	> 6
sp|P69791|PTQA_ECOLI	109.47604212	< 3 hrs, 1 replicate	< 3
sp|P69805|PTND_ECOLI	542.1530500499999	> 6 hrs, inconsistent	> 6
sp|P69820|ULAC_ECOLI	438.7531206	> 6 hrs, 1 replicate	> 6
sp|P69824|PTMA_ECOLI	241.91819184	> 3 hrs, inconsistent	> 3
