Protein ID,Rate Constant,HL Source
G6785-MONOMER,1.925408834888737e-05,NE
G6787-MONOMER,1.925408834888737e-05,NE
G6789-MONOMER,1.925408834888737e-05,NE
G6792-MONOMER,1.925408834888737e-05,NE
G6793-MONOMER,1.925408834888737e-05,NE
G6794-MONOMER,1.925408834888737e-05,NE
G6795-MONOMER,1.925408834888737e-05,NE
G6799-MONOMER,1.925408834888737e-05,NE
G6807-MONOMER,1.925408834888737e-05,NE
G6808-MONOMER,1.925408834888737e-05,NE
G6809-MONOMER,1.925408834888737e-05,NE
G6810-MONOMER,1.925408834888737e-05,NE
G6812-MONOMER,1.925408834888737e-05,NE
G6813-MONOMER,1.925408834888737e-05,NE
G6816-MONOMER,1.925408834888737e-05,NE
G6818-MONOMER,1.925408834888737e-05,NE
G6819-MONOMER,1.925408834888737e-05,NE
G6820-MONOMER,1.925408834888737e-05,NE
G6821-MONOMER,1.925408834888737e-05,NE
G6822-MONOMER,1.925408834888737e-05,NE
G6824-MONOMER,1.925408834888737e-05,NE
G6825-MONOMER,1.925408834888737e-05,NE
G6826-MONOMER,1.925408834888737e-05,NE
G6827-MONOMER,1.925408834888737e-05,NE
G6828-MONOMER,1.925408834888737e-05,NE
G6829-MONOMER,1.925408834888737e-05,NE
G6830-MONOMER,1.925408834888737e-05,NE
G6831-MONOMER,1.925408834888737e-05,NE
G6832-MONOMER,1.925408834888737e-05,NE
G6833-MONOMER,1.925408834888737e-05,NE
G6834-MONOMER,1.925408834888737e-05,NE
G6835-MONOMER,1.925408834888737e-05,NE
G6840-MONOMER,1.925408834888737e-05,NE
G6844-MONOMER,1.925408834888737e-05,NE
G6845-MONOMER,1.925408834888737e-05,NE
G6846-MONOMER,1.925408834888737e-05,NE
G6847-MONOMER,1.925408834888737e-05,NE
G6848-MONOMER,1.925408834888737e-05,NE
G6849-MONOMER,1.925408834888737e-05,NE
G6851-MONOMER,1.925408834888737e-05,NE
G6855-MONOMER,1.925408834888737e-05,NE
G6859-MONOMER,1.925408834888737e-05,NE
G6863-MONOMER,1.925408834888737e-05,NE
G6866-MONOMER,1.925408834888737e-05,NE
G6869-MONOMER,1.925408834888737e-05,NE
G6870-MONOMER,1.925408834888737e-05,NE
G6871-MONOMER,1.925408834888737e-05,NE
G6872-MONOMER,1.925408834888737e-05,NE
G6873-MONOMER,1.925408834888737e-05,NE
G6874-MONOMER,1.925408834888737e-05,NE
G6876-MONOMER,1.925408834888737e-05,NE
G6883-MONOMER,1.925408834888737e-05,NE
G6885-MONOMER,1.925408834888737e-05,NE
G6888-MONOMER,1.925408834888737e-05,NE
G6889-MONOMER,1.925408834888737e-05,NE
G6897-MONOMER,1.925408834888737e-05,NE
G6898-MONOMER,1.925408834888737e-05,NE
G6899-MONOMER,1.925408834888737e-05,NE
G6900-MONOMER,1.925408834888737e-05,NE
G6901-MONOMER,1.925408834888737e-05,NE
G6902-MONOMER,1.925408834888737e-05,NE
G6903-MONOMER,1.925408834888737e-05,NE
G6904-MONOMER,1.925408834888737e-05,NE
G6905-MONOMER,1.925408834888737e-05,NE
G6911-MONOMER,1.925408834888737e-05,NE
G6912-MONOMER,1.925408834888737e-05,NE
G6914-MONOMER,1.925408834888737e-05,NE
G6915-MONOMER,1.925408834888737e-05,NE
G6918-MONOMER,1.925408834888737e-05,NE
G6919-MONOMER,1.925408834888737e-05,NE
G6920-MONOMER,1.925408834888737e-05,NE
G6921-MONOMER,1.925408834888737e-05,NE
G6922-MONOMER,1.925408834888737e-05,NE
G6923-MONOMER,1.925408834888737e-05,NE
G6924-MONOMER,1.925408834888737e-05,NE
G6925-MONOMER,1.925408834888737e-05,NE
G6928-MONOMER,1.925408834888737e-05,NE
G6929-MONOMER,1.925408834888737e-05,NE
G6933-MONOMER,1.925408834888737e-05,NE
G6934-MONOMER,1.925408834888737e-05,NE
G6935-MONOMER,1.925408834888737e-05,NE
G6936-MONOMER,1.925408834888737e-05,NE
G6937-MONOMER,1.925408834888737e-05,NE
G6938-MONOMER,1.925408834888737e-05,NE
G6939-MONOMER,1.925408834888737e-05,NE
G6945-MONOMER,1.925408834888737e-05,NE
G6947-MONOMER,1.925408834888737e-05,NE
G6953-MONOMER,1.925408834888737e-05,NE
G6954-MONOMER,1.925408834888737e-05,NE
G6955-MONOMER,1.925408834888737e-05,NE
G6956-MONOMER,1.925408834888737e-05,NE
G6960-MONOMER,1.925408834888737e-05,NE
G6963-MONOMER,1.925408834888737e-05,NE
G6971-MONOMER,1.925408834888737e-05,NE
G6972-MONOMER,1.925408834888737e-05,NE
G6974-MONOMER,1.925408834888737e-05,NE
G6975-MONOMER,1.925408834888737e-05,NE
G6976-MONOMER,1.925408834888737e-05,NE
G6978-MONOMER,1.925408834888737e-05,NE
G6979-MONOMER,1.925408834888737e-05,NE
G6980-MONOMER,1.925408834888737e-05,NE
G6981-MONOMER,1.925408834888737e-05,NE
G6982-MONOMER,1.925408834888737e-05,NE
G6983-MONOMER,1.925408834888737e-05,NE
G6984-MONOMER,1.925408834888737e-05,NE
G6988-MONOMER,1.925408834888737e-05,NE
G6989-MONOMER,1.925408834888737e-05,NE
G6992-MONOMER,1.925408834888737e-05,NE
G6994-MONOMER,1.925408834888737e-05,NE
G6995-MONOMER,1.925408834888737e-05,NE
G6996-MONOMER,1.925408834888737e-05,NE
G6998-MONOMER,1.925408834888737e-05,NE
G6999-MONOMER,1.925408834888737e-05,NE
G7000-MONOMER,1.925408834888737e-05,NE
G7001-MONOMER,1.925408834888737e-05,NE
G7002-MONOMER,1.925408834888737e-05,NE
G7006-MONOMER,1.925408834888737e-05,NE
G7007-MONOMER,1.925408834888737e-05,NE
G7009-MONOMER,1.925408834888737e-05,NE
G7010-MONOMER,1.925408834888737e-05,NE
G7011-MONOMER,1.925408834888737e-05,NE
G7012-MONOMER,1.925408834888737e-05,NE
G7013-MONOMER,1.925408834888737e-05,NE
G7014-MONOMER,1.925408834888737e-05,NE
G7015-MONOMER,1.925408834888737e-05,NE
G7016-MONOMER,1.925408834888737e-05,NE
G7019-MONOMER,1.925408834888737e-05,NE
G7022-MONOMER,1.925408834888737e-05,NE
G7023-MONOMER,1.925408834888737e-05,NE
G7026-MONOMER,1.925408834888737e-05,NE
G7027-MONOMER,1.925408834888737e-05,NE
G7028-MONOMER,1.925408834888737e-05,NE
G7031-MONOMER,1.925408834888737e-05,NE
G7033-MONOMER,1.925408834888737e-05,NE
G7035-MONOMER,1.925408834888737e-05,NE
G7036-MONOMER,1.925408834888737e-05,NE
G7037-MONOMER,1.925408834888737e-05,NE
G7040-MONOMER,1.925408834888737e-05,NE
G7045-MONOMER,1.925408834888737e-05,NE
G7046-MONOMER,1.925408834888737e-05,NE
G7049-MONOMER,1.925408834888737e-05,NE
G7050-MONOMER,1.925408834888737e-05,NE
G7051-MONOMER,1.925408834888737e-05,NE
G7056-MONOMER,1.925408834888737e-05,NE
G7057-MONOMER,1.925408834888737e-05,NE
G7058-MONOMER,1.925408834888737e-05,NE
G7060-MONOMER,1.925408834888737e-05,NE
G7062-MONOMER,1.925408834888737e-05,NE
G7064-MONOMER,1.925408834888737e-05,NE
G7071-MONOMER,1.925408834888737e-05,NE
G7072-MONOMER,1.925408834888737e-05,NE
G7073-MONOMER,1.925408834888737e-05,NE
G7074-MONOMER,1.925408834888737e-05,NE
G7081-MONOMER,1.925408834888737e-05,NE
G7082-MONOMER,1.925408834888737e-05,NE
G7083-MONOMER,1.925408834888737e-05,NE
G7084-MONOMER,1.925408834888737e-05,NE
G7085-MONOMER,1.925408834888737e-05,NE
G7086-MONOMER,1.925408834888737e-05,NE
G7087-MONOMER,1.925408834888737e-05,NE
G7088-MONOMER,1.925408834888737e-05,NE
G7093-MONOMER,1.925408834888737e-05,NE
G7094-MONOMER,1.925408834888737e-05,NE
G7095-MONOMER,1.925408834888737e-05,NE
G7096-MONOMER,1.925408834888737e-05,NE
G7097-MONOMER,1.925408834888737e-05,NE
G7098-MONOMER,1.925408834888737e-05,NE
G7099-MONOMER,1.925408834888737e-05,NE
G7100-MONOMER,1.925408834888737e-05,NE
G7101-MONOMER,1.925408834888737e-05,NE
G7102-MONOMER,1.925408834888737e-05,NE
G7103-MONOMER,1.925408834888737e-05,NE
G7104-MONOMER,1.925408834888737e-05,NE
G7105-MONOMER,1.925408834888737e-05,NE
G7106-MONOMER,1.925408834888737e-05,NE
G7107-MONOMER,1.925408834888737e-05,NE
G7109-MONOMER,1.925408834888737e-05,NE
G7110-MONOMER,1.925408834888737e-05,NE
G7111-MONOMER,1.925408834888737e-05,NE
G7112-MONOMER,1.925408834888737e-05,NE
G7118-MONOMER,1.925408834888737e-05,NE
G7119-MONOMER,1.925408834888737e-05,NE
G7126-MONOMER,1.925408834888737e-05,NE
G7128-MONOMER,1.925408834888737e-05,NE
G7134-MONOMER,1.925408834888737e-05,NE
G7137-MONOMER,1.925408834888737e-05,NE
G7138-MONOMER,1.925408834888737e-05,NE
G7144-MONOMER,1.925408834888737e-05,NE
G7146-MONOMER,1.925408834888737e-05,NE
G7148-MONOMER,1.925408834888737e-05,NE
G7152-MONOMER,1.925408834888737e-05,NE
G7153-MONOMER,1.925408834888737e-05,NE
G7158-MONOMER,1.925408834888737e-05,NE
G7161-MONOMER,1.925408834888737e-05,NE
G7163-MONOMER,1.925408834888737e-05,NE
G7164-MONOMER,1.925408834888737e-05,NE
G7171-MONOMER,1.925408834888737e-05,NE
G7172-MONOMER,1.925408834888737e-05,NE
G7176-MONOMER,1.925408834888737e-05,NE
G7177-MONOMER,1.925408834888737e-05,NE
G7178-MONOMER,1.925408834888737e-05,NE
G7179-MONOMER,1.925408834888737e-05,NE
G7180-MONOMER,1.925408834888737e-05,NE
G7181-MONOMER,1.925408834888737e-05,NE
G7182-MONOMER,1.925408834888737e-05,NE
G7186-MONOMER,1.925408834888737e-05,NE
G7189-MONOMER,1.925408834888737e-05,NE
G7190-MONOMER,1.925408834888737e-05,NE
G7197-MONOMER,1.925408834888737e-05,NE
G7201-MONOMER,1.925408834888737e-05,NE
G7202-MONOMER,1.925408834888737e-05,NE
G7203-MONOMER,1.925408834888737e-05,NE
G7204-MONOMER,1.925408834888737e-05,NE
G7205-MONOMER,1.925408834888737e-05,NE
G7206-MONOMER,1.925408834888737e-05,NE
G7207-MONOMER,1.925408834888737e-05,NE
G7210-MONOMER,1.925408834888737e-05,NE
G7215-MONOMER,1.925408834888737e-05,NE
G7217-MONOMER,1.925408834888737e-05,NE
G7219-MONOMER,1.925408834888737e-05,NE
G7221-MONOMER,1.925408834888737e-05,NE
G7223-MONOMER,1.925408834888737e-05,NE
G7225-MONOMER,1.925408834888737e-05,NE
G7226-MONOMER,1.925408834888737e-05,NE
G7227-MONOMER,1.925408834888737e-05,NE
G7228-MONOMER,1.925408834888737e-05,NE
G7229-MONOMER,1.925408834888737e-05,NE
G7230-MONOMER,1.925408834888737e-05,NE
G7231-MONOMER,1.925408834888737e-05,NE
G7232-MONOMER,1.925408834888737e-05,NE
G7233-MONOMER,1.925408834888737e-05,NE
G7234-MONOMER,1.925408834888737e-05,NE
G7236-MONOMER,1.925408834888737e-05,NE
G7237-MONOMER,1.925408834888737e-05,NE
G7238-MONOMER,1.925408834888737e-05,NE
G7239-MONOMER,1.925408834888737e-05,NE
G7240-MONOMER,1.925408834888737e-05,NE
G7243-MONOMER,1.925408834888737e-05,NE
G7244-MONOMER,1.925408834888737e-05,NE
G7245-MONOMER,1.925408834888737e-05,NE
G7246-MONOMER,1.925408834888737e-05,NE
G7247-MONOMER,1.925408834888737e-05,NE
G7248-MONOMER,1.925408834888737e-05,NE
G7251-MONOMER,1.925408834888737e-05,NE
G7252-MONOMER,1.925408834888737e-05,NE
G7256-MONOMER,1.925408834888737e-05,NE
G7257-MONOMER,1.925408834888737e-05,NE
G7258-MONOMER,1.925408834888737e-05,NE
G7260-MONOMER,1.925408834888737e-05,NE
G7261-MONOMER,1.925408834888737e-05,NE
G7268-MONOMER,1.925408834888737e-05,NE
G7270-MONOMER,1.925408834888737e-05,NE
G7272-MONOMER,1.925408834888737e-05,NE
G7273-MONOMER,1.925408834888737e-05,NE
G7274-MONOMER,1.925408834888737e-05,NE
G7275-MONOMER,1.925408834888737e-05,NE
G7276-MONOMER,1.925408834888737e-05,NE
G7277-MONOMER,1.925408834888737e-05,NE
G7278-MONOMER,1.925408834888737e-05,NE
G7279-MONOMER,1.925408834888737e-05,NE
G7280-MONOMER,1.925408834888737e-05,NE
G7281-MONOMER,1.925408834888737e-05,NE
G7282-MONOMER,1.925408834888737e-05,NE
G7283-MONOMER,1.925408834888737e-05,NE
G7284-MONOMER,1.925408834888737e-05,NE
G7285-MONOMER,1.925408834888737e-05,NE
G7286-MONOMER,1.925408834888737e-05,NE
G7288-MONOMER,1.925408834888737e-05,NE
G7289-MONOMER,1.925408834888737e-05,NE
G7291-MONOMER,1.925408834888737e-05,NE
G7292-MONOMER,1.925408834888737e-05,NE
G7307-MONOMER,1.925408834888737e-05,NE
G7308-MONOMER,1.925408834888737e-05,NE
G7310-MONOMER,1.925408834888737e-05,NE
G7314-MONOMER,1.925408834888737e-05,NE
G7315-MONOMER,1.925408834888737e-05,NE
G7316-MONOMER,1.925408834888737e-05,NE
G7317-MONOMER,1.925408834888737e-05,NE
G7318-MONOMER,1.925408834888737e-05,NE
G7322-MONOMER,1.925408834888737e-05,NE
G7328-MONOMER,1.925408834888737e-05,NE
G7329-MONOMER,1.925408834888737e-05,NE
G7331-MONOMER,1.925408834888737e-05,NE
G7337-MONOMER,1.925408834888737e-05,NE
G7338-MONOMER,1.925408834888737e-05,NE
G7344-MONOMER,1.925408834888737e-05,NE
G7346-MONOMER,1.925408834888737e-05,NE
G7347-MONOMER,1.925408834888737e-05,NE
G7349-MONOMER,1.925408834888737e-05,NE
G7350-MONOMER,1.925408834888737e-05,NE
G7354-MONOMER,1.925408834888737e-05,NE
G7355-MONOMER,1.925408834888737e-05,NE
G7357-MONOMER,1.925408834888737e-05,NE
G7358-MONOMER,1.925408834888737e-05,NE
G7359-MONOMER,1.925408834888737e-05,NE
G7360-MONOMER,1.925408834888737e-05,NE
G7361-MONOMER,1.925408834888737e-05,NE
G7362-MONOMER,1.925408834888737e-05,NE
G7363-MONOMER,1.925408834888737e-05,NE
G7364-MONOMER,1.925408834888737e-05,NE
G7365-MONOMER,1.925408834888737e-05,NE
G7366-MONOMER,1.925408834888737e-05,NE
G7367-MONOMER,1.925408834888737e-05,NE
G7368-MONOMER,1.925408834888737e-05,NE
G7369-MONOMER,1.925408834888737e-05,NE
G7370-MONOMER,1.925408834888737e-05,NE
G7371-MONOMER,1.925408834888737e-05,NE
G7372-MONOMER,1.925408834888737e-05,NE
G7373-MONOMER,1.925408834888737e-05,NE
G7377-MONOMER,1.925408834888737e-05,NE
G7378-MONOMER,1.925408834888737e-05,NE
G7379-MONOMER,1.925408834888737e-05,NE
G7380-MONOMER,1.925408834888737e-05,NE
G7381-MONOMER,1.925408834888737e-05,NE
G7382-MONOMER,1.925408834888737e-05,NE
G7384-MONOMER,1.925408834888737e-05,NE
G7385-MONOMER,1.925408834888737e-05,NE
G7394-MONOMER,1.925408834888737e-05,NE
G7396-MONOMER,1.925408834888737e-05,NE
G7397-MONOMER,1.925408834888737e-05,NE
G7399-MONOMER,1.925408834888737e-05,NE
G7401-MONOMER,1.925408834888737e-05,NE
G7402-MONOMER,1.925408834888737e-05,NE
G7405-MONOMER,1.925408834888737e-05,NE
G7406-MONOMER,1.925408834888737e-05,NE
G7407-MONOMER,1.925408834888737e-05,NE
G7408-MONOMER,1.925408834888737e-05,NE
G7410-MONOMER,1.925408834888737e-05,NE
G7413-MONOMER,1.925408834888737e-05,NE
G7414-MONOMER,1.925408834888737e-05,NE
G7415-MONOMER,1.925408834888737e-05,NE
G7417-MONOMER,1.925408834888737e-05,NE
G7418-MONOMER,1.925408834888737e-05,NE
G7419-MONOMER,1.925408834888737e-05,NE
G7420-MONOMER,1.925408834888737e-05,NE
G7424-MONOMER,1.925408834888737e-05,NE
G7425-MONOMER,1.925408834888737e-05,NE
G7426-MONOMER,0.0057762265046662,NE
G7427-MONOMER,1.925408834888737e-05,NE
G7428-MONOMER,1.925408834888737e-05,NE
G7429-MONOMER,1.925408834888737e-05,NE
G7430-MONOMER,1.925408834888737e-05,NE
G7432-MONOMER,1.925408834888737e-05,NE
G7433-MONOMER,1.925408834888737e-05,NE
G7435-MONOMER,1.925408834888737e-05,NE
G7436-MONOMER,1.925408834888737e-05,NE
G7439-MONOMER,1.925408834888737e-05,NE
G7440-MONOMER,1.925408834888737e-05,NE
G7444-MONOMER,1.925408834888737e-05,NE
G7446-MONOMER,1.925408834888737e-05,NE
G7450-MONOMER,1.925408834888737e-05,NE
G7451-MONOMER,1.925408834888737e-05,NE
G7460-MONOMER,1.925408834888737e-05,NE
G7466-MONOMER,1.925408834888737e-05,NE
G7467-MONOMER,1.925408834888737e-05,NE
G7468-MONOMER,1.925408834888737e-05,NE
G7469-MONOMER,1.925408834888737e-05,NE
G7471-MONOMER,1.925408834888737e-05,NE
G7472-MONOMER,1.925408834888737e-05,NE
G7473-MONOMER,1.925408834888737e-05,NE
G7480-MONOMER,1.925408834888737e-05,NE
G7483-MONOMER,1.925408834888737e-05,NE
G7484-MONOMER,1.925408834888737e-05,NE
G7490-MONOMER,1.925408834888737e-05,NE
G7492-MONOMER,1.925408834888737e-05,NE
G7493-MONOMER,1.925408834888737e-05,NE
G7494-MONOMER,1.925408834888737e-05,NE
G7495-MONOMER,1.925408834888737e-05,NE
G7496-MONOMER,1.925408834888737e-05,NE
G7497-MONOMER,1.925408834888737e-05,NE
G7498-MONOMER,1.925408834888737e-05,NE
G7499-MONOMER,1.925408834888737e-05,NE
G7500-MONOMER,1.925408834888737e-05,NE
G7505-MONOMER,1.925408834888737e-05,NE
G7506-MONOMER,1.925408834888737e-05,NE
G7509-MONOMER,1.925408834888737e-05,NE
G7510-MONOMER,1.925408834888737e-05,NE
G7512-MONOMER,1.925408834888737e-05,NE
G7514-MONOMER,1.925408834888737e-05,NE
G7516-MONOMER,1.925408834888737e-05,NE
G7517-MONOMER,1.925408834888737e-05,NE
G7518-MONOMER,1.925408834888737e-05,NE
G7520-MONOMER,1.925408834888737e-05,NE
G7521-MONOMER,1.925408834888737e-05,NE
G7522-MONOMER,1.925408834888737e-05,NE
G7523-MONOMER,1.925408834888737e-05,NE
G7526-MONOMER,1.925408834888737e-05,NE
G7528-MONOMER,1.925408834888737e-05,NE
G7529-MONOMER,1.925408834888737e-05,NE
G7531-MONOMER,1.925408834888737e-05,NE
G7534-MONOMER,1.925408834888737e-05,NE
G7535-MONOMER,1.925408834888737e-05,NE
G7536-MONOMER,1.925408834888737e-05,NE
G7537-MONOMER,1.925408834888737e-05,NE
G7538-MONOMER,1.925408834888737e-05,NE
G7539-MONOMER,1.925408834888737e-05,NE
G7541-MONOMER,1.925408834888737e-05,NE
G7547-MONOMER,1.925408834888737e-05,NE
G7549-MONOMER,1.925408834888737e-05,NE
G7550-MONOMER,1.925408834888737e-05,NE
G7551-MONOMER,1.925408834888737e-05,NE
G7552-MONOMER,1.925408834888737e-05,NE
G7555-MONOMER,1.925408834888737e-05,NE
G7563-MONOMER,1.925408834888737e-05,NE
G7566-MONOMER,1.925408834888737e-05,NE
G7567-MONOMER,1.925408834888737e-05,NE
G7568-MONOMER,1.925408834888737e-05,NE
G7571-MONOMER,1.925408834888737e-05,NE
G7572-MONOMER,1.925408834888737e-05,NE
G7573-MONOMER,1.925408834888737e-05,NE
G7577-MONOMER,1.925408834888737e-05,NE
G7578-MONOMER,1.925408834888737e-05,NE
G7580-MONOMER,1.925408834888737e-05,NE
G7582-MONOMER,1.925408834888737e-05,NE
G7586-MONOMER,1.925408834888737e-05,NE
G7587-MONOMER,1.925408834888737e-05,NE
G7588-MONOMER,1.925408834888737e-05,NE
G7589-MONOMER,1.925408834888737e-05,NE
G7593-MONOMER,1.925408834888737e-05,NE
G7594-MONOMER,1.925408834888737e-05,NE
G7595-MONOMER,1.925408834888737e-05,NE
G7598-MONOMER,1.925408834888737e-05,NE
G7599-MONOMER,1.925408834888737e-05,NE
G7601-MONOMER,1.925408834888737e-05,NE
G7602-MONOMER,1.925408834888737e-05,NE
G7604-MONOMER,1.925408834888737e-05,NE
G7605-MONOMER,1.925408834888737e-05,NE
G7607-MONOMER,1.925408834888737e-05,NE
G7608-MONOMER,1.925408834888737e-05,NE
G7609-MONOMER,1.925408834888737e-05,NE
G7610-MONOMER,1.925408834888737e-05,NE
G7611-MONOMER,1.925408834888737e-05,NE
G7614-MONOMER,1.925408834888737e-05,NE
G7615-MONOMER,1.925408834888737e-05,NE
G7617-MONOMER,1.925408834888737e-05,NE
G7618-MONOMER,1.925408834888737e-05,NE
G7620-MONOMER,1.925408834888737e-05,NE
G7621-MONOMER,1.925408834888737e-05,NE
G7622-MONOMER,1.925408834888737e-05,NE
G7626-MONOMER,1.925408834888737e-05,NE
G7629-MONOMER,1.925408834888737e-05,NE
G7631-MONOMER,1.925408834888737e-05,NE
G7632-MONOMER,1.925408834888737e-05,NE
G7634-MONOMER,1.925408834888737e-05,NE
G7636-MONOMER,1.925408834888737e-05,NE
G7637-MONOMER,1.925408834888737e-05,NE
G7638-MONOMER,1.925408834888737e-05,NE
G7639-MONOMER,1.925408834888737e-05,NE
G7640-MONOMER,1.925408834888737e-05,NE
G7643-MONOMER,1.925408834888737e-05,NE
G7644-MONOMER,1.925408834888737e-05,NE
G7645-MONOMER,1.925408834888737e-05,NE
G7649-MONOMER,1.925408834888737e-05,NE
G7651-MONOMER,1.925408834888737e-05,NE
G7652-MONOMER,1.925408834888737e-05,NE
G7653-MONOMER,1.925408834888737e-05,NE
G7655-MONOMER,1.925408834888737e-05,NE
G7657-MONOMER,1.925408834888737e-05,NE
G7667-MONOMER,1.925408834888737e-05,NE
G7668-MONOMER,1.925408834888737e-05,NE
G7669-MONOMER,1.925408834888737e-05,NE
G7670-MONOMER,1.925408834888737e-05,NE
G7673-MONOMER,1.925408834888737e-05,NE
G7674-MONOMER,1.925408834888737e-05,NE
G7675-MONOMER,1.925408834888737e-05,NE
G7681-MONOMER,1.925408834888737e-05,NE
G7683-MONOMER,1.925408834888737e-05,NE
G7684-MONOMER,1.925408834888737e-05,NE
G7685-MONOMER,1.925408834888737e-05,NE
G7686-MONOMER,1.925408834888737e-05,NE
G7687-MONOMER,1.925408834888737e-05,NE
G7693-MONOMER,1.925408834888737e-05,NE
G7694-MONOMER,1.925408834888737e-05,NE
G7695-MONOMER,1.925408834888737e-05,NE
G7697-MONOMER,1.925408834888737e-05,NE
G7699-MONOMER,1.925408834888737e-05,NE
G7701-MONOMER,1.925408834888737e-05,NE
G7702-MONOMER,1.925408834888737e-05,NE
G7703-MONOMER,1.925408834888737e-05,NE
G7704-MONOMER,1.925408834888737e-05,NE
G7705-MONOMER,1.925408834888737e-05,NE
G7706-MONOMER,1.925408834888737e-05,NE
G7707-MONOMER,1.925408834888737e-05,NE
G7708-MONOMER,1.925408834888737e-05,NE
G7709-MONOMER,1.925408834888737e-05,NE
G7710-MONOMER,1.925408834888737e-05,NE
G7711-MONOMER,1.925408834888737e-05,NE
G7712-MONOMER,1.925408834888737e-05,NE
G7714-MONOMER,1.925408834888737e-05,NE
G7718-MONOMER,1.925408834888737e-05,NE
G7719-MONOMER,1.925408834888737e-05,NE
G7721-MONOMER,1.925408834888737e-05,NE
G7722-MONOMER,1.925408834888737e-05,NE
G7723-MONOMER,1.925408834888737e-05,NE
G7724-MONOMER,1.925408834888737e-05,NE
G7726-MONOMER,1.925408834888737e-05,NE
G7728-MONOMER,1.925408834888737e-05,NE
G7729-MONOMER,1.925408834888737e-05,NE
G7730-MONOMER,1.925408834888737e-05,NE
G7731-MONOMER,1.925408834888737e-05,NE
G7732-MONOMER,1.925408834888737e-05,NE
G7733-MONOMER,1.925408834888737e-05,NE
G7734-MONOMER,1.925408834888737e-05,NE
G7736-MONOMER,1.925408834888737e-05,NE
G7737-MONOMER,1.925408834888737e-05,NE
G7738-MONOMER,1.925408834888737e-05,NE
G7741-MONOMER,1.925408834888737e-05,NE
G7742-MONOMER,1.925408834888737e-05,NE
G7743-MONOMER,1.925408834888737e-05,NE
G7745-MONOMER,1.925408834888737e-05,NE
G7747-MONOMER,1.925408834888737e-05,NE
G7750-MONOMER,1.925408834888737e-05,NE
G7752-MONOMER,1.925408834888737e-05,NE
G7753-MONOMER,1.925408834888737e-05,NE
G7758-MONOMER,1.925408834888737e-05,NE
G7759-MONOMER,1.925408834888737e-05,NE
G7762-MONOMER,1.925408834888737e-05,NE
G7763-MONOMER,1.925408834888737e-05,NE
G7769-MONOMER,1.925408834888737e-05,NE
G7776-MONOMER,1.925408834888737e-05,NE
G7777-MONOMER,1.925408834888737e-05,NE
G7802-MONOMER,1.925408834888737e-05,NE
G7814-MONOMER,1.925408834888737e-05,NE
G7816-MONOMER,1.925408834888737e-05,NE
G7821-MONOMER,1.925408834888737e-05,NE
G7823-MONOMER,1.925408834888737e-05,NE
G7825-MONOMER,1.925408834888737e-05,NE
G7828-MONOMER,1.925408834888737e-05,NE
G7829-MONOMER,1.925408834888737e-05,NE
G7830-MONOMER,1.925408834888737e-05,NE
G7835-MONOMER,1.925408834888737e-05,NE
G7838-MONOMER,1.925408834888737e-05,NE
G7839-MONOMER,1.925408834888737e-05,NE
G7843-MONOMER,1.925408834888737e-05,NE
G7844-MONOMER,1.925408834888737e-05,NE
G7846-MONOMER,1.925408834888737e-05,NE
G7847-MONOMER,1.925408834888737e-05,NE
G7848-MONOMER,1.925408834888737e-05,NE
G7849-MONOMER,1.925408834888737e-05,NE
G7850-MONOMER,1.925408834888737e-05,NE
G7851-MONOMER,1.925408834888737e-05,NE
G7855-MONOMER,1.925408834888737e-05,NE
G7859-MONOMER,1.925408834888737e-05,NE
G7860-MONOMER,1.925408834888737e-05,NE
G7861-MONOMER,1.925408834888737e-05,NE
G7862-MONOMER,1.925408834888737e-05,NE
G7866-MONOMER,1.925408834888737e-05,NE
G7867-MONOMER,1.925408834888737e-05,NE
G7869-MONOMER,1.925408834888737e-05,NE
G7870-MONOMER,1.925408834888737e-05,NE
G7872-MONOMER,1.925408834888737e-05,NE
G7873-MONOMER,1.925408834888737e-05,NE
G7879-MONOMER,1.925408834888737e-05,NE
G7880-MONOMER,1.925408834888737e-05,NE
G7882-MONOMER,1.925408834888737e-05,NE
G7884-MONOMER,1.925408834888737e-05,NE
G7885-MONOMER,1.925408834888737e-05,NE
G7887-MONOMER,1.925408834888737e-05,NE
G7888-MONOMER,1.925408834888737e-05,NE
G7891-MONOMER,1.925408834888737e-05,NE
G7899-MONOMER,1.925408834888737e-05,NE
G7900-MONOMER,1.925408834888737e-05,NE
G7901-MONOMER,1.925408834888737e-05,NE
G7908-MONOMER,1.925408834888737e-05,NE
G7912-MONOMER,1.925408834888737e-05,NE
G7913-MONOMER,1.925408834888737e-05,NE
G7914-MONOMER,1.925408834888737e-05,NE
G7917-MONOMER,1.925408834888737e-05,NE
G7919-MONOMER,1.925408834888737e-05,NE
G7922-MONOMER,1.925408834888737e-05,NE
G7923-MONOMER,1.925408834888737e-05,NE
G7924-MONOMER,1.925408834888737e-05,NE
G7926-MONOMER,1.925408834888737e-05,NE
G7927-MONOMER,1.925408834888737e-05,NE
G7928-MONOMER,1.925408834888737e-05,NE
G7929-MONOMER,1.925408834888737e-05,NE
G7930-MONOMER,1.925408834888737e-05,NE
G7932-MONOMER,1.925408834888737e-05,NE
G7937-MONOMER,1.925408834888737e-05,NE
G7938-MONOMER,1.925408834888737e-05,NE
G7940-MONOMER,1.925408834888737e-05,NE
G7941-MONOMER,1.925408834888737e-05,NE
