gene_name	cistron_name	monomer_name	prob_monomer_expressed
EG10655	EG10655_RNA	NIRD-MONOMER[c]	0.4256410256410256
EG10660	EG10660_RNA	NRDA-MONOMER[c]	1.0
EG10661	EG10661_RNA	NRDB-MONOMER[c]	1.0
EG20257	EG20257_RNA	NRDE-MONOMER[c]	1.0
EG12381	EG12381_RNA	NRDF-MONOMER[c]	1.0
EG11946	EG11946_RNA	NRFC-MONOMER[c]	0.45384615384615384
EG11947	EG11947_RNA	NRFD-MONOMER[i]	0.44358974358974357
EG10650	EG10650_RNA	NUCLEOSIDE-DIP-KIN-MONOMER[c]	1.0
EG12082	EG12082_RNA	NUOA-MONOMER[m]	1.0
EG12083	EG12083_RNA	NUOB-MONOMER[m]	1.0
EG12084	EG12084_RNA	NUOC-MONOMER[m]	1.0
EG12086	EG12086_RNA	NUOE-MONOMER[m]	1.0
EG11774	EG11774_RNA	NUOF-MONOMER[m]	1.0
EG12087	EG12087_RNA	NUOG-MONOMER[m]	1.0
EG12088	EG12088_RNA	NUOH-MONOMER[m]	1.0
EG12089	EG12089_RNA	NUOI-MONOMER[m]	1.0
EG12090	EG12090_RNA	NUOJ-MONOMER[m]	1.0
EG12091	EG12091_RNA	NUOK-MONOMER[m]	1.0
EG12092	EG12092_RNA	NUOL-MONOMER[m]	1.0
EG11773	EG11773_RNA	NUOM-MONOMER[m]	1.0
EG12093	EG12093_RNA	NUON-MONOMER[m]	1.0
EG11971	EG11971_RNA	NUPC-MONOMER[i]	1.0
EG10664	EG10664_RNA	NUPG-MONOMER[i]	0.4358974358974359
EG10582	EG10582_RNA	O-SUCCHOMOSERLYASE-MONOMER[c]	1.0
EG12437	EG12437_RNA	O-SUCCINYLBENZOATE-COA-LIG-MONOMER[c]	1.0
EG11532	EG11532_RNA	O-SUCCINYLBENZOATE-COA-SYN-MONOMER[c]	1.0
EG11324	EG11324_RNA	OCTAPRENYL-METHOXYPHENOL-OH-MONOMER[c]	1.0
G6365	G6365_RNA	OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON[c]	1.0
EG10429	EG10429_RNA	OHMETHYLBILANESYN-MONOMER[c]	1.0
EG10672	EG10672_RNA	OMPR-MONOMER[c]	1.0
EG10674	EG10674_RNA	OPPA-MONOMER[p]	1.0
EG10675	EG10675_RNA	OPPB-MONOMER[i]	1.0
EG10676	EG10676_RNA	OPPC-MONOMER[i]	1.0
EG10677	EG10677_RNA	OPPD-MONOMER[i]	1.0
EG10678	EG10678_RNA	OPPF-MONOMER[i]	1.0
EG10017	EG10017_RNA	OPPSYN-MONOMER[c]	1.0
EG10961	EG10961_RNA	ORNDECARBOX-BIO-MONOMER[c]	1.0
EG10964	EG10964_RNA	ORNDECARBOXDEG-MONOMER[c]	0.4076923076923077
EG10808	EG10808_RNA	OROPRIBTRANS-MONOMER[c]	1.0
EG10809	EG10809_RNA	OROTPDECARB-MONOMER[c]	1.0
EG10683	EG10683_RNA	PABASYN-COMPI-MONOMER[c]	1.0
EG10682	EG10682_RNA	PABASYN-COMPII-MONOMER[c]	1.0
G7241	G7241_RNA	PALMITOTRANS-MONOMER[m]	1.0
EG10685	EG10685_RNA	PANF-MONOMER[i]	1.0
EG11190	EG11190_RNA	PANTEPADENYLYLTRAN-MONOMER[c]	0.9538461538461539
EG11746	EG11746_RNA	PANTOATE-BETA-ALANINE-LIG-MONOMER[c]	1.0
EG10922	EG10922_RNA	PANTOTHENATE-KIN-MONOMER[c]	1.0
EG10189	EG10189_RNA	PAPSSULFOTRANS-MONOMER[c]	1.0
EG10070	EG10070_RNA	PD00194[c]	1.0
EG10317	EG10317_RNA	PD00196[c]	1.0
EG10325	EG10325_RNA	PD00197[c]	1.0
EG10503	EG10503_RNA	PD00200[c]	0.7717948717948718
EG10533	EG10533_RNA	PD00205[c]	1.0
EG11230	EG11230_RNA	PD00208[c]	0.9974358974358974
EG10681	EG10681_RNA	PD00214[c]	1.0
EG10800	EG10800_RNA	PD00219[c]	1.0
EG10843	EG10843_RNA	PD00221[c]	0.7666666666666667
EG10842	EG10842_RNA	PD00222[c]	0.8025641025641026
EG10029	EG10029_RNA	PD00230[c]	0.8128205128205128
EG10184	EG10184_RNA	PD00232[c]	1.0
EG10562	EG10562_RNA	PD00237[c]	1.0
EG10054	EG10054_RNA	PD00242[c]	1.0
EG10093	EG10093_RNA	PD00250[c]	1.0
EG10111	EG10111_RNA	PD00251[c]	1.0
EG10164	EG10164_RNA	PD00257[c]	1.0
EG10359	EG10359_RNA	PD00260[c]	1.0
EG10365	EG10365_RNA	PD00261[c]	0.9128205128205128
EG10636	EG10636_RNA	PD00266[c]	1.0
EG10989	EG10989_RNA	PD00268[c]	0.4025641025641026
EG10974	EG10974_RNA	PD00283[c]	1.0
EG10457	EG10457_RNA	PD00288[c]	1.0
EG11421	EG11421_RNA	PD00291[c]	0.9769230769230769
EG13161	EG13161_RNA	PD00297[c]	0.9025641025641026
EG11795	EG11795_RNA	PD00339[c]	1.0
EG10972	EG10972_RNA	PD00345[i]	0.9743589743589743
EG10440	EG10440_RNA	PD00347[c]	1.0
EG10441	EG10441_RNA	PD00348[c]	1.0
EG10547	EG10547_RNA	PD00353[c]	1.0
EG10551	EG10551_RNA	PD00360[c]	0.8666666666666667
EG10557	EG10557_RNA	PD00361[c]	0.8435897435897436
EG11435	EG11435_RNA	PD00364[c]	1.0
EG11434	EG11434_RNA	PD00365[c]	1.0
EG11965	EG11965_RNA	PD00369[c]	1.0
EG10958	EG10958_RNA	PD00406[c]	0.9769230769230769
EG11042	EG11042_RNA	PD00413[c]	1.0
EG11029	EG11029_RNA	PD00423[c]	1.0
EG10133	EG10133_RNA	PD00436[i]	0.15128205128205127
EG10291	EG10291_RNA	PD00440[c]	1.0
EG10353	EG10353_RNA	PD00444[c]	1.0
EG11078	EG11078_RNA	PD00474[c]	0.6794871794871795
EG10531	EG10531_RNA	PD00519[c]	0.5282051282051282
EG10338	EG10338_RNA	PD00521[c]	1.0
EG10525	EG10525_RNA	PD00763[c]	1.0
EG10050	EG10050_RNA	PD00967[c]	0.1076923076923077
EG10268	EG10268_RNA	PD00969[m]	0.7230769230769231
EG11109	EG11109_RNA	PD01103[c]	0.9923076923076923
EG10223	EG10223_RNA	PD01196[c]	1.0
EG11540	EG11540_RNA	PD01343[c]	1.0
EG12301	EG12301_RNA	PD01352[c]	1.0
G6546	G6546_RNA	PD01379[i]	1.0
EG10281	EG10281_RNA	PD01520[c]	1.0
G6852	G6852_RNA	PD01896[c]	1.0
EG10935	EG10935_RNA	PD02198[c]	0.9974358974358974
EG10820	EG10820_RNA	PD02233[c]	0.823076923076923
EG12112	EG12112_RNA	PD02850[c]	0.3435897435897436
EG10301	EG10301_RNA	PD02936[c]	0.8435897435897436
EG10364	EG10364_RNA	PD03028[c]	1.0
EG10254	EG10254_RNA	PD03254[c]	1.0
EG12739	EG12739_RNA	PD03270[c]	1.0
EG10992	EG10992_RNA	PD03292[c]	0.0
EG12630	EG12630_RNA	PD03585[c]	1.0
EG10166	EG10166_RNA	PD03695[c]	1.0
EG10235	EG10235_RNA	PD03831[c]	0.9769230769230769
EG10819	EG10819_RNA	PD03867[c]	0.9948717948717949
EG10591	EG10591_RNA	PD03938[c]	1.0
EG10200	EG10200_RNA	PD04028[c]	1.0
EG10588	EG10588_RNA	PD04032[c]	1.0
EG10491	EG10491_RNA	PD04099[c]	1.0
EG10957	EG10957_RNA	PD04132[c]	0.9384615384615385
EG11335	EG11335_RNA	PD04413[i]	1.0
EG11366	EG11366_RNA	PD04418[c]	1.0
EG10691	EG10691_RNA	PDXA-MONOMER[c]	1.0
EG11487	EG11487_RNA	PDXH-MONOMER[c]	1.0
EG10693	EG10693_RNA	PDXJ-MONOMER[c]	1.0
G7259	G7259_RNA	PDXK-MONOMER[c]	1.0
G6879	G6879_RNA	PDXY-MONOMER[c]	1.0
EG10756	EG10756_RNA	PEPCARBOX-MONOMER[c]	1.0
EG10688	EG10688_RNA	PEPCARBOXYKIN-MONOMER[c]	1.0
EG10759	EG10759_RNA	PEPSYNTH-MONOMER[c]	1.0
EG10028	EG10028_RNA	PFLACTENZ-MONOMER[c]	1.0
EG12164	EG12164_RNA	PGAM2-MONOMER[c]	1.0
EG10703	EG10703_RNA	PGK[c]	1.0
EG10702	EG10702_RNA	PGLUCISOM[c]	1.0
EG10257	EG10257_RNA	PGLUCONDEHYDRAT-MONOMER[c]	0.9897435897435898
EG10944	EG10944_RNA	PGLYCDEHYDROG-MONOMER[c]	1.0
EG12591	EG12591_RNA	PGLYCEROLTRANSI-MONOMER[i]	1.0
EG12296	EG12296_RNA	PGMI-MONOMER[c]	1.0
EG10704	EG10704_RNA	PGPPHOSPHAA-MONOMER[i]	1.0
EG10705	EG10705_RNA	PGPPHOSPHAB-MONOMER[i]	1.0
G7961	G7961_RNA	PHENDEHYD-MONOMER[c]	0.9717948717948718
G7335	G7335_RNA	PHENPRODIOLDEHYDROG-MONOMER[c]	0.9076923076923077
M009	M009_RNA	PHENYLPRODIOXY-MONOMER[c]	0.941025641025641
EG10708	EG10708_RNA	PHEP-MONOMER[i]	1.0
EG10709	EG10709_RNA	PHES-MONOMER[c]	1.0
EG10710	EG10710_RNA	PHET-MONOMER[c]	1.0
EG10713	EG10713_RNA	PHNC-MONOMER[i]	0.20512820512820512
EG10714	EG10714_RNA	PHND-MONOMER[p]	0.17692307692307693
EG10720	EG10720_RNA	PHNK-MONOMER[c]	0.13846153846153847
EG10721	EG10721_RNA	PHNL-MONOMER[i]	0.6128205128205129
EG10728	EG10728_RNA	PHOB-MONOMER[c]	0.9666666666666667
EG10731	EG10731_RNA	PHOP-MONOMER[c]	1.0
EG10732	EG10732_RNA	PHOQ-MONOMER[i]	1.0
EG10733	EG10733_RNA	PHOR-MONOMER[c]	0.8435897435897436
EG20173	EG20173_RNA	PHOSACETYLTRANS-MONOMER[c]	1.0
EG11553	EG11553_RNA	PHOSGLUCOSAMINEMUT-MONOMER[c]	1.0
EG10162	EG10162_RNA	PHOSMANMUT-MONOMER[c]	0.20256410256410257
EG10604	EG10604_RNA	PHOSNACMURPENTATRANS-MONOMER[m]	1.0
EG10706	EG10706_RNA	PHOSPHAGLYPSYN-MONOMER[i]	1.0
EG10781	EG10781_RNA	PHOSPHASERSYN-MONOMER[c]	1.0
EG12144	EG12144_RNA	PHOSPHOGLUCMUT-MONOMER[c]	1.0
EG12230	EG12230_RNA	PITA-MONOMER[i]	1.0
EG12883	EG12883_RNA	PITB-MONOMER[m]	0.30512820512820515
EG10804	EG10804_RNA	PKI-MONOMER[c]	1.0
EG10803	EG10803_RNA	PKII-MONOMER[c]	1.0
EG10744	EG10744_RNA	PNTA-MONOMER[i]	1.0
EG10745	EG10745_RNA	PNTB-MONOMER[i]	1.0
EG11700	EG11700_RNA	PNUC-MONOMER[i]	1.0
EG10428	EG10428_RNA	PORPHOBILSYNTH-MONOMER[c]	1.0
EG10749	EG10749_RNA	POTA-MONOMER[i]	1.0
EG10750	EG10750_RNA	POTB-MONOMER[i]	1.0
EG10751	EG10751_RNA	POTC-MONOMER[i]	1.0
EG10752	EG10752_RNA	POTD-MONOMER[p]	1.0
EG10753	EG10753_RNA	POTE-MONOMER[i]	0.4461538461538462
EG11629	EG11629_RNA	POTF-MONOMER[p]	1.0
EG11630	EG11630_RNA	POTG-MONOMER[i]	0.9846153846153847
EG11631	EG11631_RNA	POTH-MONOMER[i]	0.9974358974358974
EG11632	EG11632_RNA	POTI-MONOMER[i]	1.0
EG10220	EG10220_RNA	PPENTOMUT-MONOMER[c]	0.7102564102564103
EG11510	EG11510_RNA	PPK-MONOMER[c]	1.0
EG10413	EG10413_RNA	PPPGPPHYDRO-MONOMER[c]	1.0
EG11403	EG11403_RNA	PPX-MONOMER[i]	1.0
EG11026	EG11026_RNA	PRAI-IGPS[c]	1.0
EG10444	EG10444_RNA	PRIBFAICARPISOM-MONOMER[c]	1.0
EG11612	EG11612_RNA	PROP-MONOMER[i]	0.9974358974358974
EG11172	EG11172_RNA	PROPKIN-MONOMER[c]	0.7051282051282052
EG10770	EG10770_RNA	PROS-MONOMER[c]	1.0
EG10146	EG10146_RNA	PROTEIN-CHEA[c]	1.0
EG10385	EG10385_RNA	PROTEIN-NRI[c]	1.0
EG10387	EG10387_RNA	PROTEIN-NRII[c]	1.0
EG10384	EG10384_RNA	PROTEIN-PII[c]	1.0
EG12191	EG12191_RNA	PROTEIN-PII2[c]	0.7846153846153846
EG10431	EG10431_RNA	PROTOHEME-FERROCHELAT-MONOMER[c]	1.0
EG11485	EG11485_RNA	PROTOPORGENOXI-MONOMER[i]	1.0
EG10771	EG10771_RNA	PROV-MONOMER[m]	1.0
EG10772	EG10772_RNA	PROW-MONOMER[m]	0.9358974358974359
EG10773	EG10773_RNA	PROX-MONOMER[m]	1.0
G6233	G6233_RNA	PROY-MONOMER[i]	1.0
EG10794	EG10794_RNA	PRPPAMIDOTRANS-MONOMER[c]	1.0
EG10774	EG10774_RNA	PRPPSYN-MONOMER[c]	1.0
EG10775	EG10775_RNA	PSD-MONOMER[i]	1.0
EG10945	EG10945_RNA	PSERPHOSPHA-MONOMER[c]	0.8615384615384616
EG10946	EG10946_RNA	PSERTRANSAM-MONOMER[c]	1.0
EG10782	EG10782_RNA	PSTA-MONOMER[m]	0.9871794871794872
EG10783	EG10783_RNA	PSTB-MONOMER[i]	1.0
EG10784	EG10784_RNA	PSTC-MONOMER[i]	0.9897435897435898
EG10734	EG10734_RNA	PSTS-MONOMER[p]	1.0
EG10787	EG10787_RNA	PTSG-MONOMER[i]	1.0
EG10788	EG10788_RNA	PTSH-MONOMER[c]	1.0
EG10789	EG10789_RNA	PTSI-MONOMER[c]	1.0
EG10793	EG10793_RNA	PURE-MONOMER[c]	1.0
EG10796	EG10796_RNA	PURK-MONOMER[c]	1.0
EG10801	EG10801_RNA	PUTA-MONOMER[c]	0.9794871794871794
EG10802	EG10802_RNA	PUTP-MONOMER[i]	1.0
EG10769	EG10769_RNA	PYRROLINECARBREDUCT-MONOMER[c]	1.0
EG10701	EG10701_RNA	PYRUVFORMLY-MONOMER[c]	1.0
EG10754	EG10754_RNA	PYRUVOXID-MONOMER[c]	1.0
EG11492	EG11492_RNA	QOR-MONOMER[c]	1.0
EG10630	EG10630_RNA	QUINOLINATE-SYNTHA-MONOMER[c]	1.0
EG11546	EG11546_RNA	QUINOPRIBOTRANS-MONOMER[c]	1.0
EG10814	EG10814_RNA	RBSA-MONOMER[m]	0.9948717948717949
EG10815	EG10815_RNA	RBSB-MONOMER[m]	1.0
EG10816	EG10816_RNA	RBSC-MONOMER[m]	0.982051282051282
EG10821	EG10821_RNA	RCSB-MONOMER[c]	1.0
EG10822	EG10822_RNA	RCSC-MONOMER[c]	1.0
EG11502	EG11502_RNA	RCSF-MONOMER[p]	1.0
EG10417	EG10417_RNA	RED-GLUTAREDOXIN[c]	1.0
EG11031	EG11031_RNA	RED-THIOREDOXIN-MONOMER[c]	1.0
EG11887	EG11887_RNA	RED-THIOREDOXIN2-MONOMER[c]	1.0
EG10835	EG10835_RNA	RELA-MONOMER[c]	0.9923076923076923
EG11980	EG11980_RNA	RFBX-MONOMER[i]	1.0
EG11456	EG11456_RNA	RFFTRANS-MONOMER[c]	1.0
EG11867	EG11867_RNA	RHAMNISOM-MONOMER[c]	0.2948717948717949
EG11868	EG11868_RNA	RHAMNULOKIN-MONOMER[c]	0.4205128205128205
EG11866	EG11866_RNA	RHAMNULPALDOL-MONOMER[c]	0.32051282051282054
EG11313	EG11313_RNA	RHAT-MONOMER[i]	0.6948717948717948
EG11469	EG11469_RNA	RHTB-MONOMER[i]	0.7692307692307693
EG11468	EG11468_RNA	RHTC-MONOMER[m]	1.0
EG11443	EG11443_RNA	RIB5PISOMA-MONOMER[c]	1.0
EG11827	EG11827_RNA	RIB5PISOMB-MONOMER[c]	0.26153846153846155
G6349	G6349_RNA	RIBAZOLEPHOSPHAT-MONOMER[c]	1.0
EG11079	EG11079_RNA	RIBF-MONOMER[c]	1.0
EG11406	EG11406_RNA	RIBOFLAVIN-SYN-MONOMER[c]	1.0
EG11321	EG11321_RNA	RIBOFLAVINSYNDEAM-MONOMER[c]	1.0
EG10818	EG10818_RNA	RIBOKIN-MONOMER[c]	1.0
EG11417	EG11417_RNA	RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER[c]	0.7153846153846154
EG10053	EG10053_RNA	RIBULOKIN-MONOMER[c]	0.44871794871794873
M004	M004_RNA	RIBULP3EPIM-MONOMER[c]	1.0
EG10055	EG10055_RNA	RIBULPEPIM-MONOMER[c]	0.36923076923076925
G812	G812_RNA	RNTRACTIV-MONOMER[c]	0.6820512820512821
EG11893	EG11893_RNA	RPOA-MONOMER[i]	0.9333333333333333
EG10894	EG10894_RNA	RPOB-MONOMER[c]	1.0
EG10895	EG10895_RNA	RPOC-MONOMER[c]	1.0
EG10896	EG10896_RNA	RPOD-MONOMER[c]	1.0
EG11897	EG11897_RNA	RPOE-MONOMER[c]	0.9897435897435898
EG10897	EG10897_RNA	RPOH-MONOMER[c]	1.0
EG10898	EG10898_RNA	RPON-MONOMER[c]	1.0
EG10510	EG10510_RNA	RPOS-MONOMER[c]	1.0
G6864	G6864_RNA	RSTA-MONOMER[c]	1.0
EG11233	EG11233_RNA	RSTB-MONOMER[i]	1.0
EG10589	EG10589_RNA	S-ADENMETSYN-MONOMER[c]	1.0
EG10791	EG10791_RNA	SAICARSYN-MONOMER[c]	1.0
G2002	G2002_RNA	SAPA-MONOMER[p]	1.0
G2001	G2001_RNA	SAPB-MONOMER[i]	1.0
G2000	G2000_RNA	SAPC-MONOMER[i]	1.0
EG12304	EG12304_RNA	SAPD-MONOMER[i]	1.0
EG12305	EG12305_RNA	SAPF-MONOMER[i]	1.0
G6556	G6556_RNA	SARCOX-MONOMER[c]	1.0
EG10928	EG10928_RNA	SBMA-MONOMER[i]	0.9897435897435898
EG10929	EG10929_RNA	SBP-MONOMER[p]	1.0
EG12142	EG12142_RNA	SDAC-MONOMER[m]	1.0
EG10932	EG10932_RNA	SDH-FE-S[i]	1.0
EG10931	EG10931_RNA	SDH-FLAVO[i]	1.0
EG10933	EG10933_RNA	SDH-MEMB1[i]	1.0
EG10934	EG10934_RNA	SDH-MEMB2[i]	1.0
EG10936	EG10936_RNA	SECA[c]	1.0
EG10937	EG10937_RNA	SECB[c]	1.0
EG10938	EG10938_RNA	SECD[i]	1.0
EG10939	EG10939_RNA	SECE[m]	1.0
EG10940	EG10940_RNA	SECF[i]	1.0
EG12095	EG12095_RNA	SECG[m]	1.0
EG10766	EG10766_RNA	SECY[m]	1.0
EG10187	EG10187_RNA	SERINE-O-ACETTRAN-MONOMER[c]	1.0
EG10947	EG10947_RNA	SERS-MONOMER[c]	1.0
EG11574	EG11574_RNA	SFUA-MONOMER[p]	0.9923076923076923
EG11573	EG11573_RNA	SFUB-MONOMER[i]	0.9615384615384616
EG11572	EG11572_RNA	SFUC-MONOMER[m]	0.9948717948717949
G7856	G7856_RNA	SGAT-MONOMER[m]	0.7923076923076923
EG12554	EG12554_RNA	SGCA-MONOMER[c]	0.8948717948717949
EG12557	EG12557_RNA	SGCB-MONOMER[c]	0.9102564102564102
EG12556	EG12556_RNA	SGCC-MONOMER[i]	0.9128205128205128
G7067	G7067_RNA	SHIA-MONOMER[i]	1.0
EG10188	EG10188_RNA	SIROHEMESYN-MONOMER[c]	0.6076923076923076
EG10501	EG10501_RNA	SMALLILVM-MONOMER[c]	0.9358974358974359
EG10502	EG10502_RNA	SMALLILVN-MONOMER[c]	1.0
EG10971	EG10971_RNA	SORB6PDEHYDROG-MONOMER[c]	0.9384615384615385
EG10962	EG10962_RNA	SPED-MONOMER[c]	1.0
G6842	G6842_RNA	SPERMACTRAN-MONOMER[c]	1.0
EG10963	EG10963_RNA	SPERMIDINESYN-MONOMER[c]	1.0
EG10966	EG10966_RNA	SPOT-MONOMER[c]	1.0
G6941	G6941_RNA	SUCCARGDIHYDRO-MONOMER[c]	0.8743589743589744
EG10982	EG10982_RNA	SUCCCOASYN-ALPHA[c]	1.0
EG10981	EG10981_RNA	SUCCCOASYN-BETA[c]	1.0
G6942	G6942_RNA	SUCCGLUALDDEHYD-MONOMER[c]	0.8871794871794871
G6940	G6940_RNA	SUCCGLUDESUCC-MONOMER[c]	0.8717948717948718
G6944	G6944_RNA	SUCCORNTRANSAM-MONOMER[c]	0.882051282051282
EG11329	EG11329_RNA	SUCCSEMIALDDEHYDROG-MONOMER[c]	0.9205128205128205
EG11616	EG11616_RNA	SUGE-MONOMER[i]	0.9948717948717949
EG10954	EG10954_RNA	SUPEROX-DISMUTFE-MONOMER[c]	1.0
EG10953	EG10953_RNA	SUPEROX-DISMUTMN-MONOMER[c]	1.0
EG12768	EG12768_RNA	TAGAALDOL1-MONOMER[c]	0.19230769230769232
EG12419	EG12419_RNA	TAGAALDOL2-MONOMER[c]	1.0
EG10987	EG10987_RNA	TAP-MONOMER[i]	1.0
EG10988	EG10988_RNA	TAR-MONOMER[i]	1.0
G7806	G7806_RNA	TATA[c]	1.0
G6217	G6217_RNA	TAUA-MONOMER[p]	0.4717948717948718
G6218	G6218_RNA	TAUB-MONOMER[i]	0.43333333333333335
G6219	G6219_RNA	TAUC-MONOMER[i]	0.41794871794871796
EG10991	EG10991_RNA	TDCC-MONOMER[i]	0.6564102564102564
EG10994	EG10994_RNA	TDK-MONOMER[c]	1.0
EG11455	EG11455_RNA	TDPFUCACTRANS-MONOMER[c]	0.9897435897435898
EG11883	EG11883_RNA	TEHA-MONOMER[i]	1.0
EG11409	EG11409_RNA	TETRAACYLDISACC4KIN-MONOMER[m]	0.9974358974358974
G6234	G6234_RNA	THI-P-KIN-MONOMER[c]	1.0
EG11585	EG11585_RNA	THIC-MONOMER[c]	1.0
EG11586	EG11586_RNA	THIE-MONOMER[c]	1.0
EG11587	EG11587_RNA	THIF-MONOMER[c]	1.0
EG11589	EG11589_RNA	THIG-MONOMER[c]	1.0
EG11590	EG11590_RNA	THIH-MONOMER[c]	1.0
G6238	G6238_RNA	THII-MONOMER[c]	1.0
G6566	G6566_RNA	THIKIN-MONOMER[c]	1.0
EG11542	EG11542_RNA	THIOESTERI-MONOMER[p]	1.0
EG10995	EG10995_RNA	THIOESTERII-MONOMER[c]	1.0
EG11032	EG11032_RNA	THIOREDOXIN-REDUCT-NADPH-MONOMER[c]	1.0
G1	G1_RNA	THIS-MONOMER[c]	1.0
EG10990	EG10990_RNA	THREDEHYDCAT-MONOMER[c]	0.658974358974359
EG10493	EG10493_RNA	THREDEHYDSYN-MONOMER[c]	1.0
EG10993	EG10993_RNA	THREODEHYD-MONOMER[c]	0.9128205128205128
EG11000	EG11000_RNA	THRESYN-MONOMER[c]	1.0
EG11001	EG11001_RNA	THRS-MONOMER[c]	1.0
EG11002	EG11002_RNA	THYMIDYLATESYN-MONOMER[c]	1.0
M007	M007_RNA	THZ-KIN-MONOMER[c]	1.0
EG11006	EG11006_RNA	TNAB-MONOMER[i]	0.8076923076923077
EG11814	EG11814_RNA	TORA-MONOMER[p]	0.5692307692307692
EG12615	EG12615_RNA	TORR-MONOMER[c]	0.9717948717948718
G6514	G6514_RNA	TORS-MONOMER[i]	0.5948717948717949
G6515	G6515_RNA	TORT-MONOMER[p]	0.6512820512820513
EG11015	EG11015_RNA	TPI-MONOMER[c]	1.0
EG11797	EG11797_RNA	TRANSALDOLA-MONOMER[c]	1.0
EG11556	EG11556_RNA	TRANSALDOLB-MONOMER[c]	1.0
EG11427	EG11427_RNA	TRANSKETOI-MONOMER[c]	1.0
EG12100	EG12100_RNA	TRANSKETOII-MONOMER[c]	1.0
EG11402	EG11402_RNA	TRE6PHYDRO-MONOMER[c]	0.8205128205128205
EG12127	EG12127_RNA	TREB-MONOMER[i]	0.8256410256410256
EG12245	EG12245_RNA	TREHALACYTO-MONOMER[c]	0.9846153846153847
EG11017	EG11017_RNA	TREHALAPERI-MONOMER[p]	0.9282051282051282
EG11751	EG11751_RNA	TREHALOSE6PSYN-MONOMER[c]	1.0
EG11752	EG11752_RNA	TREHALOSEPHOSPHASYN-MONOMER[c]	1.0
EG11018	EG11018_RNA	TRG-MONOMER[i]	1.0
EG11019	EG11019_RNA	TRKA-MONOMER[c]	1.0
EG11020	EG11020_RNA	TRKG-MONOMER[i]	0.9666666666666667
EG11021	EG11021_RNA	TRKH-MONOMER[i]	1.0
EG11030	EG11030_RNA	TRPS-MONOMER[c]	1.0
EG11024	EG11024_RNA	TRYPSYN-APROTEIN[c]	1.0
EG11025	EG11025_RNA	TRYPSYN-BPROTEIN[c]	1.0
EG11005	EG11005_RNA	TRYPTOPHAN-MONOMER[c]	0.7282051282051282
EG11176	EG11176_RNA	TSA-REDUCT-MONOMER[c]	0.8512820512820513
EG11034	EG11034_RNA	TSR-MONOMER[i]	1.0
EG11168	EG11168_RNA	TTDA-MONOMER[c]	0.3974358974358974
EG11169	EG11169_RNA	TTDB-MONOMER[c]	0.4
EG11040	EG11040_RNA	TYRB-MONOMER[c]	0.9461538461538461
EG11041	EG11041_RNA	TYRP-MONOMER[i]	0.9769230769230769
EG11043	EG11043_RNA	TYRS-MONOMER[c]	1.0
EG11044	EG11044_RNA	UBIX-MONOMER[c]	0.958974358974359
EG11428	EG11428_RNA	UDHA-MONOMER[c]	1.0
EG11701	EG11701_RNA	UDK-MONOMER[c]	1.0
EG10619	EG10619_RNA	UDP-NACMUR-ALA-LIG-MONOMER[c]	1.0
EG10620	EG10620_RNA	UDP-NACMURALA-GLU-LIG-MONOMER[c]	0.6820512820512821
EG10622	EG10622_RNA	UDP-NACMURALGLDAPAALIG-MONOMER[c]	1.0
EG10621	EG10621_RNA	UDP-NACMURALGLDAPLIG-MONOMER[c]	1.0
EG10265	EG10265_RNA	UDPACYLGLCNACDEACETYL-MONOMER[c]	1.0
EG11451	EG11451_RNA	UDPGLCNACEPIM-MONOMER[c]	1.0
EG10362	EG10362_RNA	UDPGLUCEPIM-MONOMER[c]	1.0
EG10316	EG10316_RNA	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO[c]	1.0
EG11458	EG11458_RNA	UDPMANACATRANS-MONOMER[c]	0.9974358974358974
EG11452	EG11452_RNA	UDPMANNACADEHYDROG-MONOMER[c]	1.0
EG10545	EG10545_RNA	UDPNACETYLGLUCOSAMACYLTRANS-MONOMER[c]	1.0
EG11358	EG11358_RNA	UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER[c]	1.0
EG11205	EG11205_RNA	UDPNACETYLMURAMATEDEHYDROG-MONOMER[c]	1.0
G7091	G7091_RNA	UGD-MONOMER[c]	0.9974358974358974
EG11046	EG11046_RNA	UGPA-MONOMER[m]	1.0
EG11047	EG11047_RNA	UGPB-MONOMER[m]	1.0
EG11048	EG11048_RNA	UGPC-MONOMER[m]	0.9923076923076923
EG11049	EG11049_RNA	UGPE-MONOMER[m]	1.0
EG11051	EG11051_RNA	UHPA-MONOMER[c]	1.0
EG11052	EG11052_RNA	UHPB-MONOMER[i]	1.0
EG11053	EG11053_RNA	UHPC-MONOMER[m]	1.0
EG11054	EG11054_RNA	UHPT-MONOMER[i]	0.0
EG11658	EG11658_RNA	UIDB-MONOMER[i]	0.16666666666666666
EG11539	EG11539_RNA	UMPKI-MONOMER[c]	1.0
G6092	G6092_RNA	UPPSYN-MONOMER[c]	1.0
EG12129	EG12129_RNA	URAA-MONOMER[i]	1.0
EG11332	EG11332_RNA	URACIL-PRIBOSYLTRANS-MONOMER[c]	1.0
EG11543	EG11543_RNA	UROGENDECARBOX-MONOMER[c]	1.0
EG10430	EG10430_RNA	UROGENIIISYN-MONOMER[c]	1.0
