	Uniprot accession	Protein name	Gene name	MinimalMedia_1	MinimalMedia_2	MinimalMedia_mean
1678	P37028	BTUF_ECOLI	btuF	2	0.7166921175827243	1.358346058791362
1679	P37051	PURU_ECOLI	purU	0.7403487916213825	0.7253813749312701	0.7328650832763263
1680	P37052	YCHJ_ECOLI	ychJ	0.8315683741486387		0.8315683741486387
1681	P37095	PEPB_ECOLI	pepB	0.7704816339949391	0.6936617800323444	0.7320717070136418
1682	P37128	NUDK_ECOLI	nudK	0.7075	0.6199179250935886	0.6637089625467942
1683	P37146	RIR4_ECOLI	nrdF	0.6275030689212518	0.6654346194629989	0.6464688441921254
1684	P37147	FXSA_ECOLI	fxsA	0.7660100644746534	0.8086731143827267	0.78734158942869
1685	P37177	PT1P_ECOLI	ptsP	0.7912404925040606	0.6724456889744477	0.7318430907392541
1686	P37182	HYBD_ECOLI	hybD	2	0.7380989771346468	1.369049488567323
1687	P37194	SLP_ECOLI	slp	0.8285959884088568	0.7075	0.7680479942044285
1688	P37197	YHJA_ECOLI	yhjA	0.5999974350359589		0.5999974350359589
1689	P37309	ARSR_ECOLI	arsR	0.7282927998323683		0.7282927998323683
1690	P37313	DPPF_ECOLI	dppF	0.8290268841746303	0.6720374695270727	0.7505321768508515
1691	P37325	YBCH_ECOLI	ybcH	0.7816505542724372	0.6478267334895427	0.71473864388099
1692	P37326	INTS_ECOLI	intS	0.9377109710996892	0.7305970068154777	0.8341539889575834
1693	P37329	MODA_ECOLI	modA	0.7780346269908208	0.7013934939094972	0.7397140604501591
1694	P37330	MASZ_ECOLI	glcB	0.6468134662915447	1.099500537818402	0.8731570020549735
1695	P37338	CSIR_ECOLI	csiR	0.5215125913008657	0.4631105171494145	0.49231155422514
1696	P37339	LHGO_ECOLI	lhgO	2	0.8128657256423659	1.406432862821183
1697	P37342	YJJI_ECOLI	yjjI	0.7601125637978576	0.7931635259500486	0.7766380448739532
1698	P37344	PSPF_ECOLI	pspF	0.6783629783202876	0.691262767587515	0.6848128729539014
1699	P37348	YECE_ECOLI	yecE	0.690998964449177	0.8288509262716794	0.7599249453604282
1700	P37349	DHAM_ECOLI	dhaM	0.7143143093864868	0.959041911496484	0.8366781104414853
1701	P37351	RPIB_ECOLI	rpiB	0.6605210739151619	0.6834769970784547	0.6719990354968083
1702	P37353	MENE_ECOLI	menE	0.7133456846522424	0.7108234494272314	0.7120845670397369
1703	P37387	XYLF_ECOLI	xylF	0.7935089758919461	0.6626475696215377	0.7280782727567419
1704	P37440	UCPA_ECOLI	ucpA	1.586169033193891	0.7523906530513849	1.169279843122638
1705	P37590	PMRD_ECOLI	pmrD	0.2704064263171189	0.7163315026317814	0.4933689644744501
1706	P37595	IAAA_ECOLI	iaaA	0.6886664445841226	0.7285679723559095	0.7086172084700161
1707	P37610	TAUD_ECOLI	tauD	0.6314617476105473	0.679929632994281	0.6556956903024141
1708	P37613	PANZ_ECOLI	panZ	0.8278098860113474	0.7926060379588294	0.8102079619850884
1709	P37614	YHHL_ECOLI	yhhL	0.540248546593525	0.8901549927032928	0.7152017696484089
1710	P37615	YHHM_ECOLI	yhhM	0.6685231699583812	0.7185730139664984	0.6935480919624398
1711	P37617	ZNTA_ECOLI	zntA	0.679529591491886	1.057412933536399	0.8684712625141424
1712	P37623	ACPT_ECOLI	acpT	0.6123591453021585	0.5482357894871991	0.5802974673946788
1713	P37624	RBBA_ECOLI	rbbA	0.969959912416101	1.17938344963294	1.07467168102452
1714	P37626	YHII_ECOLI	yhiI	0.911658282406997	0.7897023711095541	0.8506803267582755
1715	P37629	YHIL_ECOLI	yhiL	0.6084087717995562	0.8469703972864223	0.7276895845429893
1716	P37631	YHIN_ECOLI	yhiN	0.7250967506384843	0.7817733586203504	0.7534350546294173
1717	P37634	RLMJ_ECOLI	rlmJ	0.7429314095147542	0.7075	0.7252157047573771
1718	P37636	MDTE_ECOLI	mdtE	0.6143439420378195		0.6143439420378195
1719	P37641	YHJC_ECOLI	yhjC	1.512602385665362	0.4692573290754043	0.9909298573703832
1720	P37642	YHJD_ECOLI	yhjD	0.622546814807843	0.6054514863905338	0.6139991505991884
1721	P37643	YHJE_ECOLI	yhjE	0.5632284087978817	0.7082320367112892	0.6357302227545855
1722	P37645	YHJG_ECOLI	yhjG	0.7071334314049574	0.5707124824625072	0.6389229569337322
1723	P37646	YHJH_ECOLI	yhjH	0.1808753571257514	0.2133233536384176	0.1970993553820845
1724	P37647	KDGK_ECOLI	kdgK	1.806974656072095	0.760294246528223	1.283634451300159
1725	P37648	YHJJ_ECOLI	yhjJ	0.6855598413128007	0.8472140678278481	0.7663869545703244
1726	P37649	YHJK_ECOLI	yhjK	0.5971612110902101	0.7928167654692782	0.6949889882797442
1727	P37650	BCSC_ECOLI	bcsC	0.9271937522492828	0.7239771389244782	0.8255854455868805
1728	P37651	GUN_ECOLI	bcsZ	1.080795030256277	0.6611872909153078	0.8709911605857926
1729	P37652	BCSB_ECOLI	bcsB	0.6773222163190289	0.7845187516744111	0.73092048399672
1730	P37657	BCSE_ECOLI	bcsE	0.3354441571616285	0.240526623066843	0.2879853901142357
1731	P37659	BCSG_ECOLI	bcsG	2	0.7211984638823664	1.360599231941183
1732	P37661	EPTB_ECOLI	eptB	0.6741470447987995	0.6741700519842905	0.674158548391545
1733	P37664	YIAC_ECOLI	yiaC	0.8001085371080844	0.6964931510593212	0.7483008440837028
1734	P37665	YIAD_ECOLI	yiaD	0.7256358013355049	0.6767438235009123	0.7011898124182085
1735	P37666	GHRB_ECOLI	ghrB	0.7451210004882076	0.6755643827987414	0.7103426916434745
1736	P37671	YIAJ_ECOLI	yiaJ	0.721790955916426	0.661726645815163	0.6917588008657944
1737	P37676	YIAO_ECOLI	yiaO	0.890235692899542	0.7075	0.7988678464497709
1738	P37678	SGBH_ECOLI	sgbH	0.6640093119145825		0.6640093119145825
1739	P37682	YIAU_ECOLI	yiaU	0.627856933675287	0.9255015834194776	0.7766792585473823
1740	P37685	ALDB_ECOLI	aldB	0.663725287323677	0.7720788060255098	0.7179020466745933
1741	P37689	GPMI_ECOLI	gpmI	0.8201990432545493	0.720341191336528	0.7702701172955386
1742	P37690	ENVC_ECOLI	envC	0.7483639699170465	1.002723631443276	0.875543800680161
1743	P37691	YIBQ_ECOLI	yibQ	0.7537090114600934		0.7537090114600934
1744	P37692	RFAF_ECOLI	rfaF	0.6909000285534428	0.6280748988091827	0.6594874636813127
1745	P37765	RLUB_ECOLI	rluB	0.7484063871595997	0.663372619249285	0.7058895032044423
1746	P37766	YDIF_ECOLI	ydiF	0.6493032305921287	2	1.324651615296064
1747	P37767	YFHH_ECOLI	yfhH	0.6699090187025557	0.7694598954664367	0.7196844570844962
1748	P37769	KDUD_ECOLI	kduD	0.6585228305702298	0.8837850411047089	0.7711539358374693
1749	P37773	MPL_ECOLI	mpl	0.7486045773229796	0.8037318939712248	0.7761682356471022
1750	P37774	YECC_ECOLI	yecC	1.090053702591242	0.7339184067176723	0.9119860546544568
1751	P37794	CHBG_ECOLI	chbG	0.6262057838515976		0.6262057838515976
1752	P37902	GLTI_ECOLI	gltI	0.805351801856579	0.9621049481828764	0.8837283750197277
1753	P37903	USPF_ECOLI	uspF	0.8152370026144709	2	1.407618501307236
1754	P37908	YFJD_ECOLI	yfjD	0.80296890124152	0.658026729227348	0.7304978152344339
1755	P38038	CYSJ_ECOLI	cysJ	0.6975323092135807	0.8152853863584298	0.7564088477860053
1756	P38051	MENF_ECOLI	menF	0.6868214781340645	0.7292950535706736	0.7080582658523691
1757	P38104	RSPA_ECOLI	rspA	0.6563967150280382	0.90315455326938	0.7797756341487091
1758	P38105	RSPB_ECOLI	rspB	0.3894899377032044	2	1.194744968851602
1759	P38134	ETK_ECOLI	etk	0.4916255353568082	0.633314451790788	0.5624699935737981
1760	P38489	NFSB_ECOLI	nfsB	0.7319745090314217	0.6985069339623193	0.7152407214968706
1761	P38506	XNI_ECOLI	ygdG	0.7179256633087815	0.6222916779449273	0.6701086706268544
1762	P38521	YGGL_ECOLI	yggL	0.5834552670140284	0.7294776621464419	0.6564664645802352
1763	P38684	TORR_ECOLI	torR	2	0.7873271553586652	1.393663577679332
1764	P39099	DEGQ_ECOLI	degQ	0.6969466136766657	0.7128773993564433	0.7049120065165545
1765	P39160	UXUB_ECOLI	uxuB	0.668717018080267	0.695289363583105	0.6820031908316859
1766	P39161	UXUR_ECOLI	uxuR	0.6610822750805089	0.7212243271315554	0.6911533011060321
1767	P39172	ZNUA_ECOLI	znuA	0.970285410281902	0.7108724487024041	0.8405789294921531
1768	P39173	YEAD_ECOLI	yeaD	0.7214162781273135	1.123797487414214	0.9226068827707636
1769	P39176	ERFK_ECOLI	erfK	2	0.7649410870979282	1.382470543548964
1770	P39177	USPG_ECOLI	uspG	0.5818544137703324		0.5818544137703324
1771	P39180	AG43_ECOLI	flu	0.8650295875735032	0.7949216010995321	0.8299755943365177
1772	P39187	YTFJ_ECOLI	ytfJ	0.6429324403997108	0.7853676170637576	0.7141500287317342
1773	P39196	LPLT_ECOLI	lplT	0.6688710359832509	0.7012882174088408	0.6850796266960459
1774	P39199	PRMB_ECOLI	prmB	1.008843257889463	0.6780529279329758	0.8434480929112194
1775	P39208	IDNK_ECOLI	idnK	0.5205542916798741	0.425206107394345	0.4728801995371096
1776	P39264	FIMI_ECOLI	fimI	0.8111176307100171		0.8111176307100171
1777	P39265	ALSB_ECOLI	alsB	0.9466785368214592	0.7009372383869718	0.8238078876042154
1778	P39267	YJCZ_ECOLI	yjcZ	0.8284477062659905	0.6918515322335966	0.7601496192497936
1779	P39279	YJEJ_ECOLI	yjeJ	0.6584194589477194	0.8698745916877199	0.7641470253177196
1780	P39280	EPMB_ECOLI	epmB	1.30947414667344	0.5571484141168039	0.933311280395122
1781	P39285	MSCM_ECOLI	mscM	1.170071169272982	0.97294626237619	1.071508715824586
1782	P39286	RSGA_ECOLI	rsgA	0.7025006810340968	0.8297634047935526	0.7661320429138248
1783	P39297	BSMA_ECOLI	bsmA	0.6192015269446677		0.6192015269446677
1784	P39298	YJFP_ECOLI	yjfP	0.7297853552884569	0.7027986906738183	0.7162920229811376
1785	P39304	ULAD_ECOLI	ulaD	0.6173998647286038		0.6173998647286038
1786	P39310	YTFB_ECOLI	ytfB	0.5575073367054909	0.7295337036100146	0.6435205201577527
1787	P39315	QOR2_ECOLI	qorB	2	0.6995441884681419	1.349772094234071
1788	P39321	TAMB_ECOLI	tamB	0.7062263565662055	0.7240163708060833	0.7151213636861444
1789	P39325	YTFQ_ECOLI	ytfQ	0.7736663433487716	0.7075	0.7405831716743858
1790	P39334	BDCR_ECOLI	bdcR	0.6184186730646969	0.7245291453728178	0.6714739092187574
1791	P39336	YJGL_ECOLI	yjgL	0.5942621763649709	0.339555222802427	0.4669086995836989
1792	P39337	YJGM_ECOLI	yjgM	0.7307311395543221	0.7283490171756798	0.729540078365001
1793	P39342	YJGR_ECOLI	yjgR	0.9694347767983132	1.014547045437175	0.9919909111177444
1794	P39353	YJHC_ECOLI	yjhC	0.7025541436561633	1.019247530980714	0.8609008373184385
1795	P39356	YJHU_ECOLI	yjhU	0.8977059273155098	0.6676902096127294	0.7826980684641196
1796	P39358	YJHG_ECOLI	yjhG	0.681959645144108	0.7642404185309565	0.7231000318375322
1797	P39359	YJHH_ECOLI	yjhH	0.7734326211677548		0.7734326211677548
1798	P39371	NANM_ECOLI	nanM	0.9032576890584104	0.4480337646696656	0.675645726864038
1799	P39376	YJIE_ECOLI	yjiE	0.6898784750548407		0.6898784750548407
1800	P39377	IADA_ECOLI	iadA	0.9960957515240736	0.7131765306581385	0.8546361410911061
1801	P39380	KPTA_ECOLI	kptA	0.4249872497212836		0.4249872497212836
1802	P39382	YJIK_ECOLI	yjiK	0.7484751438254146		0.7484751438254146
1803	P39384	YJIM_ECOLI	yjiM	2		2
1804	P39389	YJIR_ECOLI	yjiR	0.8006205913648621	0.6966477039522848	0.7486341476585734
1805	P39396	YJIY_ECOLI	yjiY	0.4621423803426193		0.4621423803426193
1806	P39401	OPGB_ECOLI	mdoB	0.6340965191672852	0.6663910075985466	0.6502437633829159
1807	P39406	RSMC_ECOLI	rsmC	0.7300518641086666	1.170786186512188	0.9504190253104272
1808	P39407	YJJU_ECOLI	yjjU	1.488340320343904	0.5123750752953196	1.000357697819612
1809	P39408	YJJV_ECOLI	yjjV	0.7205787208336116	0.6685401868639329	0.6945594538487723
1810	P39410	YJJJ_ECOLI	yjjJ	0.6923686575340469	0.7686921453941559	0.7305304014641014
1811	P39411	NCPP_ECOLI	yjjX	0.7398213291250606	0.6148944219769839	0.6773578755510222
1812	P39452	RIR3_ECOLI	nrdE	0.6614900681812309	0.6313395321992675	0.6464148001902492
1813	P39829	GARD_ECOLI	garD	0.5921040981282724	0.6025696104096248	0.5973368542689486
1814	P39830	YBAL_ECOLI	ybaL	2	0.9840617200950904	1.492030860047545
1815	P39831	YDFG_ECOLI	ydfG	0.7645873256068413	0.5971142108431525	0.6808507682249969
1816	P39834	YGIL_ECOLI	ygiL	0.7171303106272103	0.6422222540739213	0.6796762823505658
1817	P39835	GNTT_ECOLI	gntT	0.6968291653390818	0.6638802675297238	0.6803547164344028
1818	P39838	RCSD_ECOLI	rcsD	0.6866022684787068	0.7430509357754442	0.7148266021270755
1819	P40120	OPGD_ECOLI	opgD	1.226504649108105	0.8937208995586049	1.060112774333355
1820	P40191	PDXK_ECOLI	pdxK	0.6734676246401553	0.6457098154338591	0.6595887200370072
1821	P40710	NLPE_ECOLI	nlpE	1.522904892313155	0.733880116357415	1.128392504335285
1822	P40711	ARFB_ECOLI	arfB	0.8465340275558478	0.8599960530019916	0.8532650402789197
1823	P40719	QSEC_ECOLI	qseC	0.6339573700925681	0.7608215568095552	0.6973894634510617
1824	P40874	MTOX_ECOLI	solA	0.7226381158469166	0.6992366916171968	0.7109374037320567
1825	P41052	MLTB_ECOLI	mltB	0.6355041366279565	0.7596521215691296	0.697578129098543
1826	P41407	AZOR_ECOLI	azoR	0.7195159757441868	1.671467100542657	1.195491538143422
1827	P41409	RIHA_ECOLI	rihA	0.6478820420540675	0.7528539125434969	0.7003679772987822
1828	P42588	PAT_ECOLI	patA	0.3079711490632834		0.3079711490632834
1829	P42593	FADH_ECOLI	fadH	1.32490155661577	0.6880232960504677	1.006462426333119
1830	P42596	RLMG_ECOLI	rlmG	0.7130203679471019	0.7155821258118006	0.7143012468794512
1831	P42599	YGJR_ECOLI	ygjR	0.8682754093724853	1.305959822778497	1.087117616075491
1832	P42604	UXAA_ECOLI	uxaA	0.6417232336137837	2	1.320861616806892
1833	P42620	YQJG_ECOLI	yqjG	0.7027566822541761	0.6940864562382874	0.6984215692462317
1834	P42624	YHAK_ECOLI	yhaK	0.7141427907105148	0.6665745177361634	0.6903586542233391
1835	P42626	YHAM_ECOLI	yhaM	0.39858990749989	0.2904816423433559	0.3445357749216229
1836	P42632	TDCE_ECOLI	tdcE	0.7102538671768059	0.7148489709962693	0.7125514190865376
1837	P42641	OBG_ECOLI	obgE	0.6414985923436967	0.7375929308015042	0.6895457615726004
1838	P42909	PTPB1_ECOLI	agaB	0.6919568335538853	0.61629602946999	0.6541264315119376
1839	P43329	HRPA_ECOLI	hrpA	0.7389608167059251	0.9055857922331888	0.8222733044695569
1840	P43337	NUDL_ECOLI	nudL	0.6235859710292655	0.6466598842484453	0.6351229276388555
1841	P43340	YCAK_ECOLI	ycaK	0.6414800787157501	0.4230126052764646	0.5322463419961073
1842	P43341	LPXH_ECOLI	lpxH	0.6381185355206671	1.029754217154631	0.8339363763376492
1843	P43533	FLGN_ECOLI	flgN	0.274746245322951	0.5607864820433749	0.4177663636831629
1844	P43671	PQIB_ECOLI	pqiB	0.7431125039318359	0.8868752567273678	0.8149938803296018
1845	P43672	UUP_ECOLI	uup	0.6893484192159908	0.7153084208996123	0.7023284200578015
1846	P45395	KDSD_ECOLI	kdsD	0.751415678668991	0.6978974099636984	0.7246565443163446
1847	P45425	NANK_ECOLI	nanK	0.6434354272868507	0.6083820038144184	0.6259087155506345
1848	P45464	LPOA_ECOLI	lpoA	0.76370717372609	0.7862749091494995	0.7749910414377947
1849	P45469	YRAR_ECOLI	yraR	0.7075	0.6763449637814192	0.6919224818907096
1850	P45470	YHBO_ECOLI	yhbO	0.6745429505720838	0.5914759747293077	0.6330094626506957
1851	P45472	YHBQ_ECOLI	yhbQ	0.6187381747082781		0.6187381747082781
1852	P45523	FKBA_ECOLI	fkpA	0.9702306819881124	0.837639652181037	0.9039351670845748
1853	P45524	YHET_ECOLI	yheT	0.6714554234584872	0.5774263204797212	0.6244408719691041
1854	P45530	TUSB_ECOLI	tusB	0.9180351319766682	0.6282526723413143	0.7731439021589912
1855	P45531	TUSC_ECOLI	tusC	0.8066692864118169	0.739993790220971	0.7733315383163939
1856	P45544	FRLR_ECOLI	frlR	0.945736601697908	0.7176661858236009	0.8317013937607545
1857	P45552	YHFZ_ECOLI	yhfZ	0.7756083874777752	0.8381593609038734	0.8068838741908243
1858	P45565	AIS_ECOLI	ais	0.9076089487124768		0.9076089487124768
1859	P45568	DXR_ECOLI	dxr	1.063715359388549	0.6677413434102422	0.8657283513993955
1860	P45577	PROQ_ECOLI	proQ	0.7033732356611417	0.9391171470346616	0.8212451913479017
1861	P45578	LUXS_ECOLI	luxS	0.6617132422760571	1.14431199680771	0.9030126195418836
1862	P45579	HCXA_ECOLI	hcxA	0.6033303305513733	1.239807252535917	0.9215687915436452
1863	P45748	TSAC_ECOLI	tsaC	0.6255166750845138	0.8185605673554078	0.7220386212199608
1864	P45753	HOFM_ECOLI	hofM	0.4512588972754681		0.4512588972754681
1865	P45758	GSPD_ECOLI	gspD	0.6154211219642095		0.6154211219642095
1866	P45799	NUDE_ECOLI	nudE	0.738407345776155	1.267952732550828	1.003180039163491
1867	P45800	IGAA_ECOLI	yrfF	0.8322504402250512	0.6694546422162861	0.7508525412206687
1868	P45955	CPOB_ECOLI	cpoB	0.6242013609270471	0.5125102266442761	0.5683557937856616
1869	P46022	MTGA_ECOLI	mtgA	0.7385227507504449		0.7385227507504449
1870	P46118	HEXR_ECOLI	hexR	0.7388849361867053	0.7424321381317135	0.7406585371592094
1871	P46122	YAJI_ECOLI	yajI	0.5239323502621455	0.6287007577825594	0.5763165540223525
1872	P46125	YEDI_ECOLI	yedI	0.6134351089238421	0.7500905940508521	0.681762851487347
1873	P46130	YBHC_ECOLI	ybhC	1.066907861708432	0.8142809221634603	0.9405943919359464
1874	P46144	YEDJ_ECOLI	yedJ	0.6833246333887881		0.6833246333887881
1875	P46474	YHDP_ECOLI	yhdP	0.7445770314904206	0.8466892247056986	0.7956331280980596
1876	P46482	AAEA_ECOLI	aaeA	1.017737380204333	0.6228960737247108	0.8203167269645217
1877	P46837	YHGF_ECOLI	yhgF	0.7225103150798269	0.7295276213145049	0.7260189681971658
1878	P46849	RTCA_ECOLI	rtcA	0.6867162856962824	0.7017192392548413	0.6942177624755619
1879	P46850	RTCB_ECOLI	rtcB	0.4633847340507563	0.5906665290111618	0.527025631530959
1880	P46852	YHHW_ECOLI	yhhW	0.6910337461723335	0.6968648017468471	0.6939492739595903
1881	P46853	YHHX_ECOLI	yhhX	0.6679464698910255	0.6506262713056056	0.6592863705983155
1882	P46854	AAAT_ECOLI	aaaT	0.7113584269707405	0.7584337867284768	0.7348961068496087
1883	P46859	GNTK_ECOLI	gntK	0.3410040784462873	0.8374898061381354	0.5892469422922113
1884	P46888	USPC_ECOLI	uspC	0.7075		0.7075
1885	P46889	FTSK_ECOLI	ftsK	0.5461322452655575	0.5237013011817767	0.534916773223667
1886	P46923	TORZ_ECOLI	torZ	1.023128623195196		1.023128623195196
1887	P50456	MLC_ECOLI	mlc	0.7807436632584278	0.6748345560813933	0.7277891096699105
1888	P50457	PUUE_ECOLI	puuE	0.7350158104566308	0.7571449163304443	0.7460803633935376
1889	P50465	END8_ECOLI	nei	0.6433092694369252	0.7153372486328581	0.6793232590348917
1890	P50466	AER_ECOLI	aer	0.6904897914950574	0.8883321500902064	0.7894109707926319
1891	P51024	YAIL_ECOLI	yaiL	0.4264176059748054	0.8788399639426228	0.652628784958714
1892	P51025	SFGH1_ECOLI	frmB	0.6576111261606208	0.6253598397628465	0.6414854829617336
1893	P51981	AEEP_ECOLI	ycjG	1.883425015257946	0.7568774854744619	1.320151250366204
1894	P52007	YECM_ECOLI	yecM	2	0.5137749290867741	1.256887464543387
1895	P52037	YGFF_ECOLI	ygfF	1.779544768822506	0.7885035421920816	1.284024155507294
1896	P52060	YGGU_ECOLI	yggU	0.6216128908055024	0.6677828938293958	0.6446978923174491
1897	P52061	IXTPA_ECOLI	rdgB	0.9930043206498048	0.7353005829597722	0.8641524518047885
1898	P52062	YGGW_ECOLI	yggW	0.630374934832035	0.6869705816403883	0.6586727582362116
1899	P52076	QSEB_ECOLI	qseB	0.6412716900630259	0.6799793852640357	0.6606255376635308
1900	P52094	HISQ_ECOLI	hisQ	0.6567010942012257	0.7517907764348328	0.7042459353180293
1901	P52096	YAER_ECOLI	yaeR	0.7774787587877908	0.6601336442829037	0.7188062015353472
1902	P52097	TILS_ECOLI	tilS	0.8922831702528626	0.7502936713244561	0.8212884207886594
1903	P52101	GLRK_ECOLI	glrK	0.5395326637234678	0.8334545162997867	0.6864935900116272
1904	P52108	RSTA_ECOLI	rstA	0.8706247792531256	0.6317917442380572	0.7512082617455914
1905	P52119	RATB_ECOLI	ratB	0.4448431158617135		0.4448431158617135
1906	P52129	RNLA_ECOLI	rnlA	0.5522778093842133	0.480922927927579	0.5166003686558962
1907	P52135	YFJT_ECOLI	yfjT	0.5415527012917286	0.1974772040967886	0.3695149526942586
1908	P52138	YFJW_ECOLI	yfjW	0.4431507859907431	0.6188590740120185	0.5310049300013808
1909	P52598	YGBI_ECOLI	ygbI	0.6512750450092532	0.8047782801452984	0.7280266625772758
1910	P52612	FLII_ECOLI	fliI	0.6277599369840015	0.6677533984078511	0.6477566676959263
1911	P52643	LDHD_ECOLI	ldhA	0.7430026385788058	0.8778514711488324	0.810427054863819
1912	P52644	HSLJ_ECOLI	hslJ	0.5784684199510273	0.5895724059335591	0.5840204129422932
1913	P52645	YDBH_ECOLI	ydbH	0.6829298676979	0.661791495073939	0.6723606813859195
1914	P52647	NIFJ_ECOLI	ydbK	0.6434085644727211	0.7208235288561606	0.6821160466644409
1915	P52697	6PGL_ECOLI	pgl	0.8971717436219475	0.7961164497890157	0.8466440967054816
1916	P55135	RLMD_ECOLI	rlmD	0.6965965174595408	0.6784932054634222	0.6875448614614814
1917	P55734	YGAP_ECOLI	ygaP	2	0.6854632601832586	1.342731630091629
1918	P56258	WECF_ECOLI	wecF	0.8604469263513655	0.6786910823077139	0.7695690043295398
1919	P56259	YIFN_ECOLI	yifN	0.7902270079797505		0.7902270079797505
1920	P56262	DLHH_ECOLI	ysgA	0.7277750573672951	0.271176630008571	0.4994758436879331
1921	P56580	PTHB_ECOLI	srlE	0.880182026675704		0.880182026675704
1922	P60240	RAPA_ECOLI	rapA	0.8008382214118837	0.8190493549207499	0.8099437881663167
1923	P60293	MUKF_ECOLI	mukF	0.8556395600818135	1.068229524131859	0.9619345421068362
1924	P60340	TRUB_ECOLI	truB	0.7809952884179399	0.6963753621954274	0.7386853253066836
1925	P60390	RSMH_ECOLI	rsmH	0.7507121996162625	0.6744415168091156	0.712576858212689
1926	P60422	RL2_ECOLI	rplB	0.8954646476095164	0.773412380921522	0.8344385142655192
1927	P60438	RL3_ECOLI	rplC	0.8183980682605829	0.7567194416399713	0.7875587549502772
1928	P60472	UPPS_ECOLI	ispU	0.5828324957495367	0.6856580226731946	0.6342452592113657
1929	P60546	KGUA_ECOLI	gmk	0.735363761378744	0.8618307700897726	0.7985972657342584
1930	P60560	GUAC_ECOLI	guaC	0.6517958205227504	0.7132910792663355	0.682543449894543
1931	P60584	CAIA_ECOLI	caiA	1.462227932496596	0.660311444762343	1.06126968862947
1932	P60595	HIS5_ECOLI	hisH	1.248703513807926	0.6424620382914168	0.9455827760496716
1933	P60624	RL24_ECOLI	rplX	0.862325739826982	0.7647378582276827	0.8135317990273323
1934	P60651	SPEB_ECOLI	speB	0.6510686582487213	0.6941202089285322	0.6725944335886267
1935	P60664	HIS6_ECOLI	hisF	0.8502167481037154	0.7098288415729026	0.7800227948383089
