# Generated by runscripts/reconstruction/polycistronic_rnas/create_tu_files.py on Fri Feb  5 17:21:03 2021 
"id"	"type"	"modified_forms"	"gene_set"	"monomer_set"
"G6151_RNA"	"mRNA"	[]	["G6151"]	["G6151-MONOMER"]
"G6152_RNA"	"mRNA"	[]	["G6152"]	["G6152-MONOMER"]
"G6153_RNA"	"mRNA"	[]	["G6153"]	["G6153-MONOMER"]
"G6158_RNA"	"mRNA"	[]	["G6158"]	["G6158-MONOMER"]
"G6159_RNA"	"mRNA"	[]	["G6159"]	["G6159-MONOMER"]
"G6164_RNA"	"mRNA"	[]	["G6164"]	["G6164-MONOMER"]
"G6165_RNA"	"mRNA"	[]	["G6165"]	["G6165-MONOMER"]
"G6166_RNA"	"mRNA"	[]	["G6166"]	["G6166-MONOMER"]
"G6170_RNA"	"mRNA"	[]	["G6170"]	["G6170-MONOMER"]
"G6175_RNA"	"mRNA"	[]	["G6175"]	["G6175-MONOMER"]
"G6180_RNA"	"mRNA"	[]	["G6180"]	["G6180-MONOMER"]
"G6181_RNA"	"mRNA"	[]	["G6181"]	["G6181-MONOMER"]
"G6182_RNA"	"mRNA"	[]	["G6182"]	["G6182-MONOMER"]
"G6184_RNA"	"mRNA"	[]	["G6184"]	["G6184-MONOMER"]
"G6190_RNA"	"mRNA"	[]	["G6190"]	["G6190-MONOMER"]
"G6191_RNA"	"mRNA"	[]	["G6191"]	["G6191-MONOMER"]
"G6192_RNA"	"mRNA"	[]	["G6192"]	["G6192-MONOMER"]
"G6193_RNA"	"mRNA"	[]	["G6193"]	["G6193-MONOMER"]
"G6194_RNA"	"mRNA"	[]	["G6194"]	["G6194-MONOMER"]
"G6195_RNA"	"mRNA"	[]	["G6195"]	["G6195-MONOMER"]
"G6206_RNA"	"mRNA"	[]	["G6206"]	["MHPT-MONOMER"]
"G6207_RNA"	"mRNA"	[]	["G6207"]	["G6207-MONOMER"]
"G6210_RNA"	"mRNA"	[]	["G6210"]	["G6210-MONOMER"]
"G6211_RNA"	"mRNA"	[]	["G6211"]	["G6211-MONOMER"]
"G6214_RNA"	"mRNA"	[]	["G6214"]	["G6214-MONOMER"]
"G6215_RNA"	"mRNA"	[]	["G6215"]	["G6215-MONOMER"]
"G6216_RNA"	"mRNA"	[]	["G6216"]	["G6216-MONOMER"]
"G6222_RNA"	"mRNA"	[]	["G6222"]	["G6222-MONOMER"]
"G6224_RNA"	"mRNA"	[]	["G6224"]	["MONOMER0-4242"]
"G6225_RNA"	"mRNA"	[]	["G6225"]	["G6225-MONOMER"]
"G6226_RNA"	"mRNA"	[]	["G6226"]	["G6226-MONOMER"]
"G6228_RNA"	"mRNA"	[]	["G6228"]	["G6228-MONOMER"]
"G6229_RNA"	"mRNA"	[]	["G6229"]	["G6229-MONOMER"]
"G6230_RNA"	"mRNA"	[]	["G6230"]	["G6230-MONOMER"]
"G6231_RNA"	"mRNA"	[]	["G6231"]	["G6231-MONOMER"]
"G6236_RNA"	"mRNA"	[]	["G6236"]	["G6236-MONOMER"]
"G6238_RNA"	"mRNA"	[]	["G6238"]	["THII-MONOMER"]
"G6240_RNA"	"mRNA"	[]	["G6240"]	["G6240-MONOMER"]
"G6241_RNA"	"mRNA"	[]	["G6241"]	["B0427-MONOMER"]
"G6242_RNA"	"mRNA"	[]	["G6242"]	["G6242-MONOMER"]
"G6243_RNA"	"mRNA"	[]	["G6243"]	["G6243-MONOMER"]
"G6244_RNA"	"mRNA"	[]	["G6244"]	["G6244-MONOMER"]
"G6245_RNA"	"mRNA"	[]	["G6245"]	["G6245-MONOMER"]
"G6246_RNA"	"mRNA"	[]	["G6246"]	["G6246-MONOMER"]
"G6247_RNA"	"mRNA"	[]	["G6247"]	["G6247-MONOMER"]
"G6250_RNA"	"mRNA"	[]	["G6250"]	["G6250-MONOMER"]
"G6251_RNA"	"mRNA"	[]	["G6251"]	["G6251-MONOMER"]
"G6252_RNA"	"mRNA"	[]	["G6252"]	["G6252-MONOMER"]
"G6253_RNA"	"mRNA"	[]	["G6253"]	["G6253-MONOMER"]
"G6255_RNA"	"mRNA"	[]	["G6255"]	["G6255-MONOMER"]
"G6256_RNA"	"mRNA"	[]	["G6256"]	["FSR-MONOMER"]
"G6258_RNA"	"mRNA"	[]	["G6258"]	["G6258-MONOMER"]
"G6259_RNA"	"mRNA"	[]	["G6259"]	["G6259-MONOMER"]
"G6260_RNA"	"mRNA"	[]	["G6260"]	["G6260-MONOMER"]
"G6263_RNA"	"mRNA"	[]	["G6263"]	["G6263-MONOMER"]
"G6268_RNA"	"mRNA"	[]	["G6268"]	["G6268-MONOMER"]
"G6273_RNA"	"mRNA"	[]	["G6273"]	["G6273-MONOMER"]
"G6274_RNA"	"mRNA"	[]	["G6274"]	["G6274-MONOMER"]
"G6275_RNA"	"mRNA"	[]	["G6275"]	["G6275-MONOMER"]
"G6276_RNA"	"mRNA"	[]	["G6276"]	["G6276-MONOMER"]
"G6281_RNA"	"mRNA"	[]	["G6281"]	["G6281-MONOMER"]
"G6283_RNA"	"mRNA"	[]	["G6283"]	["GLY3KIN-MONOMER"]
"G6290_RNA"	"mRNA"	[]	["G6290"]	["G6290-MONOMER"]
"G6295_RNA"	"mRNA"	[]	["G6295"]	["G6295-MONOMER"]
"G6296_RNA"	"mRNA"	[]	["G6296"]	["MONOMER0-4243"]
"G6298_RNA"	"mRNA"	[]	["G6298"]	["G6298-MONOMER"]
"G6300_RNA"	"mRNA"	[]	["G6300"]	["G6300-MONOMER"]
"G6307_RNA"	"mRNA"	[]	["G6307"]	["G6307-MONOMER"]
"G6308_RNA"	"mRNA"	[]	["G6308"]	["MONOMER0-4234"]
"G6312_RNA"	"mRNA"	[]	["G6312"]	["G6312-MONOMER"]
"G6313_RNA"	"mRNA"	[]	["G6313"]	["G6313-MONOMER"]
"G6314_RNA"	"mRNA"	[]	["G6314"]	["G6314-MONOMER"]
"G6315_RNA"	"mRNA"	[]	["G6315"]	["G6315-MONOMER"]
"G6316_RNA"	"mRNA"	[]	["G6316"]	["G6316-MONOMER"]
"G6317_RNA"	"mRNA"	[]	["G6317"]	["G6317-MONOMER"]
"G6323_RNA"	"mRNA"	[]	["G6323"]	["G6323-MONOMER"]
"G6324_RNA"	"mRNA"	[]	["G6324"]	["G6324-MONOMER"]
"G6325_RNA"	"mRNA"	[]	["G6325"]	["G6325-MONOMER"]
"G6326_RNA"	"mRNA"	[]	["G6326"]	["G6326-MONOMER"]
"G6327_RNA"	"mRNA"	[]	["G6327"]	["MONOMER0-4232"]
"G6329_RNA"	"mRNA"	[]	["G6329"]	["G6329-MONOMER"]
"G6330_RNA"	"mRNA"	[]	["G6330"]	["G6330-MONOMER"]
"G6331_RNA"	"mRNA"	[]	["G6331"]	["G6331-MONOMER"]
"G6332_RNA"	"mRNA"	[]	["G6332"]	["G6332-MONOMER"]
"G6333_RNA"	"mRNA"	[]	["G6333"]	["DSBG-MONOMER"]
"G6334_RNA"	"mRNA"	[]	["G6334"]	["G6334-MONOMER"]
"G6335_RNA"	"mRNA"	[]	["G6335"]	["G6335-MONOMER"]
"G6337_RNA"	"mRNA"	[]	["G6337"]	["G6337-MONOMER"]
"G6338_RNA"	"mRNA"	[]	["G6338"]	["B0612-MONOMER"]
"G6347_RNA"	"mRNA"	[]	["G6347"]	["DCUC-MONOMER"]
"G6348_RNA"	"mRNA"	[]	["G6348"]	["G6348-MONOMER"]
"G6351_RNA"	"mRNA"	[]	["G6351"]	["G6351-MONOMER"]
"G6354_RNA"	"mRNA"	[]	["G6354"]	["G6354-MONOMER"]
"G6357_RNA"	"mRNA"	[]	["G6357"]	["G6357-MONOMER"]
"G6358_RNA"	"mRNA"	[]	["G6358"]	["G6358-MONOMER"]
"G6359_RNA"	"mRNA"	[]	["G6359"]	["G6359-MONOMER"]
"G6360_RNA"	"mRNA"	[]	["G6360"]	["MONOMER0-4235"]
"G6364_RNA"	"mRNA"	[]	["G6364"]	["G6364-MONOMER"]
"G6365_RNA"	"mRNA"	[]	["G6365"]	["OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON"]
"G6371_RNA"	"mRNA"	[]	["G6371"]	["G6371-MONOMER"]
"G6374_RNA"	"mRNA"	[]	["G6374"]	["G6374-MONOMER"]
"G6377_RNA"	"mRNA"	[]	["G6377"]	["G6377-MONOMER"]
"G6378_RNA"	"mRNA"	[]	["G6378"]	["B0709-MONOMER"]
"G6383_RNA"	"mRNA"	[]	["G6383"]	["G6383-MONOMER"]
"G6384_RNA"	"mRNA"	[]	["G6384"]	["G6384-MONOMER"]
"G6393_RNA"	"mRNA"	[]	["G6393"]	["B0752-MONOMER"]
"G6394_RNA"	"mRNA"	[]	["G6394"]	["G6394-MONOMER"]
"G6396_RNA"	"mRNA"	[]	["G6396"]	["G6396-MONOMER"]
"G6397_RNA"	"mRNA"	[]	["G6397"]	["6PGLUCONOLACT-MONOMER"]
"G6398_RNA"	"mRNA"	[]	["G6398"]	["G6398-MONOMER"]
"G6399_RNA"	"mRNA"	[]	["G6399"]	["G6399-MONOMER"]
"G6400_RNA"	"mRNA"	[]	["G6400"]	["B0770-MONOMER"]
"G6401_RNA"	"mRNA"	[]	["G6401"]	["G6401-MONOMER"]
"G6402_RNA"	"mRNA"	[]	["G6402"]	["G6402-MONOMER"]
"G6403_RNA"	"mRNA"	[]	["G6403"]	["G6403-MONOMER"]
"G6404_RNA"	"mRNA"	[]	["G6404"]	["G6404-MONOMER"]
"G6408_RNA"	"mRNA"	[]	["G6408"]	["G6408-MONOMER"]
"G6413_RNA"	"mRNA"	[]	["G6413"]	["G6413-MONOMER"]
"G6414_RNA"	"mRNA"	[]	["G6414"]	["G6414-MONOMER"]
"G6415_RNA"	"mRNA"	[]	["G6415"]	["G6415-MONOMER"]
"G6416_RNA"	"mRNA"	[]	["G6416"]	["G6416-MONOMER"]
"G6417_RNA"	"mRNA"	[]	["G6417"]	["G6417-MONOMER"]
"G6418_RNA"	"mRNA"	[]	["G6418"]	["G6418-MONOMER"]
"G6422_RNA"	"mRNA"	[]	["G6422"]	["G6422-MONOMER"]
"G6423_RNA"	"mRNA"	[]	["G6423"]	["G6423-MONOMER"]
"G6424_RNA"	"mRNA"	[]	["G6424"]	["G6424-MONOMER"]
"G6425_RNA"	"mRNA"	[]	["G6425"]	["G6425-MONOMER"]
"G6428_RNA"	"mRNA"	[]	["G6428"]	["G6428-MONOMER"]
"G6435_RNA"	"mRNA"	[]	["G6435"]	["G6435-MONOMER"]
"G6436_RNA"	"mRNA"	[]	["G6436"]	["G6436-MONOMER"]
"G6437_RNA"	"mRNA"	[]	["G6437"]	["G6437-MONOMER"]
"G6438_RNA"	"mRNA"	[]	["G6438"]	["G6438-MONOMER"]
"G6439_RNA"	"mRNA"	[]	["G6439"]	["G6439-MONOMER"]
"G6440_RNA"	"mRNA"	[]	["G6440"]	["CMR-MONOMER"]
"G6441_RNA"	"mRNA"	[]	["G6441"]	["G6441-MONOMER"]
"G6444_RNA"	"mRNA"	[]	["G6444"]	["G6444-MONOMER"]
"G6445_RNA"	"mRNA"	[]	["G6445"]	["G6445-MONOMER"]
"G6446_RNA"	"mRNA"	[]	["G6446"]	["G6446-MONOMER"]
"G6447_RNA"	"mRNA"	[]	["G6447"]	["G6447-MONOMER"]
"G6450_RNA"	"mRNA"	[]	["G6450"]	["G6450-MONOMER"]
"G6453_RNA"	"mRNA"	[]	["G6453"]	["G6453-MONOMER"]
"G6458_RNA"	"mRNA"	[]	["G6458"]	["G6458-MONOMER"]
"G6459_RNA"	"mRNA"	[]	["G6459"]	["G6459-MONOMER"]
"G6460_RNA"	"mRNA"	[]	["G6460"]	["G6460-MONOMER"]
"G6462_RNA"	"mRNA"	[]	["G6462"]	["MACB"]
"G6463_RNA"	"mRNA"	[]	["G6463"]	["G6463-MONOMER"]
"G6464_RNA"	"mRNA"	[]	["G6464"]	["G6464-MONOMER"]
"G6466_RNA"	"mRNA"	[]	["G6466"]	["YCAM"]
"G6467_RNA"	"mRNA"	[]	["G6467"]	["G6467-MONOMER"]
"G6468_RNA"	"mRNA"	[]	["G6468"]	["G6468-MONOMER"]
"G6469_RNA"	"mRNA"	[]	["G6469"]	["G6469-MONOMER"]
"G6470_RNA"	"mRNA"	[]	["G6470"]	["G6470-MONOMER"]
"G6473_RNA"	"mRNA"	[]	["G6473"]	["G6473-MONOMER"]
"G6480_RNA"	"mRNA"	[]	["G6480"]	["G6480-MONOMER"]
"G6486_RNA"	"mRNA"	[]	["G6486"]	["G6486-MONOMER"]
"G6487_RNA"	"mRNA"	[]	["G6487"]	["G6487-MONOMER"]
"G6492_RNA"	"mRNA"	[]	["G6492"]	["G6492-MONOMER"]
"G6493_RNA"	"mRNA"	[]	["G6493"]	["G6493-MONOMER"]
"G6494_RNA"	"mRNA"	[]	["G6494"]	["G6494-MONOMER"]
"G6497_RNA"	"mRNA"	[]	["G6497"]	["METHGLYSYN-MONOMER"]
"G6498_RNA"	"mRNA"	[]	["G6498"]	["G6498-MONOMER"]
"G6499_RNA"	"mRNA"	[]	["G6499"]	["G6499-MONOMER"]
"G6500_RNA"	"mRNA"	[]	["G6500"]	["G6500-MONOMER"]
"G6501_RNA"	"mRNA"	[]	["G6501"]	["G6501-MONOMER"]
"G6502_RNA"	"mRNA"	[]	["G6502"]	["G6502-MONOMER"]
"G6508_RNA"	"mRNA"	[]	["G6508"]	["G6508-MONOMER"]
"G6510_RNA"	"mRNA"	[]	["G6510"]	["G6510-MONOMER"]
"G6511_RNA"	"mRNA"	[]	["G6511"]	["G6511-MONOMER"]
"G6513_RNA"	"mRNA"	[]	["G6513"]	["G6513-MONOMER"]
"G6514_RNA"	"mRNA"	[]	["G6514"]	["TORS-MONOMER"]
"G6515_RNA"	"mRNA"	[]	["G6515"]	["TORT-MONOMER"]
"G6525_RNA"	"mRNA"	[]	["G6525"]	["G6525-MONOMER"]
"G6532_RNA"	"mRNA"	[]	["G6532"]	["G6532-MONOMER"]
"G6534_RNA"	"mRNA"	[]	["G6534"]	["MONOMER0-4244"]
"G6539_RNA"	"mRNA"	[]	["G6539"]	["G6539-MONOMER"]
"G6542_RNA"	"mRNA"	[]	["G6542"]	["G6542-MONOMER"]
"G6548_RNA"	"mRNA"	[]	["G6548"]	["G6548-MONOMER"]
"G6549_RNA"	"mRNA"	[]	["G6549"]	["G6549-MONOMER"]
"G6550_RNA"	"mRNA"	[]	["G6550"]	["G6550-MONOMER"]
"G6551_RNA"	"mRNA"	[]	["G6551"]	["G6551-MONOMER"]
"G6552_RNA"	"mRNA"	[]	["G6552"]	["G6552-MONOMER"]
"G6557_RNA"	"mRNA"	[]	["G6557"]	["G6557-MONOMER"]
"G6558_RNA"	"mRNA"	[]	["G6558"]	["G6558-MONOMER"]
"G6559_RNA"	"mRNA"	[]	["G6559"]	["B1065-MONOMER"]
"G6560_RNA"	"mRNA"	[]	["G6560"]	["G6560-MONOMER"]
"G6561_RNA"	"mRNA"	[]	["G6561"]	["G6561-MONOMER"]
"G6563_RNA"	"mRNA"	[]	["G6563"]	["G6563-MONOMER"]
"G6569_RNA"	"mRNA"	[]	["G6569"]	["G6569-MONOMER"]
"G6570_RNA"	"mRNA"	[]	["G6570"]	["G6570-MONOMER"]
"G6571_RNA"	"mRNA"	[]	["G6571"]	["G6571-MONOMER"]
"G6572_RNA"	"mRNA"	[]	["G6572"]	["G6572-MONOMER"]
"G6587_RNA"	"mRNA"	[]	["G6587"]	["G6587-MONOMER"]
"G6588_RNA"	"mRNA"	[]	["G6588"]	["G6588-MONOMER"]
"G6589_RNA"	"mRNA"	[]	["G6589"]	["G6589-MONOMER"]
"G6600_RNA"	"mRNA"	[]	["G6600"]	["G6600-MONOMER"]
"G6601_RNA"	"mRNA"	[]	["G6601"]	["G6601-MONOMER"]
"G6602_RNA"	"mRNA"	[]	["G6602"]	["G6602-MONOMER"]
"G6603_RNA"	"mRNA"	[]	["G6603"]	["G6603-MONOMER"]
"G6604_RNA"	"mRNA"	[]	["G6604"]	["G6604-MONOMER"]
"G6606_RNA"	"mRNA"	[]	["G6606"]	["G6606-MONOMER"]
"G6607_RNA"	"mRNA"	[]	["G6607"]	["G6607-MONOMER"]
"G6608_RNA"	"mRNA"	[]	["G6608"]	["G6608-MONOMER"]
"G6609_RNA"	"mRNA"	[]	["G6609"]	["G6609-MONOMER"]
"G6610_RNA"	"mRNA"	[]	["G6610"]	["G6610-MONOMER"]
"G6613_RNA"	"mRNA"	[]	["G6613"]	["G6613-MONOMER"]
"G6614_RNA"	"mRNA"	[]	["G6614"]	["G6614-MONOMER"]
"G6615_RNA"	"mRNA"	[]	["G6615"]	["G6615-MONOMER"]
"G6616_RNA"	"mRNA"	[]	["G6616"]	["G6616-MONOMER"]
"G6617_RNA"	"mRNA"	[]	["G6617"]	["G6617-MONOMER"]
"G6618_RNA"	"mRNA"	[]	["G6618"]	["G6618-MONOMER"]
"G6619_RNA"	"mRNA"	[]	["G6619"]	["G6619-MONOMER"]
"G6620_RNA"	"mRNA"	[]	["G6620"]	["YCGO-MONOMER"]
"G6621_RNA"	"mRNA"	[]	["G6621"]	["G6621-MONOMER"]
"G6622_RNA"	"mRNA"	[]	["G6622"]	["G6622-MONOMER"]
"G6623_RNA"	"mRNA"	[]	["G6623"]	["G6623-MONOMER"]
"G6624_RNA"	"mRNA"	[]	["G6624"]	["G6624-MONOMER"]
"G6625_RNA"	"mRNA"	[]	["G6625"]	["G6625-MONOMER"]
"G6628_RNA"	"mRNA"	[]	["G6628"]	["G6628-MONOMER"]
"G6629_RNA"	"mRNA"	[]	["G6629"]	["G6629-MONOMER"]
"G6631_RNA"	"mRNA"	[]	["G6631"]	["G6631-MONOMER"]
"G6632_RNA"	"mRNA"	[]	["G6632"]	["G6632-MONOMER"]
"G6638_RNA"	"mRNA"	[]	["G6638"]	["G6638-MONOMER"]
"G6639_RNA"	"mRNA"	[]	["G6639"]	["G6639-MONOMER"]
"G6640_RNA"	"mRNA"	[]	["G6640"]	["G6640-MONOMER"]
"G6641_RNA"	"mRNA"	[]	["G6641"]	["G6641-MONOMER"]
"G6642_RNA"	"mRNA"	[]	["G6642"]	["G6642-MONOMER"]
"G6643_RNA"	"mRNA"	[]	["G6643"]	["B1296-MONOMER"]
"G6644_RNA"	"mRNA"	[]	["G6644"]	["G6644-MONOMER"]
"G6657_RNA"	"mRNA"	[]	["G6657"]	["G6657-MONOMER"]
"G6658_RNA"	"mRNA"	[]	["G6658"]	["G6658-MONOMER"]
"G6660_RNA"	"mRNA"	[]	["G6660"]	["G6660-MONOMER"]
"G6661_RNA"	"mRNA"	[]	["G6661"]	["G6661-MONOMER"]
"G6662_RNA"	"mRNA"	[]	["G6662"]	["G6662-MONOMER"]
"G6663_RNA"	"mRNA"	[]	["G6663"]	["G6663-MONOMER"]
"G6664_RNA"	"mRNA"	[]	["G6664"]	["G6664-MONOMER"]
"G6665_RNA"	"mRNA"	[]	["G6665"]	["G6665-MONOMER"]
"G6666_RNA"	"mRNA"	[]	["G6666"]	["MONOMER0-82"]
"G6667_RNA"	"mRNA"	[]	["G6667"]	["MONOMER0-4236"]
"G6668_RNA"	"mRNA"	[]	["G6668"]	["G6668-MONOMER"]
"G6671_RNA"	"mRNA"	[]	["G6671"]	["G6671-MONOMER"]
"G6672_RNA"	"mRNA"	[]	["G6672"]	["G6672-MONOMER"]
"G6673_RNA"	"mRNA"	[]	["G6673"]	["G6673-MONOMER"]
"G6674_RNA"	"mRNA"	[]	["G6674"]	["G6674-MONOMER"]
"G6675_RNA"	"mRNA"	[]	["G6675"]	["G6675-MONOMER"]
"G6680_RNA"	"mRNA"	[]	["G6680"]	["G6680-MONOMER"]
"G6693_RNA"	"mRNA"	[]	["G6693"]	["G6693-MONOMER"]
"G6694_RNA"	"mRNA"	[]	["G6694"]	["G6694-MONOMER"]
"G6697_RNA"	"mRNA"	[]	["G6697"]	["G6697-MONOMER"]
"G6698_RNA"	"mRNA"	[]	["G6698"]	["G6698-MONOMER"]
"G6699_RNA"	"mRNA"	[]	["G6699"]	["G6699-MONOMER"]
"G6700_RNA"	"mRNA"	[]	["G6700"]	["G6700-MONOMER"]
"G6701_RNA"	"mRNA"	[]	["G6701"]	["G6701-MONOMER"]
"G6702_RNA"	"mRNA"	[]	["G6702"]	["G6702-MONOMER"]
"G6706_RNA"	"mRNA"	[]	["G6706"]	["G6706-MONOMER"]
"G6708_RNA"	"mRNA"	[]	["G6708"]	["G6708-MONOMER"]
"G6718_RNA"	"mRNA"	[]	["G6718"]	["G6718-MONOMER"]
"G6722_RNA"	"mRNA"	[]	["G6722"]	["G6722-MONOMER"]
"G6724_RNA"	"mRNA"	[]	["G6724"]	["MONOMER0-4250"]
"G6725_RNA"	"mRNA"	[]	["G6725"]	["G6725-MONOMER"]
"G6731_RNA"	"mRNA"	[]	["G6731"]	["G6731-MONOMER"]
"G6732_RNA"	"mRNA"	[]	["G6732"]	["G6732-MONOMER"]
"G6736_RNA"	"mRNA"	[]	["G6736"]	["G6736-MONOMER"]
"G6737_RNA"	"mRNA"	[]	["G6737"]	["G6737-MONOMER"]
"G6738_RNA"	"mRNA"	[]	["G6738"]	["G6738-MONOMER"]
"G6741_RNA"	"mRNA"	[]	["G6741"]	["G6741-MONOMER"]
"G6742_RNA"	"mRNA"	[]	["G6742"]	["G6742-MONOMER"]
"G6743_RNA"	"mRNA"	[]	["G6743"]	["G6743-MONOMER"]
"G6744_RNA"	"mRNA"	[]	["G6744"]	["B1433-MONOMER"]
"G6745_RNA"	"mRNA"	[]	["G6745"]	["G6745-MONOMER"]
"G6746_RNA"	"mRNA"	[]	["G6746"]	["G6746-MONOMER"]
"G6747_RNA"	"mRNA"	[]	["G6747"]	["G6747-MONOMER"]
"G6750_RNA"	"mRNA"	[]	["G6750"]	["G6750-MONOMER"]
"G6755_RNA"	"mRNA"	[]	["G6755"]	["G6755-MONOMER"]
"G6756_RNA"	"mRNA"	[]	["G6756"]	["G6756-MONOMER"]
"G6757_RNA"	"mRNA"	[]	["G6757"]	["G6757-MONOMER"]
"G6760_RNA"	"mRNA"	[]	["G6760"]	["G6760-MONOMER"]
"G6761_RNA"	"mRNA"	[]	["G6761"]	["G6761-MONOMER"]
"G6762_RNA"	"mRNA"	[]	["G6762"]	["G6762-MONOMER"]
"G6763_RNA"	"mRNA"	[]	["G6763"]	["G6763-MONOMER"]
"G6764_RNA"	"mRNA"	[]	["G6764"]	["ANSP-MONOMER"]
"G6765_RNA"	"mRNA"	[]	["G6765"]	["G6765-MONOMER"]
"G6766_RNA"	"mRNA"	[]	["G6766"]	["G6766-MONOMER"]
"G6767_RNA"	"mRNA"	[]	["G6767"]	["G6767-MONOMER"]
"G6768_RNA"	"mRNA"	[]	["G6768"]	["G6768-MONOMER"]
"G6769_RNA"	"mRNA"	[]	["G6769"]	["G6769-MONOMER"]
"G6770_RNA"	"mRNA"	[]	["G6770"]	["G6770-MONOMER"]
"G6774_RNA"	"mRNA"	[]	["G6774"]	["G6774-MONOMER"]
"G6775_RNA"	"mRNA"	[]	["G6775"]	["ADHP-MONOMER"]
"G6785_RNA"	"mRNA"	[]	["G6785"]	["G6785-MONOMER"]
"G6786_RNA"	"mRNA"	[]	["G6786"]	["XASA-MONOMER"]
"G6787_RNA"	"mRNA"	[]	["G6787"]	["G6787-MONOMER"]
"G6788_RNA"	"mRNA"	[]	["G6788"]	["G6788-MONOMER"]
"G6789_RNA"	"mRNA"	[]	["G6789"]	["G6789-MONOMER"]
"G6791_RNA"	"mRNA"	[]	["G6791"]	["G6791-MONOMER"]
"G6792_RNA"	"mRNA"	[]	["G6792"]	["G6792-MONOMER"]
"G6796_RNA"	"mRNA"	[]	["G6796"]	["G6796-MONOMER"]
"G6797_RNA"	"mRNA"	[]	["G6797"]	["G6797-MONOMER"]
"G6798_RNA"	"mRNA"	[]	["G6798"]	["G6798-MONOMER"]
"G6806_RNA"	"mRNA"	[]	["G6806"]	["G6806-MONOMER"]
"G6807_RNA"	"mRNA"	[]	["G6807"]	["G6807-MONOMER"]
"G6808_RNA"	"mRNA"	[]	["G6808"]	["G6808-MONOMER"]
"G6811_RNA"	"mRNA"	[]	["G6811"]	["G6811-MONOMER"]
"G6812_RNA"	"mRNA"	[]	["G6812"]	["G6812-MONOMER"]
"G6813_RNA"	"mRNA"	[]	["G6813"]	["G6813-MONOMER"]
"G6814_RNA"	"mRNA"	[]	["G6814"]	["G6814-MONOMER"]
"G6815_RNA"	"mRNA"	[]	["G6815"]	["G6815-MONOMER"]
"G6816_RNA"	"mRNA"	[]	["G6816"]	["G6816-MONOMER"]
"G6817_RNA"	"mRNA"	[]	["G6817"]	["B1543-MONOMER"]
"G6818_RNA"	"mRNA"	[]	["G6818"]	["G6818-MONOMER"]
"G6819_RNA"	"mRNA"	[]	["G6819"]	["G6819-MONOMER"]
"G6823_RNA"	"mRNA"	[]	["G6823"]	["G6823-MONOMER"]
"G6824_RNA"	"mRNA"	[]	["G6824"]	["G6824-MONOMER"]
"G6825_RNA"	"mRNA"	[]	["G6825"]	["G6825-MONOMER"]
"G6832_RNA"	"mRNA"	[]	["G6832"]	["G6832-MONOMER"]
"G6833_RNA"	"mRNA"	[]	["G6833"]	["G6833-MONOMER"]
"G6840_RNA"	"mRNA"	[]	["G6840"]	["G6840-MONOMER"]
"G6843_RNA"	"mRNA"	[]	["G6843"]	["G6843-MONOMER"]
"G6844_RNA"	"mRNA"	[]	["G6844"]	["G6844-MONOMER"]
"G6850_RNA"	"mRNA"	[]	["G6850"]	["YNFJ-MONOMER"]
"G6851_RNA"	"mRNA"	[]	["G6851"]	["G6851-MONOMER"]
"G6852_RNA"	"mRNA"	[]	["G6852"]	["PD01896"]
"G6853_RNA"	"mRNA"	[]	["G6853"]	["G6853-MONOMER"]
"G6854_RNA"	"mRNA"	[]	["G6854"]	["B1596-MONOMER"]
"G6855_RNA"	"mRNA"	[]	["G6855"]	["G6855-MONOMER"]
"G6856_RNA"	"mRNA"	[]	["G6856"]	["G6856-MONOMER"]
"G6859_RNA"	"mRNA"	[]	["G6859"]	["G6859-MONOMER"]
"G6860_RNA"	"mRNA"	[]	["G6860"]	["G6860-MONOMER"]
"G6863_RNA"	"mRNA"	[]	["G6863"]	["G6863-MONOMER"]
"G6865_RNA"	"mRNA"	[]	["G6865"]	["G6865-MONOMER"]
"G6867_RNA"	"mRNA"	[]	["G6867"]	["G6867-MONOMER"]
"G6868_RNA"	"mRNA"	[]	["G6868"]	["G6868-MONOMER"]
"G6869_RNA"	"mRNA"	[]	["G6869"]	["G6869-MONOMER"]
"G6877_RNA"	"mRNA"	[]	["G6877"]	["B1634-MONOMER"]
"G6878_RNA"	"mRNA"	[]	["G6878"]	["GST-MONOMER"]
"G6879_RNA"	"mRNA"	[]	["G6879"]	["PDXY-MONOMER"]
"G6880_RNA"	"mRNA"	[]	["G6880"]	["G6880-MONOMER"]
"G6881_RNA"	"mRNA"	[]	["G6881"]	["G6881-MONOMER"]
"G6882_RNA"	"mRNA"	[]	["G6882"]	["G6882-MONOMER"]
"G6886_RNA"	"mRNA"	[]	["G6886"]	["G6886-MONOMER"]
"G6887_RNA"	"mRNA"	[]	["G6887"]	["G6887-MONOMER"]
"G6888_RNA"	"mRNA"	[]	["G6888"]	["G6888-MONOMER"]
"G6889_RNA"	"mRNA"	[]	["G6889"]	["G6889-MONOMER"]
"G6890_RNA"	"mRNA"	[]	["G6890"]	["G6890-MONOMER"]
"G6891_RNA"	"mRNA"	[]	["G6891"]	["GLYOXI-MONOMER"]
"G6892_RNA"	"mRNA"	[]	["G6892"]	["G6892-MONOMER"]
"G6893_RNA"	"mRNA"	[]	["G6893"]	["B1657-MONOMER"]
"G6894_RNA"	"mRNA"	[]	["G6894"]	["G6894-MONOMER"]
