"index"	"gene_id"	"protein_id"	"translation_efficiency"
2607	"G7111"	"G7111-MONOMER[c]"	0.00023086518965757813
2608	"G7112"	"G7112-MONOMER[c]"	0.00023086518965757816
2609	"G7117"	"G7117-MONOMER[c]"	0.000230865189657578
2610	"G7118"	"G7118-MONOMER[c]"	0.00036723775816555244
2611	"G7119"	"G7119-MONOMER[c]"	0.00023086518965757834
2612	"G7120"	"G7120-MONOMER[c]"	0.00023086518965757824
2613	"G7122"	"G7122-MONOMER[p]"	0.0002308651896575781
2614	"G7123"	"G7123-MONOMER[c]"	0.0002308651896575781
2615	"G6169"	"G7126-MONOMER[c]"	0.0002308651896575782
2616	"G7128"	"G7128-MONOMER[c]"	0.0002448251721103683
2617	"G7131"	"G7131-MONOMER[c]"	0.000265573068051925
2618	"G7132"	"G7132-MONOMER[c]"	0.0002308651896575781
2619	"G7133"	"G7133-MONOMER[c]"	0.00016390837793829716
2620	"G7134"	"G7134-MONOMER[i]"	0.00023086518965757832
2621	"G7137"	"G7137-MONOMER[c]"	0.00023086518965757813
2622	"G7138"	"G7138-MONOMER[i]"	0.00023086518965757826
2623	"G7139"	"G7139-MONOMER[p]"	0.00023086518965757797
2624	"G7144"	"G7144-MONOMER[i]"	0.0002308651896575781
2625	"G7145"	"G7145-MONOMER[c]"	0.0002308651896575782
2626	"G7146"	"G7146-MONOMER[i]"	0.0002220024865746559
2627	"G7147"	"G7147-MONOMER[i]"	0.00014523527159089633
2628	"G7148"	"G7148-MONOMER[i]"	8.714116295453781e-05
2629	"G7152"	"G7152-MONOMER[o]"	0.00023086518965757837
2630	"G7153"	"G7153-MONOMER[p]"	0.00023086518965757816
2631	"G7154"	"G7154-MONOMER[e]"	0.000230865189657578
2632	"G7155"	"G7155-MONOMER[c]"	0.0002308651896575781
2633	"G7156"	"G7156-MONOMER[c]"	0.00023086518965757797
2634	"G7158"	"G7158-MONOMER[c]"	0.00023086518965757802
2635	"G7160"	"G7160-MONOMER[c]"	0.00023086518965757813
2636	"G7161"	"G7161-MONOMER[c]"	0.00023086518965757807
2637	"G7162"	"G7162-MONOMER[c]"	0.0003029192807467269
2638	"G7163"	"G7163-MONOMER[o]"	0.00047512681706164683
2639	"G7164"	"G7164-MONOMER[c]"	0.00023086518965757824
2640	"G7165"	"G7165-MONOMER[i]"	0.0002308651896575781
2641	"G7166"	"G7166-MONOMER[c]"	0.00017013274672076433
2642	"G7167"	"G7167-MONOMER[c]"	0.00023086518965757826
2643	"G7168"	"G7168-MONOMER[c]"	0.0001327865340259624
2644	"G7169"	"G7169-MONOMER[c]"	0.0002308651896575781
2645	"G7170"	"G7170-MONOMER[i]"	0.0002308651896575781
2646	"G7171"	"G7171-MONOMER[i]"	0.0002308651896575782
2647	"G7172"	"G7172-MONOMER[c]"	0.00023086518965757824
2648	"G7173"	"G7173-MONOMER[e]"	0.00044193018355515615
2649	"G7174"	"G7174-MONOMER[c]"	0.0003859108645129533
2650	"G7175"	"G7175-MONOMER[c]"	0.0003215923870941276
2651	"G7176"	"G7176-MONOMER[c]"	0.0002308651896575782
2652	"G7177"	"G7177-MONOMER[c]"	0.00023086518965757802
2653	"G7178"	"G7178-MONOMER[m]"	0.0002308651896575781
2654	"G7179"	"G7179-MONOMER[c]"	0.00023086518965757807
2655	"G7180"	"G7180-MONOMER[c]"	0.00023086518965757802
2656	"G7181"	"G7181-MONOMER[c]"	0.00023086518965757813
2657	"G7182"	"G7182-MONOMER[c]"	0.00023086518965757832
2658	"G7184"	"G7184-MONOMER[c]"	0.00034648986222399593
2659	"G7185"	"G7185-MONOMER[c]"	0.0005249217673213826
2660	"G7186"	"G7186-MONOMER[i]"	4.149579188311328e-05
2661	"G7187"	"G7187-MONOMER[c]"	9.129074214284912e-05
2662	"G7188"	"G7188-MONOMER[c]"	0.00045022934193177897
2663	"G7189"	"G7189-MONOMER[i]"	0.00037761170613633053
2664	"G7190"	"G7190-MONOMER[i]"	0.00023086518965757813
2665	"G7191"	"G7191-MONOMER[c]"	0.0003900604437012646
2666	"G7192"	"G7192-MONOMER[c]"	0.0002308651896575781
2667	"G7193"	"G7193-MONOMER[c]"	0.0002308651896575781
2668	"G7194"	"G7194-MONOMER[c]"	0.00023086518965757826
2669	"G7196"	"G7196-MONOMER[c]"	4.564537107142463e-05
2670	"G7197"	"G7197-MONOMER[c]"	0.00023086518965757816
2671	"G7199"	"G7199-MONOMER[c]"	0.00014108569240258513
2672	"G7200"	"G7200-MONOMER[c]"	0.0004211822876135998
2673	"G7201"	"G7201-MONOMER[c]"	7.469242538960383e-05
2674	"G7202"	"G7202-MONOMER[c]"	0.0002966949119642599
2675	"G7203"	"G7203-MONOMER[c]"	6.639326701298124e-05
2676	"G7204"	"G7204-MONOMER[e]"	0.00023086518965757807
2677	"G7205"	"G7205-MONOMER[j]"	0.0002308651896575781
2678	"G7206"	"G7206-MONOMER[e]"	0.0002308651896575781
2679	"G7207"	"G7207-MONOMER[p]"	0.00023086518965757813
2680	"G7208"	"G7208-MONOMER[o]"	0.00023086518965757834
2681	"G7209"	"G7209-MONOMER[c]"	0.00023086518965757826
2682	"G7210"	"G7210-MONOMER[e]"	0.00023086518965757816
2683	"G7211"	"G7211-MONOMER[c]"	0.00017220753631491984
2684	"G7212"	"G7212-MONOMER[c]"	7.054284620129251e-05
2685	"G7213"	"G7213-MONOMER[c]"	0.00023086518965757816
2686	"G7214"	"G7214-MONOMER[c]"	0.00046682765868502434
2687	"G7215"	"G7215-MONOMER[c]"	0.00023086518965757816
2688	"G7216"	"G7216-MONOMER[o]"	0.00023086518965757816
2689	"G7217"	"G7217-MONOMER[i]"	0.00023086518965757816
2690	"G7218"	"G7218-MONOMER[c]"	0.00019503022185063233
2691	"G7219"	"G7219-MONOMER[i]"	7.261763579544816e-05
2692	"G7220"	"G7220-MONOMER[i]"	0.00017843190509738707
2693	"G7221"	"G7221-MONOMER[i]"	0.0001120386380844058
2694	"G7222"	"G7222-MONOMER[c]"	0.00023086518965757816
2695	"G7223"	"G7223-MONOMER[c]"	0.0002308651896575781
2696	"G7224"	"G7224-MONOMER[m]"	0.00023086518965757813
2697	"G7225"	"G7225-MONOMER[c]"	0.0002308651896575781
2698	"G7226"	"G7226-MONOMER[c]"	0.00023086518965757802
2699	"G7227"	"G7227-MONOMER[c]"	0.0002308651896575779
2700	"G7228"	"G7228-MONOMER[c]"	0.00023086518965757802
2701	"G7229"	"G7229-MONOMER[c]"	0.00023086518965757807
2702	"G7230"	"G7230-MONOMER[c]"	0.00023086518965757807
2703	"G7231"	"G7231-MONOMER[c]"	0.00023086518965757824
2704	"G7232"	"G7232-MONOMER[c]"	0.00023086518965757824
2705	"G7233"	"G7233-MONOMER[i]"	0.00023086518965757807
2706	"G7234"	"G7234-MONOMER[c]"	0.00023086518965757816
2707	"G7236"	"G7236-MONOMER[c]"	0.00023086518965757807
2708	"G7237"	"G7237-MONOMER[c]"	0.00023086518965757816
2709	"G7238"	"G7238-MONOMER[p]"	0.0002308651896575781
2710	"G7239"	"G7239-MONOMER[p]"	0.00023086518965757837
2711	"G7240"	"G7240-MONOMER[i]"	0.00023086518965757816
2712	"G7242"	"G7242-MONOMER[c]"	0.00040043439167204275
2713	"G7243"	"G7243-MONOMER[i]"	0.00010996384849025018
2714	"G7244"	"G7244-MONOMER[c]"	0.00011411342767856153
2715	"G7245"	"G7245-MONOMER[c]"	0.00023086518965757848
2716	"G7246"	"G7246-MONOMER[c]"	0.00023086518965757816
2717	"G7247"	"G7247-MONOMER[c]"	0.0002308651896575781
2718	"G7248"	"G7248-MONOMER[c]"	0.00023086518965757807
2719	"G7250"	"G7250-MONOMER[c]"	0.00023086518965757824
2720	"G7251"	"G7251-MONOMER[i]"	0.00023086518965757832
2721	"G7252"	"G7252-MONOMER[p]"	0.00023086518965757802
2722	"G7255"	"G7255-MONOMER[c]"	0.00023086518965757816
2723	"G7256"	"G7256-MONOMER[o]"	0.00023086518965757813
2724	"G7257"	"G7257-MONOMER[c]"	0.00023086518965757813
2725	"G7258"	"G7258-MONOMER[i]"	0.0001265621652434954
2726	"G7260"	"G7260-MONOMER[c]"	0.0002308651896575782
2727	"G7261"	"G7261-MONOMER[c]"	0.00023086518965757813
2728	"G7262"	"G7262-MONOMER[c]"	0.0002308651896575781
2729	"G7263"	"G7263-MONOMER[c]"	0.0003734621269480193
2730	"G7265"	"G7265-MONOMER[i]"	0.00023086518965757807
2731	"G7266"	"G7266-MONOMER[c]"	0.0003942100228895762
2732	"G7267"	"G7267-MONOMER[p]"	9.12907421428492e-05
2733	"G7268"	"G7268-MONOMER[i]"	5.3944529448047216e-05
2734	"G7269"	"G7269-MONOMER[c]"	0.00014108569240258502
2735	"G7270"	"G7270-MONOMER[c]"	6.0168898230514217e-05
2736	"G7271"	"G7271-MONOMER[c]"	0.000259348699269458
2737	"G7272"	"G7272-MONOMER[c]"	6.846805660713687e-05
2738	"G7273"	"G7273-MONOMER[c]"	0.00023086518965757816
2739	"G7274"	"G7274-MONOMER[c]"	0.00023086518965757824
2740	"G7275"	"G7275-MONOMER[c]"	0.00023086518965757824
2741	"G7276"	"G7276-MONOMER[c]"	0.00023086518965757802
2742	"G7277"	"G7277-MONOMER[c]"	0.00023086518965757807
2743	"G7278"	"G7278-MONOMER[m]"	0.00023086518965757824
2744	"G7279"	"G7279-MONOMER[c]"	0.00018465627387985405
2745	"G7280"	"G7280-MONOMER[c]"	0.00044815455233762326
2746	"G7281"	"G7281-MONOMER[c]"	0.0002308651896575782
2747	"G7282"	"G7282-MONOMER[i]"	0.00023086518965757802
2748	"G7283"	"G7283-MONOMER[c]"	0.00023086518965757816
2749	"G7284"	"G7284-MONOMER[c]"	0.00023086518965757813
2750	"G7285"	"G7285-MONOMER[c]"	0.00023086518965757807
2751	"G7286"	"G7286-MONOMER[c]"	0.0002308651896575784
2752	"G7287"	"G7287-MONOMER[c]"	0.00023086518965757826
2753	"G7288"	"G7288-MONOMER[c]"	0.0002308651896575781
2754	"G7289"	"G7289-MONOMER[c]"	0.00023086518965757802
2755	"G7290"	"G7290-MONOMER[c]"	0.0002308651896575781
2756	"G7291"	"G7291-MONOMER[c]"	0.00023086518965757826
2757	"G7292"	"G7292-MONOMER[c]"	0.00023086518965757832
2758	"G7295"	"G7295-MONOMER[p]"	0.00023086518965757797
2759	"G7296"	"G7296-MONOMER[c]"	0.00023860080332790122
2760	"G7297"	"G7297-MONOMER[c]"	3.52714231006463e-05
2761	"G7298"	"G7298-MONOMER[i]"	0.0001867310634740096
2762	"G7307"	"G7307-MONOMER[c]"	0.00023086518965757813
2763	"G7308"	"G7308-MONOMER[c]"	0.00023086518965757837
2764	"G7310"	"G7310-MONOMER[i]"	0.00011203863808440582
2765	"G7311"	"G7311-MONOMER[o]"	9.544032133116055e-05
2766	"G7312"	"G7312-MONOMER[c]"	0.0007303259371427937
2767	"G7313"	"G7313-MONOMER[c]"	3.734621269480197e-05
2768	"G7314"	"G7314-MONOMER[i]"	0.00023086518965757807
2769	"G7315"	"G7315-MONOMER[i]"	0.0002308651896575781
2770	"G7316"	"G7316-MONOMER[o]"	0.00023086518965757807
2771	"G7317"	"G7317-MONOMER[p]"	0.00023086518965757813
2772	"G7318"	"G7318-MONOMER[c]"	0.0002634982784577692
2773	"G7319"	"G7319-MONOMER[c]"	0.00027802180561685885
2774	"G7320"	"G7320-MONOMER[e]"	0.0001576840091558304
2775	"G7321"	"G7321-MONOMER[i]"	0.00017013274672076435
2776	"G7322"	"G7322-MONOMER[i]"	3.942100228895757e-05
2777	"G7323"	"G7323-MONOMER[i]"	7.676721498375955e-05
2778	"G7324"	"G7324-MONOMER[c]"	0.00037553691654217494
2779	"G7325"	"G7325-MONOMER[c]"	0.0003444150726298396
2780	"G7326"	"G7326-MONOMER[c]"	0.0002780218056168591
2781	"G7327"	"G7327-MONOMER[c]"	0.0002946201223701043
2782	"G7328"	"G7328-MONOMER[i]"	0.00023086518965757807
2783	"G7329"	"G7329-MONOMER[c]"	0.0002308651896575778
2784	"G7331"	"G7331-MONOMER[c]"	0.0002308651896575781
2785	"G7337"	"G7337-MONOMER[i]"	0.00023086518965757807
2786	"G7338"	"G7338-MONOMER[c]"	0.0002308651896575782
2787	"G7342"	"G7342-MONOMER[p]"	0.00023086518965757807
2788	"G7343"	"G7343-MONOMER[c]"	0.00023086518965757816
2789	"G7344"	"G7344-MONOMER[c]"	0.00023086518965757807
2790	"G7345"	"G7345-MONOMER[i]"	4.357058147726893e-05
2791	"G7346"	"G7346-MONOMER[c]"	0.0002676478576460806
2792	"G7347"	"G7347-MONOMER[c]"	6.639326701298125e-05
2793	"G7348"	"G7348-MONOMER[p]"	8.506637336038223e-05
2794	"G7349"	"G7349-MONOMER[c]"	0.00028839575358763716
2795	"G7350"	"G7350-MONOMER[i]"	3.5271423100646256e-05
2796	"G7352"	"G7352-MONOMER[e]"	0.0003942100228895759
2797	"G7354"	"G7354-MONOMER[c]"	2.9047054318179262e-05
2798	"G7355"	"G7355-MONOMER[i]"	0.00016805795712660868
2799	"EG12442"	"G7356-MONOMER[i]"	9.544032133116043e-05
2800	"G7357"	"G7357-MONOMER[c]"	0.00028839575358763695
2801	"G7358"	"G7358-MONOMER[c]"	0.000246899961704524
2802	"G7359"	"G7359-MONOMER[c]"	0.0002308651896575782
2803	"G7360"	"G7360-MONOMER[c]"	0.0002308651896575781
2804	"G7361"	"G7361-MONOMER[c]"	0.0002308651896575781
2805	"G7362"	"G7362-MONOMER[c]"	7.88420045779152e-05
2806	"G7363"	"G7363-MONOMER[c]"	4.5645371071424585e-05
2807	"G7364"	"G7364-MONOMER[c]"	0.0002308651896575781
2808	"G7365"	"G7365-MONOMER[c]"	0.0001556092195616747
2809	"G7366"	"G7366-MONOMER[c]"	4.357058147726893e-05
2810	"G7367"	"G7367-MONOMER[c]"	0.00023086518965757807
2811	"G7368"	"G7368-MONOMER[c]"	0.00023086518965757813
2812	"G7369"	"G7369-MONOMER[m]"	0.00023086518965757813
2813	"G7370"	"G7370-MONOMER[m]"	0.0002308651896575782
2814	"G7371"	"G7371-MONOMER[i]"	0.000230865189657578
2815	"G7372"	"G7372-MONOMER[c]"	0.00023086518965757824
2816	"G7373"	"G7373-MONOMER[c]"	0.00023086518965757816
2817	"G7374"	"G7374-MONOMER[i]"	0.0002308651896575782
2818	"G7375"	"G7375-MONOMER[i]"	0.00023086518965757816
2819	"G7376"	"G7376-MONOMER[i]"	0.0002308651896575779
2820	"G7377"	"G7377-MONOMER[i]"	0.0002308651896575781
2821	"G7378"	"G7378-MONOMER[c]"	0.0002308651896575781
2822	"G7379"	"G7379-MONOMER[c]"	0.00023086518965757813
2823	"G7380"	"G7380-MONOMER[c]"	0.0002308651896575782
2824	"G7381"	"G7381-MONOMER[c]"	0.000230865189657578
2825	"G7382"	"G7382-MONOMER[c]"	2.074789594155663e-05
2826	"G7383"	"G7383-MONOMER[m]"	0.000230865189657578
2827	"G7384"	"G7384-MONOMER[c]"	0.00023086518965757813
2828	"G7385"	"G7385-MONOMER[c]"	0.00023086518965757832
2829	"G7389"	"G7389-MONOMER[c]"	0.0002308651896575781
2830	"G7391"	"G7390-MONOMER[c]"	0.0002308651896575781
2831	"G7392"	"G7392-MONOMER[c]"	0.0002308651896575781
2832	"G7393"	"G7393-MONOMER[c]"	0.0002308651896575779
2833	"G7394"	"G7394-MONOMER[c]"	0.00023086518965757834
2834	"G7395"	"G7395-MONOMER[i]"	0.00025727390967530224
2835	"G7396"	"G7396-MONOMER[i]"	0.000522846977727227
2836	"G7397"	"G7397-MONOMER[c]"	0.00023086518965757834
2837	"G7398"	"G7398-MONOMER[c]"	0.00023086518965757797
2838	"G7399"	"G7399-MONOMER[i]"	0.00023086518965757807
2839	"G7401"	"G7401-MONOMER[c]"	0.00023086518965757788
2840	"G7402"	"G7402-MONOMER[c]"	4.357058147726893e-05
2841	"G7404"	"G7404-MONOMER[i]"	0.0002308651896575781
2842	"G7405"	"G7405-MONOMER[i]"	4.1495791883113236e-05
2843	"G7406"	"G7406-MONOMER[i]"	3.319663350649061e-05
2844	"G7407"	"G7407-MONOMER[i]"	4.149579188311325e-06
2845	"G7408"	"G7408-MONOMER[c]"	0.00011826300686687274
2846	"G7409"	"G7409-MONOMER[c]"	0.00023086518965757832
2847	"G7410"	"G7410-MONOMER[o]"	0.00041703270842528823
2848	"G7413"	"G7413-MONOMER[c]"	0.00023086518965757826
2849	"G7414"	"G7414-MONOMER[c]"	0.00017220753631492006
2850	"G7415"	"G7415-MONOMER[c]"	0.00023086518965757802
2851	"G7416"	"G7416-MONOMER[c]"	0.00019503022185063238
2852	"G7417"	"G7417-MONOMER[c]"	0.0002308651896575781
2853	"G7418"	"G7418-MONOMER[c]"	0.00023086518965757813
2854	"G7419"	"G7419-MONOMER[c]"	0.00023086518965757802
2855	"G7420"	"G7420-MONOMER[c]"	0.000230865189657578
2856	"G7422"	"G7422-MONOMER[c]"	0.00010373947970778318
2857	"G7423"	"G7423-MONOMER[c]"	5.8094108636358525e-05
2858	"G7424"	"G7424-MONOMER[i]"	3.319663350649062e-05
2859	"G7425"	"G7425-MONOMER[c]"	0.00023086518965757813
2860	"G7426"	"G7426-MONOMER[c]"	0.00023086518965757816
2861	"G7427"	"G7427-MONOMER[c]"	0.0002308651896575782
2862	"G7428"	"G7428-MONOMER[c]"	0.00023086518965757816
2863	"G7429"	"G7429-MONOMER[c]"	0.00023086518965757824
2864	"G7430"	"G7430-MONOMER[c]"	0.00023086518965757824
2865	"G7431"	"G7431-MONOMER[c]"	0.0005124730297564488
2866	"G7432"	"G7432-MONOMER[c]"	4.149579188311325e-06
2867	"G7433"	"G7433-MONOMER[c]"	0.0002308651896575782
2868	"G7434"	"G7434-MONOMER[c]"	0.00023086518965757816
2869	"G7435"	"G7435-MONOMER[c]"	0.0002308651896575781
2870	"G7436"	"G7436-MONOMER[c]"	0.00023086518965757824
2871	"G7439"	"G7439-MONOMER[c]"	0.000230865189657578
2872	"G7440"	"G7440-MONOMER[c]"	0.00023086518965757837
2873	"G7442"	"G7442-MONOMER[c]"	0.00023086518965757797
2874	"G7443"	"G7443-MONOMER[c]"	0.0003485646518181514
2875	"G7444"	"G7444-MONOMER[i]"	0.0002308651896575785
2876	"G7446"	"G7446-MONOMER[c]"	0.00023086518965757816
2877	"G7448"	"G7448-MONOMER[c]"	0.0002448251721103682
2878	"G7449"	"G7449-MONOMER[c]"	0.0001390109028084294
2879	"G7450"	"G7450-MONOMER[c]"	0.0003527142310064626
2880	"G7451"	"G7451-MONOMER[c]"	0.00034648986222399566
2881	"G7452"	"G7452-MONOMER[c]"	0.0003381907038473731
2882	"G7453"	"G7453-MONOMER[i]"	0.00023086518965757824
2883	"G7454"	"G7454-MONOMER[c]"	0.00011203863808440577
2884	"G7455"	"G7455-MONOMER[c]"	0.0002676478576460804
2885	"G7456"	"G7456-MONOMER[c]"	0.00021162853860387767
2886	"G7457"	"G7457-MONOMER[o]"	0.0001473100611850521
2887	"G7458"	"G7458-MONOMER[p]"	9.54403213311605e-05
2888	"G7459"	"G7459-MONOMER[c]"	6.431847741882552e-05
2889	"G7460"	"G7460-MONOMER[i]"	0.00011411342767856152
2890	"G7461"	"G7461-MONOMER[i]"	0.0001991798010389437
2891	"G7462"	"G7462-MONOMER[c]"	0.0002966949119642599
2892	"G7463"	"G7463-MONOMER[c]"	0.00023086518965757816
2893	"G7464"	"G7464-MONOMER[c]"	0.0001265621652434954
2894	"G7466"	"G7466-MONOMER[c]"	0.000230865189657578
2895	"G7467"	"G7467-MONOMER[c]"	0.00023086518965757813
2896	"G7468"	"G7468-MONOMER[m]"	0.0002308651896575781
2897	"G7469"	"G7469-MONOMER[c]"	0.00023086518965757826
2898	"G7470"	"G7470-MONOMER[c]"	0.000230865189657578
2899	"G7471"	"G7471-MONOMER[c]"	0.00023086518965757832
2900	"G7472"	"G7472-MONOMER[c]"	0.00023086518965757813
2901	"G7473"	"G7473-MONOMER[c]"	0.0002308651896575781
2902	"G7474"	"G7474-MONOMER[p]"	0.00023086518965757788
2903	"G7475"	"G7475-MONOMER[c]"	0.00023086518965757834
2904	"G7476"	"G7476-MONOMER[m]"	0.00023086518965757788
2905	"G7477"	"G7477-MONOMER[c]"	0.0002308651896575779
2906	"G7478"	"G7478-MONOMER[c]"	0.00023086518965757826
2907	"G7479"	"G7479-MONOMER[c]"	0.00023086518965757797
2908	"G6213"	"G7480-MONOMER[c]"	0.00023086518965757807
2909	"G7482"	"G7482-MONOMER[c]"	0.0002308651896575781
2910	"G7483"	"G7483-MONOMER[p]"	0.00023086518965757813
2911	"G7484"	"G7484-MONOMER[p]"	0.00010788905889609447
2912	"G7485"	"G7485-MONOMER[c]"	0.00023086518965757837
2913	"G7486"	"G7486-MONOMER[c]"	0.00023086518965757802
2914	"G7487"	"G7487-MONOMER[c]"	0.0002308651896575781
2915	"G7488"	"G7488-MONOMER[c]"	0.00023086518965757824
2916	"G7489"	"G7489-MONOMER[c]"	0.00023086518965757826
2917	"G7490"	"G7490-MONOMER[c]"	0.00023086518965757813
2918	"G7491"	"G7491-MONOMER[c]"	0.00023086518965757816
2919	"G7492"	"G7492-MONOMER[c]"	0.00023086518965757816
2920	"G7493"	"G7493-MONOMER[c]"	0.0002308651896575781
2921	"G7494"	"G7494-MONOMER[c]"	0.000230865189657578
2922	"G7495"	"G7495-MONOMER[c]"	0.00023086518965757797
2923	"G7496"	"G7496-MONOMER[c]"	0.00023086518965757824
2924	"G7497"	"G7497-MONOMER[c]"	0.00023086518965757807
2925	"G7498"	"G7498-MONOMER[c]"	0.00023086518965757813
2926	"G7499"	"G7499-MONOMER[c]"	0.00023086518965757834
2927	"G7500"	"G7500-MONOMER[c]"	5.601931904220288e-05
2928	"G7502"	"G7502-MONOMER[c]"	0.00023086518965757807
2929	"G7503"	"G7504-MONOMER[i]"	0.00023086518965757813
2930	"G7505"	"G7505-MONOMER[i]"	0.00023086518965757797
2931	"G7506"	"G7506-MONOMER[c]"	0.00023086518965757807
2932	"G7509"	"G7509-MONOMER[i]"	3.52714231006463e-05
2933	"G7510"	"G7510-MONOMER[c]"	0.0003734621269480192
2934	"G7511"	"G7511-MONOMER[c]"	0.00045645371071424587
2935	"G7512"	"G7512-MONOMER[i]"	3.319663350649061e-05
2936	"G7513"	"G7513-MONOMER[c]"	0.0004502293419317786
2937	"G7514"	"G7514-MONOMER[c]"	0.0002308651896575782
2938	"G7515"	"G7515-MONOMER[c]"	0.00023086518965757826
2939	"G7516"	"G7516-MONOMER[c]"	0.00023086518965757802
2940	"G7517"	"G7517-MONOMER[c]"	0.00023086518965757816
2941	"G7518"	"G7518-MONOMER[c]"	0.00023086518965757816
2942	"G7520"	"G7520-MONOMER[c]"	0.00023086518965757807
2943	"G7521"	"G7521-MONOMER[c]"	9.54403213311605e-05
2944	"G7522"	"G7522-MONOMER[c]"	0.00023086518965757813
2945	"G7523"	"G7523-MONOMER[c]"	0.00023086518965757834
2946	"G7524"	"G7524-MONOMER[c]"	0.00027179743683439174
2947	"G7525"	"G7525-MONOMER[c]"	0.0001307117444318068
2948	"G7526"	"G7526-MONOMER[c]"	0.0002308651896575782
2949	"G7527"	"G7527-MONOMER[c]"	0.00022407727616881155
2950	"G7528"	"G7528-MONOMER[i]"	0.00020125459063309942
2951	"G7529"	"G7529-MONOMER[c]"	6.639326701298121e-05
2952	"G7530"	"G7530-MONOMER[c]"	0.00027179743683439185
2953	"G7531"	"G7531-MONOMER[c]"	7.884200457791522e-05
2954	"G7532"	"G7532-MONOMER[c]"	0.0004917251338148923
2955	"G7533"	"G7533-MONOMER[o]"	0.0001369361132142736
2956	"G7534"	"G7534-MONOMER[i]"	0.00023086518965757824
2957	"G7535"	"G7535-MONOMER[c]"	0.00023086518965757824
2958	"G7536"	"G7536-MONOMER[c]"	0.00023086518965757816
2959	"G7537"	"G7537-MONOMER[i]"	0.00023086518965757813
2960	"G7538"	"G7538-MONOMER[o]"	0.00018880585306816532
2961	"G7539"	"G7539-MONOMER[i]"	3.527142310064624e-05
2962	"G7541"	"G7541-MONOMER[i]"	0.00013693611321427378
2963	"G7543"	"G7543-MONOMER[c]"	0.0002308651896575779
2964	"G7544"	"G7544-MONOMER[c]"	0.00023086518965757837
2965	"G7545"	"G7545-MONOMER[c]"	0.00023086518965757807
2966	"G7546"	"G7546-MONOMER[c]"	0.00011411342767856144
2967	"G7547"	"G7547-MONOMER[c]"	0.00023086518965757832
2968	"G7549"	"G7549-MONOMER[i]"	0.00023086518965757802
2969	"G7550"	"G7550-MONOMER[c]"	0.00023086518965757807
2970	"G7551"	"G7551-MONOMER[c]"	0.00023086518965757816
2971	"G7552"	"G7552-MONOMER[c]"	0.000230865189657578
2972	"G7553"	"G7553-MONOMER[c]"	0.00036723775816555255
2973	"G7555"	"G7555-MONOMER[c]"	0.00023086518965757807
2974	"G7556"	"G7556-MONOMER[c]"	0.00023086518965757802
2975	"G7557"	"G7557-MONOMER[c]"	0.00023086518965757802
2976	"G7558"	"G7558-MONOMER[c]"	0.00023086518965757824
2977	"G7559"	"G7559-MONOMER[i]"	0.00023030164495127867
2978	"G7563"	"G7563-MONOMER[c]"	0.0002800965952110144
2979	"G7564"	"G7564-MONOMER[c]"	0.0004979495025973589
2980	"G7566"	"G7566-MONOMER[p]"	0.00023086518965757824
2981	"G7567"	"G7567-MONOMER[o]"	0.00023086518965757816
2982	"G7568"	"G7568-MONOMER[c]"	0.0002697226472402363
2983	"G7571"	"G7571-MONOMER[c]"	0.0001867310634740097
2984	"G7572"	"G7572-MONOMER[c]"	1.6598316753245306e-05
2985	"G7573"	"G7573-MONOMER[c]"	0.00023086518965757837
2986	"G7574"	"G7574-MONOMER[o]"	0.0008153923105031761
2987	"G7575"	"G7575-MONOMER[c]"	0.00023086518965757786
2988	"G7577"	"G7577-MONOMER[i]"	0.0002308651896575782
2989	"G7578"	"G7578-MONOMER[c]"	4.772016066558028e-05
2990	"G7579"	"G7579-MONOMER[c]"	4.35705814772689e-05
2991	"G7580"	"G7580-MONOMER[c]"	4.7720160665580216e-05
2992	"G7582"	"G7582-MONOMER[c]"	0.0009378048965583603
2993	"G7585"	"G7585-MONOMER[o]"	0.00023086518965757826
2994	"G7586"	"G7586-MONOMER[p]"	0.0002308651896575781
2995	"G7587"	"G7587-MONOMER[p]"	0.0002308651896575781
2996	"G7588"	"G7588-MONOMER[i]"	0.00023086518965757813
2997	"G7589"	"G7589-MONOMER[i]"	0.00023086518965757788
2998	"G7590"	"G7590-MONOMER[c]"	0.00028632096399348146
2999	"G7593"	"G7593-MONOMER[c]"	0.000587165455146053
3000	"G7594"	"G7594-MONOMER[c]"	0.0005415200840746279
3001	"G7595"	"G7595-MONOMER[i]"	0.00023086518965757807
3002	"G7596"	"G7596-MONOMER[c]"	0.0002308651896575778
3003	"G7597"	"G7597-MONOMER[c]"	0.0002308651896575781
3004	"G7598"	"G7598-MONOMER[o]"	0.00023086518965757816
3005	"G7599"	"G7599-MONOMER[p]"	0.0002308651896575782
3006	"G7601"	"G7601-MONOMER[c]"	0.00023086518965757816
3007	"G7602"	"G7602-MONOMER[c]"	0.00023086518965757807
3008	"G7603"	"G7603-MONOMER[c]"	0.0003112184391233495
3009	"G7604"	"G7604-MONOMER[c]"	0.00023086518965757813
3010	"G7605"	"G7605-MONOMER[i]"	0.00023086518965757824
3011	"G7606"	"G7606-MONOMER[p]"	0.0002531243304869907
3012	"G7607"	"G7607-MONOMER[i]"	0.00016598316753245297
3013	"G7608"	"G7608-MONOMER[i]"	0.00023086518965757813
3014	"G7609"	"G7609-MONOMER[i]"	0.00012241258605518403
3015	"G7610"	"G7610-MONOMER[i]"	0.0001286369548376511
