FE,ZN,MN,CU,MO,NI,CO,Protein ID
0,0,0,0,0,0,0,G7367-MONOMER
0,0,0,0,0,0,0,G7368-MONOMER
0,0,0,0,0,0,0,G7369-MONOMER
0,0,0,0,0,0,0,G7370-MONOMER
0,0,0,0,0,0,0,G7371-MONOMER
0,0,0,0,0,0,0,G7372-MONOMER
0,0,0,0,0,0,0,G7373-MONOMER
0,0,0,0,0,0,0,G7376-MONOMER
0,0,0,0,0,0,0,G7377-MONOMER
0,0,0,0,0,0,0,G7378-MONOMER
0,1,0,0,0,0,0,G7379-MONOMER
0,0,0,0,0,0,0,G7380-MONOMER
0,0,0,0,0,0,0,G7381-MONOMER
0,0,0,0,0,0,0,G7382-MONOMER
0,0,0,0,0,0,0,G7383-MONOMER
0,0,0,0,0,0,0,G7384-MONOMER
0,0,0,0,0,0,0,G7385-MONOMER
0,0,0,0,0,0,0,G7389-MONOMER
1,0,0,0,0,0,0,G7394-MONOMER
0,0,0,0,0,0,0,G7395-MONOMER
0,0,0,0,0,0,0,G7396-MONOMER
0,0,0,0,0,0,0,G7397-MONOMER
0,0,0,0,0,0,0,G7398-MONOMER
0,0,0,0,0,0,0,G7399-MONOMER
0,0,0,0,0,0,0,G7401-MONOMER
0,0,0,0,0,0,0,G7402-MONOMER
0,0,0,0,0,0,0,G7405-MONOMER
0,0,0,0,0,0,0,G7406-MONOMER
0,0,0,0,0,0,0,G7407-MONOMER
0,0,0,0,0,0,0,G7408-MONOMER
0,0,0,0,0,0,0,G7409-MONOMER
0,0,0,0,0,0,0,G7410-MONOMER
3,0,0,0,0,0,0,G7413-MONOMER
0,0,0,0,0,1,0,G7414-MONOMER
0,0,2,0,0,0,0,G7415-MONOMER
0,0,0,0,0,0,0,G7416-MONOMER
0,0,0,0,0,0,0,G7417-MONOMER
0,0,0,0,0,0,0,G7418-MONOMER
0,1,0,0,0,0,0,G7419-MONOMER
0,0,0,0,0,0,0,G7420-MONOMER
0,0,0,0,0,0,0,G7422-MONOMER
0,0,0,0,0,0,0,G7423-MONOMER
0,0,0,0,0,0,0,G7424-MONOMER
0,0,0,0,0,0,0,G7425-MONOMER
0,0,0,0,0,0,0,G7426-MONOMER
0,0,0,0,0,0,0,G7427-MONOMER
0,0,0,0,0,0,0,G7428-MONOMER
0,0,0,0,0,0,0,G7429-MONOMER
0,0,0,0,0,0,0,G7430-MONOMER
0,1,0,0,0,0,0,G7431-MONOMER
0,0,0,0,0,0,0,G7432-MONOMER
0,0,0,0,0,0,0,G7433-MONOMER
0,0,0,0,0,0,0,G7434-MONOMER
0,0,0,0,0,0,0,G7435-MONOMER
0,0,0,0,0,0,0,G7436-MONOMER
0,0,0,0,0,0,0,G7439-MONOMER
0,0,0,0,0,0,0,G7440-MONOMER
0,0,0,0,0,0,0,G7442-MONOMER
4,0,0,0,0,0,0,G7443-MONOMER
0,0,0,0,0,0,0,G7444-MONOMER
0,0,0,0,0,0,0,G7446-MONOMER
0,0,0,0,0,0,0,G7448-MONOMER
0,0,0,0,0,0,0,G7449-MONOMER
0,0,0,0,0,0,0,G7450-MONOMER
0,0,0,0,0,0,0,G7451-MONOMER
0,0,0,0,0,0,0,G7452-MONOMER
0,0,0,0,0,0,0,G7453-MONOMER
0,0,0,0,0,0,0,G7454-MONOMER
0,0,0,0,0,0,0,G7455-MONOMER
0,0,0,0,0,0,0,G7456-MONOMER
0,0,0,0,0,0,0,G7457-MONOMER
0,0,0,0,0,0,0,G7458-MONOMER
0,0,0,0,0,0,0,G7459-MONOMER
0,0,0,0,0,0,0,G7460-MONOMER
0,0,0,0,0,0,0,G7461-MONOMER
0,0,0,0,0,0,0,G7462-MONOMER
0,1,0,0,0,0,0,G7463-MONOMER
0,0,0,0,0,0,0,G7464-MONOMER
0,0,0,0,0,0,0,G7466-MONOMER
0,0,0,0,0,0,0,G7467-MONOMER
0,0,0,0,0,0,0,G7468-MONOMER
0,0,0,0,0,0,0,G7469-MONOMER
0,0,0,0,0,0,0,G7470-MONOMER
0,0,0,0,0,0,0,G7471-MONOMER
0,0,0,0,0,0,0,G7472-MONOMER
0,0,0,0,0,0,0,G7473-MONOMER
0,0,0,0,0,0,0,G7474-MONOMER
0,0,0,0,0,0,0,G7475-MONOMER
0,0,0,0,0,0,0,G7476-MONOMER
0,0,0,0,0,0,0,G7478-MONOMER
0,0,0,0,0,0,0,G7479-MONOMER
0,0,0,0,0,0,0,G7480-MONOMER
0,0,0,0,0,0,0,G7482-MONOMER
0,0,0,0,0,0,0,G7483-MONOMER
0,0,0,0,0,0,0,G7484-MONOMER
0,0,0,0,1,0,0,G7485-MONOMER
0,0,0,0,0,0,0,G7486-MONOMER
2,0,0,0,0,0,0,G7487-MONOMER
0,0,0,0,0,0,0,G7488-MONOMER
0,0,0,0,0,0,0,G7489-MONOMER
0,0,0,0,0,0,0,G7490-MONOMER
0,2,0,0,0,0,0,G7491-MONOMER
0,0,0,0,0,0,0,G7492-MONOMER
0,0,0,0,0,0,0,G7493-MONOMER
0,0,0,0,0,0,0,G7494-MONOMER
0,0,0,0,0,0,0,G7495-MONOMER
0,0,0,0,0,0,0,G7496-MONOMER
4,0,0,0,0,0,0,G7497-MONOMER
0,1,0,0,0,0,0,G7498-MONOMER
0,0,0,0,0,0,0,G7499-MONOMER
0,0,0,0,1,0,0,G7500-MONOMER
0,1,0,0,0,0,0,G7502-MONOMER
0,0,0,0,0,0,0,G7504-MONOMER
16,0,0,0,0,0,0,G7505-MONOMER
20,0,0,0,0,0,0,G7506-MONOMER
0,0,0,0,0,0,0,G7509-MONOMER
0,0,0,0,0,0,0,G7510-MONOMER
0,0,0,0,0,0,0,G7511-MONOMER
0,0,0,0,0,0,0,G7512-MONOMER
0,0,0,0,0,0,0,G7513-MONOMER
0,0,0,0,0,0,0,G7514-MONOMER
0,0,0,0,0,0,0,G7515-MONOMER
0,0,0,0,0,0,0,G7516-MONOMER
0,0,0,0,0,0,0,G7517-MONOMER
0,0,0,0,0,0,0,G7518-MONOMER
0,0,0,0,0,0,0,G7520-MONOMER
0,0,0,0,0,0,0,G7521-MONOMER
0,0,0,0,0,0,0,G7522-MONOMER
0,0,0,0,0,0,0,G7523-MONOMER
0,0,0,0,0,0,0,G7524-MONOMER
0,0,0,0,0,0,0,G7525-MONOMER
0,0,0,0,0,0,0,G7526-MONOMER
0,0,0,0,0,0,0,G7527-MONOMER
0,0,0,0,0,0,0,G7528-MONOMER
0,0,0,0,0,0,0,G7529-MONOMER
0,0,0,0,0,0,0,G7530-MONOMER
4,0,0,0,0,0,0,G7531-MONOMER
0,0,0,0,0,0,0,G7532-MONOMER
0,0,0,0,0,0,0,G7533-MONOMER
0,0,0,0,0,0,0,G7534-MONOMER
0,0,0,0,0,0,0,G7535-MONOMER
0,0,0,0,0,0,0,G7536-MONOMER
0,0,0,0,0,0,0,G7537-MONOMER
0,0,0,0,0,0,0,G7538-MONOMER
0,0,0,0,0,0,0,G7539-MONOMER
0,0,0,0,0,0,0,G7541-MONOMER
0,0,0,0,0,0,0,G7543-MONOMER
0,0,0,0,0,0,0,G7544-MONOMER
0,0,0,0,0,0,0,G7545-MONOMER
0,0,0,0,0,0,0,G7546-MONOMER
0,0,0,0,0,0,0,G7547-MONOMER
0,0,0,0,0,0,0,G7549-MONOMER
0,0,0,0,0,0,0,G7550-MONOMER
0,0,0,0,0,0,0,G7551-MONOMER
0,0,0,0,0,0,0,G7552-MONOMER
0,0,0,0,0,0,0,G7553-MONOMER
0,0,0,0,0,0,0,G7555-MONOMER
0,0,0,0,0,0,0,G7557-MONOMER
0,0,0,0,0,0,0,G7558-MONOMER
0,0,0,0,0,0,0,G7559-MONOMER
0,0,0,0,0,0,0,G7563-MONOMER
0,1,0,0,0,0,0,G7564-MONOMER
0,0,0,0,0,0,0,G7566-MONOMER
0,0,0,0,0,0,0,G7567-MONOMER
4,0,0,0,0,0,0,G7568-MONOMER
0,1,0,0,0,0,0,G7571-MONOMER
0,0,0,0,0,0,0,G7572-MONOMER
0,0,0,0,0,0,0,G7573-MONOMER
0,0,0,0,0,0,0,G7574-MONOMER
0,0,0,0,0,0,0,G7575-MONOMER
0,0,0,0,0,0,0,G7577-MONOMER
0,0,0,0,0,0,0,G7578-MONOMER
2,0,0,0,0,0,0,G7579-MONOMER
0,0,0,0,0,0,0,G7580-MONOMER
0,0,0,0,0,0,0,G7582-MONOMER
0,0,0,0,0,0,0,G7585-MONOMER
0,0,0,0,0,0,0,G7586-MONOMER
0,0,0,0,0,0,0,G7587-MONOMER
0,0,0,0,0,0,0,G7588-MONOMER
0,0,0,0,0,0,0,G7589-MONOMER
0,0,0,0,0,0,0,G7590-MONOMER
0,0,0,0,0,0,0,G7593-MONOMER
0,0,0,0,0,0,0,G7594-MONOMER
0,0,0,0,0,0,0,G7595-MONOMER
0,0,0,0,0,0,0,G7596-MONOMER
0,0,0,0,0,0,0,G7597-MONOMER
0,0,0,0,0,0,0,G7598-MONOMER
0,0,0,0,0,0,0,G7599-MONOMER
0,0,0,0,0,0,0,G7601-MONOMER
0,0,0,0,0,0,0,G7602-MONOMER
0,0,0,0,0,0,0,G7603-MONOMER
0,0,0,0,0,0,0,G7604-MONOMER
0,0,0,0,0,0,0,G7605-MONOMER
0,0,0,0,0,0,0,G7606-MONOMER
0,0,0,0,0,0,0,G7607-MONOMER
0,0,0,0,0,0,0,G7608-MONOMER
0,0,0,0,0,0,0,G7609-MONOMER
0,0,0,0,0,0,0,G7610-MONOMER
0,0,0,0,0,0,0,G7611-MONOMER
0,0,0,0,0,0,0,G7612-MONOMER
0,0,0,0,0,0,0,G7613-MONOMER
0,0,0,0,0,0,0,G7614-MONOMER
0,0,0,0,0,0,0,G7615-MONOMER
0,0,0,0,0,0,0,G7616-MONOMER
0,0,0,0,0,0,0,G7617-MONOMER
0,0,0,0,0,0,0,G7618-MONOMER
0,0,0,0,0,0,0,G7619-MONOMER
0,0,0,0,0,0,0,G7620-MONOMER
0,0,0,0,0,0,0,G7621-MONOMER
0,0,0,0,0,0,0,G7622-MONOMER
0,0,0,0,0,0,0,G7626-MONOMER
0,0,0,0,0,0,0,G7629-MONOMER
0,0,0,0,0,0,0,G7630-MONOMER
0,0,0,0,0,0,0,G7631-MONOMER
0,0,0,0,0,0,0,G7632-MONOMER
0,0,0,0,0,0,0,G7633-MONOMER
0,0,0,0,0,0,0,G7634-MONOMER
0,0,0,0,0,0,0,G7636-MONOMER
0,0,0,0,0,0,0,G7637-MONOMER
0,0,0,0,0,0,0,G7638-MONOMER
0,0,0,0,0,0,0,G7639-MONOMER
0,0,0,0,0,0,0,G7640-MONOMER
0,0,0,0,0,0,0,G7641-MONOMER
0,0,0,0,0,0,0,G7642-MONOMER
0,0,0,0,0,0,0,G7643-MONOMER
0,0,0,0,0,0,0,G7644-MONOMER
0,0,0,0,0,0,0,G7645-MONOMER
0,0,0,0,0,0,0,G7646-MONOMER
0,0,0,0,0,0,0,G7647-MONOMER
0,0,0,0,0,0,0,G7648-MONOMER
0,0,0,0,0,0,0,G7649-MONOMER
0,0,0,0,0,0,0,G7650-MONOMER
0,0,0,0,0,0,0,G7651-MONOMER
4,0,0,0,0,0,0,G7652-MONOMER
4,0,0,0,0,0,0,G7653-MONOMER
0,0,0,0,0,0,0,G7654-MONOMER
0,0,0,0,0,0,0,G7655-MONOMER
0,0,0,0,0,0,0,G7656-MONOMER
0,0,0,0,0,0,0,G7657-MONOMER
0,0,0,0,0,0,0,G7658-MONOMER
0,0,0,0,0,0,0,G7659-MONOMER
0,1,0,0,0,0,0,G7662-MONOMER
0,0,0,0,0,0,0,G7663-MONOMER
0,0,0,0,0,0,0,G7664-MONOMER
0,0,0,0,0,0,0,G7667-MONOMER
0,0,0,0,0,0,0,G7668-MONOMER
4,0,0,0,0,0,0,G7669-MONOMER
0,0,0,0,0,0,0,G7670-MONOMER
0,0,0,0,0,0,0,G7671-MONOMER
0,0,0,0,0,0,0,G7673-MONOMER
0,0,0,0,0,0,0,G7674-MONOMER
0,0,0,0,0,0,0,G7675-MONOMER
0,0,0,0,0,0,0,G7678-MONOMER
0,0,0,0,0,0,0,G7680-MONOMER
0,0,0,0,0,0,0,G7681-MONOMER
0,0,0,0,0,0,0,G7682-MONOMER
0,0,0,0,0,0,0,G7683-MONOMER
0,0,0,0,0,0,0,G7684-MONOMER
0,0,0,0,0,0,0,G7685-MONOMER
0,0,0,0,0,0,0,G7686-MONOMER
0,0,0,0,0,0,0,G7687-MONOMER
0,0,0,0,0,0,0,G7688-MONOMER
0,0,0,0,0,0,0,G7689-MONOMER
0,0,0,0,0,0,0,G7690-MONOMER
0,0,0,0,0,0,0,G7693-MONOMER
0,0,0,0,0,0,0,G7694-MONOMER
0,0,0,0,0,0,0,G7695-MONOMER
0,0,0,0,0,0,0,G7696-MONOMER
0,0,0,0,0,0,0,G7697-MONOMER
0,0,0,0,0,0,0,G7698-MONOMER
0,0,0,0,0,0,0,G7699-MONOMER
0,0,0,0,0,0,0,G7701-MONOMER
0,0,0,0,0,0,0,G7702-MONOMER
0,0,0,0,0,0,0,G7703-MONOMER
0,1,0,0,0,0,0,G7704-MONOMER
0,0,0,0,0,0,0,G7705-MONOMER
0,0,0,0,0,0,0,G7706-MONOMER
0,0,0,0,0,0,0,G7707-MONOMER
0,0,0,0,0,0,0,G7708-MONOMER
0,0,0,0,0,0,0,G7709-MONOMER
0,0,0,0,0,0,0,G7710-MONOMER
0,0,0,0,0,0,0,G7711-MONOMER
0,0,0,0,0,0,0,G7712-MONOMER
0,0,0,0,0,0,0,G7713-MONOMER
0,0,0,0,0,0,0,G7714-MONOMER
0,0,0,0,0,0,0,G7715-MONOMER
0,0,0,0,0,0,0,G7716-MONOMER
0,0,0,0,0,0,0,G7717-MONOMER
0,0,0,0,0,0,0,G7718-MONOMER
0,0,0,0,0,0,0,G7719-MONOMER
0,0,0,0,0,0,0,G7721-MONOMER
0,0,0,0,0,0,0,G7722-MONOMER
0,0,0,0,0,0,0,G7723-MONOMER
0,0,0,0,0,0,0,G7724-MONOMER
0,0,0,0,0,0,0,G7726-MONOMER
0,0,0,0,0,0,0,G7727-MONOMER
0,0,0,0,0,0,0,G7728-MONOMER
0,0,0,0,0,0,0,G7729-MONOMER
0,0,0,0,0,0,0,G7730-MONOMER
0,2,0,0,0,0,0,G7731-MONOMER
0,0,1,0,0,0,0,G7732-MONOMER
0,0,0,0,0,0,0,G7733-MONOMER
0,0,0,0,0,0,0,G7734-MONOMER
0,0,0,0,0,0,0,G7735-MONOMER
0,0,0,0,0,0,0,G7736-MONOMER
0,0,0,0,0,0,0,G7737-MONOMER
0,0,0,0,0,0,0,G7738-MONOMER
0,0,0,0,0,0,0,G7739-MONOMER
0,0,0,0,0,0,0,G7740-MONOMER
0,0,0,0,0,0,0,G7741-MONOMER
0,0,0,0,0,0,0,G7742-MONOMER
0,0,0,0,0,0,0,G7743-MONOMER
0,0,0,0,0,0,0,G7744-MONOMER
0,0,0,0,0,0,0,G7745-MONOMER
0,0,0,0,0,0,0,G7746-MONOMER
0,0,0,0,0,0,0,G7747-MONOMER
0,0,0,0,0,0,0,G7748-MONOMER
0,0,0,0,0,0,0,G7750-MONOMER
0,0,2,0,0,0,0,G7751-MONOMER
0,0,0,0,0,0,0,G7752-MONOMER
0,0,0,0,0,0,0,G7753-MONOMER
0,0,0,0,0,0,0,G7756-MONOMER
0,0,0,0,0,0,0,G7757-MONOMER
0,0,0,0,0,0,0,G7758-MONOMER
0,0,0,0,0,0,0,G7759-MONOMER
0,0,0,0,0,0,0,G7760-MONOMER
0,0,0,0,0,0,0,G7762-MONOMER
0,0,0,0,0,0,0,G7763-MONOMER
0,0,0,0,0,0,0,G7767-MONOMER
0,0,0,0,0,0,0,G7769-MONOMER
0,0,0,0,0,0,0,G7776-MONOMER
0,0,0,0,0,0,0,G7777-MONOMER
0,0,0,0,0,0,0,G7790-MONOMER
0,0,0,0,0,0,0,G7798-MONOMER
0,0,0,0,0,0,0,G7800-MONOMER
0,0,0,0,0,0,0,G7802-MONOMER
0,0,0,0,0,0,0,G7804-MONOMER
0,0,0,0,0,0,0,G7808-MONOMER
0,0,0,0,0,0,0,G7814-MONOMER
0,0,0,0,0,0,0,G7816-MONOMER
0,0,0,0,0,0,0,G7821-MONOMER
0,0,0,0,0,0,0,G7823-MONOMER
0,0,0,0,0,0,0,G7825-MONOMER
0,0,0,0,0,0,0,G7828-MONOMER
0,0,0,0,0,0,0,G7829-MONOMER
0,0,0,0,0,0,0,G7830-MONOMER
0,0,0,0,0,0,0,G7832-MONOMER
0,0,0,0,0,0,0,G7834-MONOMER
0,0,0,0,0,0,0,G7835-MONOMER
4,0,0,0,0,0,0,G7836-MONOMER
0,0,0,0,0,0,0,G7837-MONOMER
0,0,0,0,0,0,0,G7838-MONOMER
0,0,0,0,0,0,0,G7839-MONOMER
0,0,0,0,0,0,0,G7840-MONOMER
0,1,0,0,0,0,0,G7841-MONOMER
0,1,0,0,0,0,0,G7842-MONOMER
8,0,0,0,0,0,0,G7843-MONOMER
0,0,0,0,0,0,0,G7844-MONOMER
0,0,0,0,0,0,0,G7845-MONOMER
0,0,0,0,0,0,0,G7846-MONOMER
0,0,0,0,0,0,0,G7847-MONOMER
0,0,0,0,0,0,0,G7848-MONOMER
0,0,0,0,0,0,0,G7849-MONOMER
0,0,0,0,0,0,0,G7850-MONOMER
0,0,0,0,0,0,0,G7851-MONOMER
0,0,0,0,0,0,0,G7852-MONOMER
0,0,0,0,0,0,0,G7853-MONOMER
0,0,0,0,0,0,0,G7854-MONOMER
0,0,0,0,0,0,0,G7855-MONOMER
0,0,0,0,0,0,0,G7858-MONOMER
0,0,0,0,0,0,0,G7859-MONOMER
0,1,0,0,0,0,0,G7860-MONOMER
0,0,0,0,0,0,0,G7861-MONOMER
0,0,0,0,0,0,0,G7862-MONOMER
0,0,0,0,0,0,0,G7863-MONOMER
0,0,0,0,0,0,0,G7864-MONOMER
0,0,0,0,0,0,0,G7865-MONOMER
0,0,0,0,0,0,0,G7866-MONOMER
0,0,0,0,0,0,0,G7867-MONOMER
0,0,0,0,0,0,0,G7868-MONOMER
0,0,0,0,0,0,0,G7869-MONOMER
0,0,0,0,0,0,0,G7870-MONOMER
0,0,0,0,0,0,0,G7871-MONOMER
0,0,0,0,0,0,0,G7872-MONOMER
0,0,0,0,0,0,0,G7873-MONOMER
0,0,0,0,0,0,0,G7874-MONOMER
0,0,0,0,0,0,0,G7875-MONOMER
0,0,0,0,0,0,0,G7876-MONOMER
0,0,0,0,0,0,0,G7877-MONOMER
0,0,0,0,0,0,0,G7879-MONOMER
0,0,0,0,0,0,0,G7880-MONOMER
0,0,0,0,0,0,0,G7882-MONOMER
0,0,0,0,0,0,0,G7883-MONOMER
0,0,0,0,0,0,0,G7884-MONOMER
0,0,0,0,0,0,0,G7885-MONOMER
0,0,0,0,0,0,0,G7886-MONOMER
0,0,0,0,0,0,0,G7887-MONOMER
0,0,0,0,0,0,0,G7888-MONOMER
0,0,0,0,0,0,0,G7889-MONOMER
0,0,0,0,0,0,0,G7890-MONOMER
0,0,0,0,0,0,0,G7891-MONOMER
0,0,0,0,0,0,0,G7898-MONOMER
0,0,0,0,0,0,0,G7899-MONOMER
0,0,0,0,0,0,0,G7900-MONOMER
0,0,0,0,0,0,0,G7901-MONOMER
0,0,0,0,0,0,0,G7902-MONOMER
0,0,0,0,0,0,0,G7903-MONOMER
0,0,0,0,0,0,0,G7904-MONOMER
0,0,0,0,0,0,0,G7907-MONOMER
0,0,0,0,0,0,0,G7908-MONOMER
0,0,0,0,0,0,0,G7909-MONOMER
0,0,0,0,0,0,0,G7910-MONOMER
0,0,0,0,0,0,0,G7911-MONOMER
0,0,0,0,0,0,0,G7912-MONOMER
0,0,0,0,0,0,0,G7913-MONOMER
0,0,0,0,0,0,0,G7914-MONOMER
0,0,0,0,0,0,0,G7915-MONOMER
0,0,0,0,0,0,0,G7916-MONOMER
0,0,0,0,0,0,0,G7917-MONOMER
0,0,0,0,0,0,0,G7918-MONOMER
0,0,0,0,0,0,0,G7919-MONOMER
0,0,0,0,0,0,0,G7920-MONOMER
0,0,0,0,0,0,0,G7921-MONOMER
0,0,0,0,0,0,0,G7922-MONOMER
0,0,0,0,0,0,0,G7923-MONOMER
0,0,0,0,0,0,0,G7924-MONOMER
0,2,0,0,0,0,0,G7925-MONOMER
0,0,0,0,0,0,0,G7926-MONOMER
0,0,0,0,0,0,0,G7927-MONOMER
0,0,0,0,0,0,0,G7928-MONOMER
0,0,0,0,0,0,0,G7929-MONOMER
0,0,0,0,0,0,0,G7930-MONOMER
4,0,0,0,0,0,0,G7931-MONOMER
0,0,0,0,0,0,0,G7932-MONOMER
0,0,0,0,0,0,0,G7933-MONOMER
0,0,0,0,0,0,0,G7934-MONOMER
0,0,0,0,0,0,0,G7936-MONOMER
0,0,0,0,0,0,0,G7937-MONOMER
0,0,0,0,0,0,0,G7938-MONOMER
0,0,0,0,0,0,0,G7940-MONOMER
0,0,0,0,0,0,0,G7941-MONOMER
0,0,0,0,0,0,0,G7942-MONOMER
0,0,0,0,0,0,0,G7944-MONOMER
0,2,0,0,0,0,0,G7945-MONOMER
0,0,0,0,0,0,0,G7946-MONOMER
0,0,0,0,0,0,0,G7947-MONOMER
0,0,0,0,0,0,0,G7948-MONOMER
2,0,0,0,0,0,0,G7949-MONOMER
0,0,0,0,0,0,0,G7950-MONOMER
0,0,0,0,0,0,0,G7951-MONOMER
0,0,0,0,0,0,0,G7952-MONOMER
12,0,0,0,0,0,0,G7953-MONOMER
0,0,0,0,0,0,0,G7954-MONOMER
0,0,0,0,0,0,0,G8202-MONOMER
0,0,0,0,0,0,0,G8205-MONOMER
0,0,0,0,0,0,0,G8210-MONOMER
0,0,0,0,0,0,0,G8221-MONOMER
0,0,0,0,0,0,0,GABATRANSAM-MONOMER
0,0,0,0,0,0,0,GABP-MONOMER
0,0,0,0,0,0,0,GALACTARDEHYDRA-MONOMER
0,2,0,0,0,0,0,GALACTITOLPDEHYD-MONOMER
0,0,0,0,0,0,0,GALACTOACETYLTRAN-MONOMER
0,0,0,0,0,0,0,GALACTOKIN-MONOMER
0,0,0,0,0,0,0,GALACTONATE-DEHYDRATASE-MONOMER
1,1,0,0,0,0,0,GALACTURIDYLYLTRANS-MONOMER
0,0,0,0,0,0,0,GALP-MONOMER
0,0,0,0,0,0,0,GALPMUT-MONOMER
0,0,0,0,0,0,0,GAPDH-A-MONOMER
0,0,0,0,0,0,0,GART-MONOMER
0,0,0,0,0,0,0,GARTRANSFORMYL2-MONOMER
0,0,0,0,0,0,0,GATA-MONOMER
0,0,0,0,0,0,0,GATB-MONOMER
0,0,0,0,0,0,0,GATC-MONOMER
0,0,0,0,0,0,0,GCVH-MONOMER
0,0,0,0,0,0,0,GCVP-MONOMER
0,0,0,0,0,0,0,GCVT-MONOMER
0,0,0,0,0,0,0,GDHA-MONOMER
0,0,0,0,0,0,0,GDPMANDEHYDRA-MONOMER
0,0,0,0,0,0,0,GDPMANMANHYDRO-MONOMER
0,0,0,0,0,0,0,GKI-MONOMER
0,0,0,0,0,0,0,GLCNACPTRANS-MONOMER
0,0,0,0,0,0,0,GLND-MONOMER
0,0,0,0,0,0,0,GLNE-MONOMER
0,0,0,0,0,0,0,GLNH-MONOMER
0,0,0,0,0,0,0,GLNP-MONOMER
0,0,0,0,0,0,0,GLNQ-MONOMER
0,0,0,0,0,0,0,GLNS-MONOMER
0,0,0,0,0,0,0,GLPF-MONOMER
0,0,0,0,0,0,0,GLPT-MONOMER
0,0,0,0,0,0,0,GLTJ-MONOMER
0,0,0,0,0,0,0,GLTK-MONOMER
0,0,0,0,0,0,0,GLTL-MONOMER
0,0,0,0,0,0,0,GLTP-MONOMER
0,0,0,0,0,0,0,GLTS-MONOMER
0,0,0,0,0,0,0,GLU6PDEHYDROG-MONOMER
0,0,0,0,0,0,0,GLUC1PADENYLTRANS-MONOMER
0,0,0,0,0,0,0,GLUC1PURIDYLTRANS-MONOMER
0,0,0,0,0,0,0,GLUCARDEHYDRA-MONOMER
0,0,0,0,0,0,0,GLUCDEHYDROG-MONOMER
0,0,0,0,0,0,0,GLUCOKIN-MONOMER
0,0,0,0,0,0,0,GLUCONOKINI-MONOMER
0,0,0,0,0,0,0,GLUCONOKINII-MONOMER
0,0,0,0,0,0,0,GLUCONREDUCT-MONOMER
0,0,0,0,0,0,0,GLUCOSAMINE-6-P-DEAMIN-MONOMER
0,0,0,0,0,0,0,GLUCOSE-1-PHOSPHAT-MONOMER
0,1,0,0,0,0,0,GLURS-MONOMER
3,0,0,0,0,0,0,GLUSYNLARGE-MONOMER
4,0,0,0,0,0,0,GLUSYNSMALL-MONOMER
0,0,0,0,0,0,0,GLUTAMIDOTRANS-MONOMER
0,0,0,0,0,0,0,GLUTAMINESYN-MONOMER
0,0,0,0,0,0,0,GLUTATHIONE-REDUCT-NADPH-MONOMER
0,0,0,0,0,0,0,GLUTATHIONE-SYN-MONOMER
0,0,0,0,0,0,0,GLUTCYSLIG-MONOMER
0,0,0,0,0,0,0,GLUTDECARBOXA-MONOMER
0,0,0,0,0,0,0,GLUTDECARBOXB-MONOMER
0,0,0,0,0,0,0,GLUTKIN-MONOMER
0,0,0,0,0,0,0,GLUTRACE-MONOMER
0,0,0,0,0,0,0,GLUTRNAREDUCT-MONOMER
0,0,0,0,0,0,0,GLUTSEMIALDEHYDROG-MONOMER
0,0,0,0,0,0,0,GLVB-MONOMER
0,0,0,0,0,0,0,GLVC-MONOMER
0,0,0,0,0,0,0,GLY3KIN-MONOMER
0,0,0,0,0,0,0,GLYC3PDEHYDROGBIOSYN-MONOMER
0,1,0,0,0,0,0,GLYCDEH-MONOMER
0,0,0,0,0,0,0,GLYCEROL-3-P-ACYLTRANSFER-MONOMER
0,1,0,0,0,0,0,GLYCEROL-KIN-MONOMER
0,0,0,0,0,0,0,GLYCOGEN-BRANCH-MONOMER
0,0,0,0,0,0,0,GLYCOGENSYN-MONOMER
0,0,0,0,0,0,0,GLYCOPHOSPHORYL-MONOMER
0,0,0,0,0,0,0,GLYCPDIESTER-CYTO-MONOMER
0,0,0,0,0,0,0,GLYCPDIESTER-PERI-MONOMER
0,0,0,0,0,0,0,GLYCRIBONUCSYN-MONOMER
0,0,0,0,0,0,0,GLYOCARBOLIG-MONOMER
0,0,0,0,0,0,0,GLYOHMETRANS-MONOMER
0,0,0,0,0,0,0,GLYOXI-MONOMER
0,2,0,0,0,0,0,GLYOXII-MONOMER
0,0,0,0,0,0,0,GLYQ-MONOMER
0,0,0,0,0,0,0,GLYS-MONOMER
0,0,0,0,0,0,0,GMP-REDUCT-MONOMER
0,0,0,0,0,0,0,GMP-SYN-MONOMER
0,0,0,0,0,0,0,GNTP-MONOMER
0,0,0,0,0,0,0,GNTT-MONOMER
0,0,0,0,0,0,0,GNTU-MONOMER
0,0,0,0,0,0,0,GPH-MONOMER
0,0,0,0,0,0,0,GPMA-MONOMER
0,0,0,0,0,0,0,GPT-MONOMER
0,0,0,0,0,0,0,GRXB-MONOMER
0,0,0,0,0,0,0,GRXC-MONOMER
0,0,0,0,0,0,0,GSAAMINOTRANS-MONOMER
0,0,0,0,0,0,0,GSK-MONOMER
0,0,0,0,0,0,0,GSP-MONOMER
0,0,0,0,0,0,0,GST-MONOMER
0,1,0,0,0,0,0,GTP-CYCLOHYDRO-I-MONOMER
0,1,0,0,0,0,0,GTP-CYCLOHYDRO-II-MONOMER
0,0,0,0,0,0,0,GUANYL-KIN-MONOMER
0,0,0,0,0,0,0,GUTA-MONOMER
0,0,0,0,0,0,0,GUTB-MONOMER
0,0,0,0,0,0,0,H2NEOPTERINALDOL-MONOMER
